Original,TranslationFormula
대전시립합창단 어린이 음악회: 콩쥐팥쥐,大田市立合唱団子ども音楽会：コングジュ
대전예술의전당 앙상블홀,大田芸術の殿堂アンサンブルホール
히스토리 보이즈,ヒストリーボーイズ
서울 | 링크아트센터 페이코홀,ソウル|リンクアートセンターフェイコホール
서울특별시 종로구 대학로14길 29,ソウル特別市鍾路区大学路14ギル29
춘식이의 봄' 김원근 개인전,春食の春」キム・ウォングン個人展
부산 | 갤러리마레,釜山|ギャラリーマーレ
부산광역시 해운대구 해운대해변로 296,釜山広域市海雲台区海雲台ビーチ296
바리톤 한경석 독창회,バリトンハンギョンソク独創会
"[PROGRAM]
R. Schumann (1810-1856)
Dichterliebe, Op.48
1. Im wunderschönen Monat Mai
2. Aus meinen Tränen sprießen
3. Die Rose, die Lilie, die Taube, die Sonne
4. Wenn ich in deine Augen seh
5. Ich will meine Seele tauchen
6. Im Rhein, im heiligen Strome
7. Ich grolle nicht
8. Und wüßten's die Blumen, die kleinen
9. Das ist ein Flöten und Geigen
10. Hör' ich das Liedchen klingen
11. Ein Jüngling liebt ein Mädchen
12. Am leuchtenden Sommermorgen
13. Ich hab' im Traum geweinet
14. Allnächtlich im Traume
15. Aus alten Märchen
16. Die alten, bösen Lieder

INTERMISSION

P. I. Tchaikovsky (1840-1893)
Средь шумного бала Op.38, No.3
Нам звезды кроткие сияли
Op.60, No.12
Серенада Дон-Жуана Op.38, No.1

S. Rachmaninov (1873-1943)
Дитя! Как цветок, ты прекрасна Op.8, No.2
На смерть чижика Op.21, No.4
Не пой, красавица! Op.4, No.4

R. Quilter (1877-1953)
3 Shakespeare Songs, Op.6
1. Come Away, Death
2. O Mistress Mine
3. Blow, Blow, Thou Winter Wind","[PROGRAM]
R. Schumann (1810-1856)
Dichterliebe, Op.48
1. Im wunderschönen Monat Mai
2. Aus meinen Tränen sprießen
3. Die Rose, die Lilie, die Taube, die Sonne
4. Wenn ich in deine Augen seh
5. Ich will meine Seele tauchen
6. Im Rhein, im heiligen Strome
7. Ich grolle nicht
8. Und wüßten's die Blumen, die kleinen
9. Das ist ein Flöten und Geigen
10. Hör' ich das Liedchen klingen
11. Ein Jüngling liebt ein Mädchen
12. Am leuchtenden Sommermorgen
13. Ich hab' im Traum geweinet
14. Allnächtlich im Traume
15. Aus alten Märchen
16. Die alten、Bösen Lieder

INTERMISSION

P. I. Tchaikovsky (1840-1893)
Среди шумного балла Op.38, No.3
Нам зорки лагідні сяяли
Op.60、No.12
Серенада Дон-Жуана Op.38, No.1

S. Rachmaninov (1873-1943)
Дитя！ Как квітка, ты прекрасна Op.8, No.2
На смерть чижика Op.21, No.4
Не спявай, красуня! Op.4、No.4

R. Quilter (1877-1953)
3 Shakespeare Songs, Op.6
1. Come Away, Death
2. O Mistress Mine
3. Blow, Blow, Thou Winter Wind"
마지막 춤은 나와 함께 The Last Dance with me,最後のダンスは私と一緒にThe Last Dance with me
서울 | 갤러리 플래닛,ソウル|ギャラリープラネット
서울특별시 마포구 어울마당로 65 상상마당빌딩,ソウル特別市麻浦区オウルマダンロ65想像マダンビル
"허원숙 피아노 리사이틀, 모차르트: 변주곡의 시작과 만하임 소나타",ホウォンスクピアノリサイタル、モーツァルト：変奏曲の始まりとマンハイムソナタ
서울 | 예술의전당,ソウル|芸術の殿堂
서울특별시 서초구 남부순환로 2406 (서초동),ソウル特別市瑞草区南部循環路2406（瑞草洞）
코리안 트럼펫 오케스트라 제10회 정기연주회,韓国トランペットオーケストラ第10回定期演奏会
서울 | KBS홀,ソウル| KBSホール
서울특별시 영등포구 여의공원로 13,ソウル特別市永登浦区汝矣公園13
"피아니스트 서형민의 베토벤소나타: 젊은천재, 비창과 월광",ピアニストソ・ヒョンミンのベートベンソナタ：若い天才、雨昌と月光
"안산시립합창단 특별기획공연, 안산시립합창단 아카펠라 콘서트: 다!",安山市立合唱団特別企画公演、安山市立合唱団アカペラコンサート：ダ！
유키 구라모토 콘서트: Peacefully,雪倉本コンサート: Peacefully
중구문화의전당 실내악페스티벌: 금난새 X 뉴월드챔버오케스트라,中区文化の殿堂屋内楽フェスティバル：今夜Xニューワールドチャンバーオーケストラ
울산 | 울산중구문화의전당 함월홀 2층,蔚山|蔚山中区文化の殿堂ハムウォルホール2階
울산광역시 중구 종가로 405,蔚山広域市中区宗家路405
할딱배기와 히말라야,おかしい排気とヒマラヤ
부산시민회관 소극장,釜山市民会館小劇場
부산 동구 자성로133번길 16,釜山東区磁城路133番ギル16
갈매기,カモメ
서울 | 극장 봄 (봄소극장) 극장 봄,ソウル|劇場春（春小劇場）劇場春
서울특별시 성북구 삼선교로 14,ソウル特別市城北区三善橋路14
"국립발레단, 백조의 호수",国立バレエ団、白鳥の湖
부산시민회관 대극장,釜山市民会館大劇場
NEW 망원동 브라더스,NEW望遠洞ブラザーズ
충북 | 영동복합문화예술회관,忠北|永東複合文化芸術会館
충청북도 영동군 영동읍 영동힐링로 117,忠清北道永東郡永洞邑永東ヒーリングロ117
"성남아트센터 마티네 콘서트: 독일, 음악의 숲",城南アートセンターマティーネコンサート：ドイツ、音楽の森
시선이 남기는 것들(After the Gaze),視線が残るもの（After the Gaze）
강원 | 고한시네마,江原|ゴハンシネマ
강원특별자치도 정선군 고한읍 고한10길 28-12,江原特別自治道チョンソン郡ゴハン邑
서울-신의주 열차표,ソウル - 新義州列車表
서울 | 예술나무씨어터 구. 상상나눔씨어터,ソウル|アートツリーシアター区。想像分かれたシアター
"서울특별시 구로구 구로중앙로 134 (구로동, 신구로자이나인스에비뉴)",ソウル特別市黒区九老中央路134
"살롱클래식, 이은선 & 리즈 문: 포레(Gabriel Faure)의 봄",サロンクラシック、イ・ウンソン＆リーズムーン：フォーレ（Gabriel Faure）の春
서울 | 라율아트홀,ソウル|ラユルアートホール
순천 창작예술촌 3호 ｢2026 조강훈 컬렉션 1｣ 展,順天創作芸術村3号｢2026チョ・カンフンコレクション1｣展
폐기물 처리,廃棄物処理
미마지아트센터 물빛극장,ミマジアートセンターウォーターライトシアター
서울 종로구 대학로8가길 129,ソウル鍾路区大学路8街道129
＜당진Arte 11＞ 3월 콘서트 - 이금희의 더불어 살며 헤아리며Ⅰ,＜唐津Arte 11＞ 3月コンサート - イ・グムヒの生きて数えてⅠ
충남 | 당진문예의전당 소공연장,忠南|唐津文芸殿堂小公演場
충청남도 당진시 당진중앙2로 69,忠清南道唐津市唐津中央2路69
피아니스트 정성희: 베토벤 피아노 소나타 전곡 시리즈 Ⅰ,ピアニストチョン・ソンヒ：ベートーヴェンピアノソナタ全曲シリーズⅠ
DCH앙상블페스티벌: 스페니쉬 브라스,DCHアンサンブルフェスティバル：スペニッシュブラス
대구 | 대구콘서트하우스 그랜드홀 대공연장,大邱大邱コンサートハウスグランドホール大公演場
"아람 클래식, 양인모 & 잘츠부르크 모차르테움",アラムクラシック、羊毛、ザルツブルクモーツァルテウム
경기 | 고양아람누리 아람음악당,ゲーム|高陽アラムヌリアラム音楽堂
경기도 고양시 일산동구 중앙로 1286,京畿道高陽市一山東区中央路1286
벌레,ワーム
서울 | 스튜디오 블루,ソウル|スタジオブルー
서울특별시 종로구 대학로8가길 80(동숭동),ソウル特別市鍾路区大学路8丁目80（東崇洞）
What Still Remains,What Still Remains
경기 | 국립6.25전쟁납북자기념관,ゲーム|国立6.25戦争拉北記念館
경기도 파주시 문산읍 임진각로 153,京畿道坡州市文山邑臨津閣153
"국립민속국악원, K-국악스테이지",国立民俗国楽院、K-国楽ステージ
전북 | 국립민속국악원 예원당,全北|国立民俗国楽院イェウォン党
전북특별자치도 남원시 양림길 54,全北特別自治道南原市楊林道54
"DCH앙상블페스티벌, 앙상블 쏘노 스트링 콰르텟",DCHアンサンブルフェスティバル、アンサンブルソノストリングクアルテット
"[프로그램]

A. Borodin - String Quartet No. 1 in A Major  
보로딘 – 현악 4중주 1번 A장조
I. Moderato – Allegro

A. Borodin - String Quartet No. 2 in D Major  
보로딘 – 현악 3중주 2번 D장조
III. Nocturne

김유리 - String Trio for Violin, Viola and V.cello (2025/26) 
김유리 – 바이올린, 비올라 그리고 첼로를 위한 현악 3중주
I. Allegro 
II. Andante 
III. Allegro Intermission 

A. Dvorak - String Quartet No.12 Op.96 'American' 
드보르작 - 현악 4중주 12번 ‘아메리칸’, Op. 06
I. Allegro ma non troppo 
II. Lento 
III. Molto vivace 
IV. Finale: Vivace, ma non troppo

본 공연의 프로그램은 연주자의 사정에 의해 사전 공지 없이 변경될 수 있습니다.","[プログラム]

A. Borodin - String Quartet No. 1 in A Major  
ボロディン – 弦楽四重奏曲1番A長調
I. Moderato – Allegro

A. Borodin - String Quartet No. 2 in D Major  
ボロディン – 弦楽三重奏2番D長調
III. Nocturne

キム・ユリ - String Trio for Violin, Viola and V.cello (2025/26) 
キム・ユリ – ヴァイオリン、ヴィオラ、チェロのための弦楽三重奏
I. Allegro 
II. Andante 
III. Allegro Intermission 

A. Dvorak - String Quartet No.12 Op.96 'American' 
ドボール作 - 弦楽四重奏曲12番「アメリカン」、Op。 06
I. Allegro ma non troppo 
II.レント 
III. Molto vivace 
IV。 Finale: Vivace, ma non troppo

本公演のプログラムは、演奏者の事情により事前のお知らせなく変更されることがあります。"
"강남심포니오케스트라 콘서트 오페라, 마술피리",江南シンフォニーオーケストラコンサートオペラ、マジックフルート
김지영의 ONE DAY Ⅱ,キム・ジヨンのONE DAYⅡ
"제2회 신진예술인 풀충전 페스티벌, 안 내면 진다",第2回新進芸術人フル充電フェスティバル、中出しすれば
설렘아트홀,ときめきアートホール
서울특별시 광진구 능동로19길 23(화양동),ソウル特別市光津区能洞路19ギル23（華陽洞）
"제950회 전남도립국악단 토요가무악희 시즌 1, 그린국악: 매화꽃 향기",第950回全南道立国楽団トヨガムアクヒシーズン1、グリーン国楽：梅の花の香り
남도소리울림터,南道サウンドリムター
전라남도 무안군 삼향읍 남악로 222,全羅南道武安郡三郷邑南岳路222
최유나 귀국 플루트 독주회,チェ・ユナ帰国フルートソロ
근대 대구 電氣전기 이야기 - 대구전기부터 대흥전기까지 -,近代大邱電气電気物語 - 大邱電気から大興電気まで -
대구 | 대구근대역사관,大邱大邱近代歴史館
대구광역시 중구 경상감영길 67,大邱広域市中区慶尚監営道67
일인용 심야 공연 《이인환각연쇄고리: Find a Channelhead》,一人用深夜公演《異人幻覚連鎖輪：Find a Channelhead》
서울 | 콜드슬립 koldsleep,ソウル|コールドスリープkoldsleep
서울특별시 강북구 인수봉로 301(수유동),ソウル特別市江北区インスボンロ301（スユドン）
연극 <지킬 앤 하이드>,演劇<ジキル＆ハイド>
서울 | 링크더스페이스 LINK THE SPACE,ソウル|リンクザスペースLINK THE SPACE
서울특별시 종로구 대학로8가길 105 (동숭동),ソウル特別市鍾路区大学路8丁目105（東崇洞）
이한슬 피아노 독주회,イ・ハンスルピアノソロ
"[PROGRAM]


L. v. Beethoven (1770-1827)

6 Variations in F Major, Op. 34



F. Liszt (1811-1886)

Après une lecture du Dante: Fantasia quasi Sonata, S. 161, No. 7



INTERMISSION



R. Schumann (1810-1856)

Kreisleriana, Op. 16

Äußerst bewegt

Sehr innig und nicht zu rasch

Sehr aufgeregt

Sehr langsam

Sehr lebhaft

Sehr langsam

Sehr rasch

Schnell und spielend","[PROGRAM]


L. v. Beethoven (1770-1827)

6 Variations in F Major, Op. 34



F. Liszt (1811-1886)

Après une lecture du Dante: Fantasia quasi Sonata, S. 161, No. 7



INTERMISSION



R. Schumann (1810-1856)

Kreisleriana, Op. 16

Äußerst bewegt

Sehr innig und nicht zu rasch

Sehr aufgeregt

Sehr langsam

Sehr lebhaft

Sehr langsam

Sehr rasch

Schnell und spielend"
오현진 바이올린 독주회,オ・ヒョンジンバイオリンソロ
제629회 부산시립교향악단 정기연주회: 축제,第629回釜山市立交響楽団定期演奏会：祭り
"대관령음악제, 강원의 사계 봄: 김준형 피아노 리사이틀",大管領音楽祭、江原の四季春：キム・ジュンヒョンピアノリサイタル
3월 기획 공연 안내,3月企画公演案内
충남 | 도고아트홀,忠南|ドゴアートホール
충청남도 아산시 도고면 아산만로 171,忠清南道牙山市道後面烏山万路171
"통영국제음악제, 김유빈 플루트 리사이틀",統営国際音楽祭、キム・ユビンフルートリサイタル
"통영국제음악제, 조성진 피아노 리사이틀",統営国際音楽祭、チョ・ソンジンピアノリサイタル
"통영국제음악제, 재즈 콘서트: 미하엘 볼니 & 에밀 파리지앵",統営国際音楽祭、ジャズコンサート：ミハエルボルニー＆エミールパリジアン
"통영국제음악제, 일 자르디노 아르모니코 with 야쿠프 유제프 오를린스키",統営国際音楽祭、イル・ジャルディーノ・アルモニコ with ヤクフ・ユジェフ・オルリンスキー
"통영국제음악제, 앙상블 모데른 Ⅱ",統営国際音楽祭、アンサンブルモデルⅡ
"통영국제음악제, 아우구스틴 하델리히 바이올린 리사이틀",統営国際音楽祭、アウグスティン・ハデリヒ・ヴァイオリン・リサイタル
"포르테피아노와 함께하는 최연우 바이올린 독주회 ""선율의 기억 From Elegance to Emotion"" [Recital II] 시간의 실루엣",ポルテピアノと一緒にいるチェ・ヨンウ ヴァイオリンソロ「旋律の記憶 From Elegance to Emotion」 [Recital II] 時のシルエット
"통영국제음악제, 베르비에 페스티벌 체임버 오케스트라 with 니콜라스 알트슈태트 & 김유빈",統営国際音楽祭、ベルビエフェスティバルチェンバーオーケストラ with ニコラス・アルトシュタット＆キム・ユビン
"통영국제음악제, 모딜리아니 콰르텟 Ⅰ",統営国際音楽祭、モデリアーニ・クアルテットⅠ
"통영국제음악제, 메조 소프라노 플뢰르 바론 리사이틀",統営国際音楽祭、メゾソプラノフルールバロンリサイタル
"통영국제음악제, 돔니크의 워터 리플스",統営国際音楽祭、ドムニクのウォーターリップルズ
"통영국제음악제, 왕기석의 수궁가",統営国際音楽祭、王記石の水宮
"대전시립무용단 기획공연 Ⅰ, 춤으로 그리는 동화: 피노키오",大田市立舞踊団企画公演Ⅰ、ダンスで描くおとぎ話：ピノキオ
"[프로그램]

프롤로그 - 나무아이 피노키오
아이를 원하는 아빠의 소원을 이루어준 요정“네가 용감하고 진실 되고 이기적이지 않다는 걸 증명하면 언젠가 진짜 사람이 될꺼야!”

1장 마을장터
평화로운 장터에 욕심쟁이 백작은 마을 사람들에게 횡포를 부린다.

2장 집으로 돌아온 할아버지
피노키오와 할아버지의 첫 만남.

3장 학교로 가는 길
보통 아이들과 다른 피노키오.

4장 피노키오의 거짓말
유랑단 안으로 용감하게 뛰어든 피노키오...거짓말을 할 때 마다 길어지는 코, ‘진실’ 한마디면 원래대로 돌아와요!

5장 피노키오의 잘못된 선택
아빠말을 듣지 않은 피노키오“옳고 그른 것 중 선택하는 것을 배워야 해. 너의 ‘마음씨’가 답을줄 거야”

6장 고래뱃속 안에서...
아빠의 사랑을 알게 된 피노키오고래뱃속에 갖히게 된 아빠가 걱정되고 슬퍼 눈물이 나요.

에필로그 - ‘마음씨’로 얻은 진짜 사람 피노키오
‘진짜 마음씨’를 찾게된 피노키오에게 마법과 같은 일이 일어났어요!!!","[プログラム]

プロローグ - 木の子ピノキオ
子供が欲しいパパの願いを叶えた妖精「君が勇敢で真実で利己的ではないということを証明すれば、いつか本当の人になるんだ！」

第1章 町場
平和な場に貪欲な伯爵は村人に横暴を呼ぶ。

第2章 家に帰ってきたおじいちゃん
ピノキオと祖父の最初の出会い。

第3章 学校への道
通常、子供たちとは異なるピノキオ。

第4章 ピノキオの嘘
ユランダンの中に勇敢に飛び込んだピノキオ…嘘をつくたびに長くなる鼻、「真実」の一言で元に戻ってきます！

第5章 ピノキオの誤った選択
お父さんの言葉を聞かなかったピノキオ「正しいことと正しいものの中から選ぶことを学ばなければならない。

第6章クジラの腹の中で...
お父さんの愛を知ったピノキオクジラの腹にそろえたお父さんが心配され、悲しい涙があります。

エピローグ - 「心の種」で得た本物のピノキオ
「本当の心さん」を探すようになったピノキオに魔法のようなことが起こりました！"
"돌고돌아, 도라희",振り返って、ドラヒ
서울 | 성수 소극장,ソウル|聖水小劇場
서울특별시 성동구 뚝섬로1길 43,ソウル特別市城東区トゥクソムロ1ギル43
"머더: 나는 오늘, 사람을 죽였다.",マザー:私は今日、人を殺した。
서울 | R&J씨어터,ソウル| R&Jシアター
서울특별시 종로구 낙산길 14,ソウル特別市 鍾路区 ナクサンギル 14
"2026 신진작가 공모 선정전: 지금, 바로 여기 Here and now",2026 新進作家公募選定戦：今、まさにここ Here and now
서울 | 갤러리그림손,ソウル|ギャラリー絵手
서울특별시 종로구 인사동10길 22,ソウル特別市鍾路区仁寺洞10ギル22
"부여군충남국악단의 토요상설 국악공연, 유종지미",扶余郡忠南国楽団の東洋常設国楽公演、ユ・ジョンジミ
충남 | 부여국악의전당,忠南|扶余国楽の殿堂
충청남도 부여군 규암면 백제문로 388,忠清南道扶余郡九岩面百済門路388
"A관 이종화 개인전 "" Space Imagination""",A館イ・ジョンファ個人展「Space Imagination」
충북 | CGV청주(서문) 갤러리원 1층,忠北| CGV清州（序文）ギャラリーワン1階
충청북도 청주시 상당구 상당로81번길 33,忠清北道清州市Sangdong-gu市81番通り33
잘 가그래이,うまくいった
충북 | 정심아트홀,忠北|精心アートホール
충청북도 청주시 상당구 교서로 16-5 (영동),忠清北道清州市商堂区教書路16-5（永東）
내 친구 어린왕자,私の友人の若い王子
레미어린이극장,レミアリーン劇場
울산광역시 북구 진장유통로 64 (진장동),蔚山広域市北区ジンジャン流通路64（ジンジャンドン）
"[공연소개]

비행사 아저씨는 사막에서 어린왕자를 만납니다.
어린왕자에게 그림을 그려주고 두 사람은 친구가 됩니다.
어린왕자는 자기의 별과 장미꽃의 이야기를 들려줍니다.
그리고 여러 별나라의 이상한 어른들에 이야기도 들려줍니다.
명령을 좋아하는 왕, 칭찬을 듣고 싶어 하는 멋쟁이, 일만 하는 촛불아저씨. 
그리고 지구에 도착한 뒤 만났던 여우와 뱀.
그러던 어느 날, 어린왕자는 비행사 아저씨에게 선물을 남기고
장미꽃을 돌보러 자기 별로 돌아갑니다.","【公演紹介】

飛行士のおじさんは砂漠で若い王子に会います。
若い王子に絵を描き、二人は友達になります。
若い王子は自分の星とバラの花の物語を聞きます。
そして、いろんな星の国の奇妙な大人たちに話も聞かせてくれます。
命令が好きな王、褒め言葉を聞きたくなるおしゃれ、仕事だけするろうそくおじさん。 
そして地球に到着した後に会ったキツネとヘビ。
そんなある日、若い王子は飛行士のおじさんにプレゼントを残して
バラの花の世話をし、自分の星に戻ります。"
뜀뛰는 여관,跳躍の旅館
충남 | 천안어린이꿈누리터(구. 천안시 어린이 회관) 꿈누리대공연장,忠南|天安子供夢ヌリター（旧天安市子供会館）夢ヌリ大公演場
충청남도 천안시 동남구 옛시청길 39,忠清南道天安市東南区旧市役所39
제302회 수원시립교향악단 정기연주회,第302回水原市立交響楽団定期演奏会
경기 | 수원SK아트리움 대공연장,ゲーム|水原SKアトリウム大公演場
경기도 수원시 장안구 이목로 24,京畿道水原市長安区イモクロ24
"B관 이경선 개인전 "" 강아지풀에서 현실을 만나다""",B館イ・ギョンソン個展「子犬プールで現実に会う」
성남아트센터 오후의 콘서트: 보헤미아의 낭만 (4월),城南アートセンター午後のコンサート：ボヘミアのロマン（4月）
성남아트센터 앙상블씨어터,城南アートセンターアンサンブルシアター
사이파크 ⟪흐름 속 생성과 소멸: 공감⟫,サイパーク⟪流れの中の生成と消滅：共感⟫
울산 | 슬도아트,蔚山|スルドアート
울산광역시 동구 성끝길 103,蔚山広域市東区城先103
빈센트 드 브리스 피아노 독주회,ヴィンセント・ド・ブリスピアノソロ
"[프로그램]

F. Schubert / 6 Moments Musicaux, D. 780
1. Moderato in C major
2. Andantino in A-flat major
3. Allegro moderato in f minor

 
R. Schumann / Humoreske in B-flat major, Op. 20
1. Einfach
2. Hastig
3. Einfach und zart
4. Innig
5. Sehr lebhaft
6. Mit einigem Pomp
7. Zum Beschluss

 
INTERMISSION

 
J. Brahms / Piano Sonata No. 3 in f minor, Op. 5
1. Allegro maestoso
2. Andante espressivo
3. Scherzo: Allegro energico
4. Intermezzo(Ruckblich): Andante molto
5. Finale: Allegro moderato","[プログラム]

F. Schubert / 6 Moments Musicaux, D. 780
1. Moderato in C major
2. Andantino in A-flat major
3. Allegro moderato in f minor

 
R. Schumann / Humoreske in B-flat major, Op. 20
1. Einfach
2. Hastig
3. Einfach und zart
4. Innig
5. Sehr lebhaft
6. Mit einigem Pomp
7. Zum Beschluss

 
INTERMISSION

 
J.ブラームス/ピアノソナタNo. 3 in f minor, Op. 5
1. Allegro maestoso
2. Andante espressivo
3. Scherzo: Allegro energico
4. Intermezzo(Ruckblich): Andante molto
5. Finale: Allegro moderato"
추리스릴러 연극 원: 죄,チュリスリラープレイサークル：罪
경남 | 사랑새아트홀,慶南|愛セアートホール
경상남도 창원시 성산구 용지로169번길 11-26 (용호동),慶尚南道昌原市城山区用紙路169番ギル11-26（ヨンホドン）
어린왕자,若い王子
해바라기소극장,ひまわり小劇場
부산 남구 용소로13번길 30,釜山南区龍小路13番ギル30
"리타, 남편이 돌아왔다!",リタ、夫が帰ってきた！
경남 | 나비아트홀,慶南|ナビアートホール
경상남도 창원시 성산구 용지로169번길 11-13(용호동),慶尚南道昌原市城山区用紙路169番ギル11-13（ヨンホドン）
낭만합창단 첫 번째 정기연주회: 머나먼 길,ロマンチック合唱団の最初の定期演奏会：遠い道
제33회 서울시민교향악단 정기연주회,第33回ソウル市民交響楽団定期演奏会
경기 | 부천아트센터 콘서트홀,ゲーム|富川アートセンターコンサートホール
경기도 부천시 원미구 소향로 165 부천아트센터,京畿道富川市原美区ソヒャンロ165富川アートセンター
제91회 천안시충남국악관현악단 정기연주회,第91回天安市忠南国楽館弦楽団定期演奏会
충남 | 천안예술의전당 대공연장,忠南|天安芸術の殿堂大公演場
제117회 원주시립합창단 정기연주회,第117回原州市立合唱団定期演奏会
강원 | 원주치악예술관,江原|原州歯科芸術館
강원도 원주시 서원대로 331 (명륜동),江原道原州市西原大路331（明倫洞）
제629회 부산시립교향악단 정기연주회,第629回釜山市立交響楽団定期演奏会
제79회 부산시립청소년교향악단 정기연주회,第79回釜山市立青少年交響楽団定期演奏会
부산문화회관 중극장,釜山文化会館中劇場
부산 남구 유엔평화로76번길 1,釜山南区国連平和路76番ギル1
부산시립국악관현악단 & 진주시립국악관현악단 합동교류연주회: 영남 풍류,釜山市立国楽館弦楽団＆真珠市立国楽館弦楽団合同交流コンサート：永南風流
제86회 부산네오필하모닉오케스트라 정기연주회,第86回釜山ネオフィルハーモニーオーケストラ定期演奏会
모차르트 탄생 270주년 기념 안양오페라단 정기연주회: 봄의 향연 오페라 갈라 콘서트,モーツァルト誕生270周年記念安養オペラ団定期演奏会：春の饗宴オペラガラコンサート
"[​​PROGRAM]


소프라노 맹연선

G. Donizetti ............... Quel guardo il cavaliere 오페라 <돈 파스콸레>




바리톤 오대희

W.A. Mozart .............. Hai già vinta la causa 오페라 <피가로의 결혼>




소프라노 홍선진

J. Massenet .............. Pleurez mes yeux 오페라 <르 시드>




테너 이기용

W.A. Mozart ............. Dies Bildnis ist bezaubernd schön 오페라 <마술피리>




소프라노 송선아 황진영 테너 임홍재 강전욱

G. Verdi ................... Libiamo ne' lieti calici 오페라 <춘희>




베이스 바리톤 강병주

W.A. Mozart ............. Aprite un po’ quegl’occh 오페라 <피가로의 결혼>




소프라노 박현옥

G. Donizetti .............. Regnava nel silenzio 오페라 <루치아 디 람메르무어>




테너 강전욱

G. Verdi ................... Quando le sere al placido 오페라 <루이자 밀러>




소프라노 황진영

G. Donizetti .............. In questo semplice modesto asilo 오페라 <베틀리>




소프라노 신재은 홍선진 테너 김선용 이기용

G. Puccini ................ O soave fanculla 오페라 <라보엠>




Intermission




바리톤 오동국

G. Verdi ............... Credo in un Dio crudel 오페라 <오텔로>




테너 김선용

G. Verdi ................. Pietoso al lungo pianto 오페라 <하루만의 임금>




소프라노 신재은

J. Massenet ............ Suis-je gentille ainsi?... 오페라 <마농>




테너 임홍재

W.A. Mozart .......... Dalla sua pace 오페라 <돈 죠반니>




소프라노 박현옥 맹연선 바리톤 강병주 오대희

W.A. Mozart .......... Là ci darem la mano 오페라 <돈 죠반니>




소프라노 송선아

C. Gounod ........... Air des bijoux 오페라 <파우스트>




테너 손민호

P. Sorozabal ........ No Puede ser! 오페라 <항구의 선술집>




소프라노 송정아

F. Lehár .............. Meine Lippen, sie küssen so heiß 오페레타 <주디타>","[ PROGRAM]


ソプラノ盲目の船

G. Donizetti ............... Quel guardo il cavaliere オペラ <ドンパスキュレ>




バリトンオデヒ

W.A. Mozart.............. Hai già vinta la causa オペラ <フィガロの結婚>




ソプラノホン・ソンジン

J. Massenet .............. Pleurez mes yeux オペラ <ルシード>




テナー勝つため

W.A. Mozart ............. Dies Bildnis ist bezaubernd schön オペラ <マジックフルート>




ソプラノソン・ソンアファンジンヨンテナーイム・ホンジェ

G. Verdi ................... Libiamo ne' lieti caliciオペラ<チュンヒ>




ベースバリトンカンビョンジュ

W.A. Mozart ............. Aprite un po’ quegl’occh オペラ <フィガロの結婚>




ソプラノパク・ヒョンオク

G. Donizetti .............. Regnava nel silenzio オペラ <ルチア・ディ・ラムメルムーア>




テナーカン・ジョンウク

G. Verdi ................... Quando le sere al placido オペラ <ルイザミラー>




ソプラノファン・ジンヨン

G. Donizetti .............. In questo semplice modesto asilo オペラ <ベトリー>




ソプラノシンジェはホン・ソンジンテナーキム・ソンヨン

G. Puccini................ O soave fanculla オペラ<ラボエム>




Intermission




バリトン五東国

G. Verdi ............... Credo in un Dio crudel オペラ <オテロ>




テナーキム・ソンヨン

G. Verdi................. Pietoso al lungo pianto オペラ <一晩の王




ソプラノシンジェ

J. Massenet ............ Suis-je gentille ainsi?... オペラ<マノン>




テナーイム・ホンジェ

W.A. Mozart.......... Dalla sua pace オペラ<ドン・ジョヴァンニ>




ソプラノパク・ヒョンオク盲目線バリトンカン・ビョンジュオ・デヒ

W.A. Mozart .......... Là ci darem la mano オペラ <ドン・ジョヴァンニ>




ソプラノソンソン

C. Gounod ........... Air des bijoux オペラ <ファウスト>




テナーソンミンホ

P. Sorozabal ........ No Puede ser!オペラ〈港の居酒屋〉




ソプラノソンジョンア

F. Lehár .............. Meine Lippen, sie küssen so heiß オペレタ <ジュディタ>"
뮤지컬 <인화>,ミュージカル<引火>
서울 | 홍익대 대학로 아트센터 소극장,ソウル|弘益大大学路アートセンター小劇場
서울특별시 종로구 대학로 57,ソウル特別市鍾路区大学路57
헤어지는 기쁨,別れる喜び
송죽씨어터,松竹シアター
대구광역시 중구 교동길 15 (화전동),大邱広域市中区京洞路15（華電洞）
What Holds Us | 우리를 붙드는 것,What Holds Us |私たちを握る
서울 | 갤러리세줄,ソウル|ギャラリーセジュール
서울특별시 종로구 평창30길 40,ソウル特別市鍾路区平昌30ギル40
제124회 강릉시립합창단 정기연주회,第124回江陵市立合唱団定期演奏会
강원 | 강릉아트센터 사임당홀,江原|江陵アートセンター辞任堂ホール
강원특별자치도 강릉시,江原特別自治道江陵市
"ONLY FOR YOU, 박수진 피아노 독주회: 시인의 이야기",ONLY FOR YOU、パク・スジンピアノソロ：詩人の物語
대구 | 에이치아츠(H-Art) 스튜디오,大邱H-Artスタジオ
대구광역시 남구 현충로48길 19,大邱広域市南区県忠路48ギル19
수성아트피아 토요음악회: 구슬기 대금 독주회,水星アトピアトヨ音楽会：ビーズ代金ソロ
대구 | 수성아트피아,大邱水星アトピア
대구광역시 수성구 무학로 180 (지산동),大邱広域市水城区武陵路180（地山洞）
김영주 플루트 독주회 Ⅸ: Musique Fran&ccedil;ais Ⅲ (프랑스 음악 3),キム・ヨンジュフルートソロ Ⅸ: Musique Fran&ccedil;ais Ⅲ (フランス音楽3)
