Original,TranslationFormula
향기도 좋고 효능도 좋은 천연비누/화장품으로,使用天然皂类/化妆品，气味芬芳，效果显著。
영화/드라마의 한 장면처럼 스틸컷 촬영,拍摄现场的镜头剪辑就像电影或戏剧中的一个场景。
가장 자연스럽고 나다운 자연광 프로필 사진,最自然、最真实的自然光头像照
"디자인을 살린 제로웨이스트 비누, 샴푸바 출강 클래스",以设计为导向的零浪费肥皂和洗发皂邀请课程
흥에스클래스 어뮤즈스퀘어 상가 B2층 39호,香S级娱乐广场购物中心B2层39号商铺
경기 수원시 영통구 원천동 광교호수공원로 277,京畿道水原市灵通区元川洞光教湖公园路277号
창의성을 길러주는 미술관에서 만나는 클래식 원데이 클래스,在艺术博物馆举办的为期一天的古典音乐课程，旨在培养创造力。
서울 마포구,首尔市麻浦区
모루인형만들기! 아직도 모루니?!,制作雪尼尔娃娃！还是雪尼尔材质吗？！
경상북도 · 경산시 · 진량읍,庆尚北道·庆山市·晋良邑
경상북도 경산시 진량읍,庆尚北道庆山市进良邑
요술풍선 꽃다발 취미클래스,魔法气球花束爱好课程
층 빛나는오늘,今天地板光亮如新
경기도 고양시 덕양구 도내동 1051-4 도래울안길 33-1 1층 빛나는오늘,京畿道高阳市德阳区多莱洞 1051-4 多来安街 33-1 1 层
오운완 테라피 향수 클래스! 나의 의지를 높여줄 아이템을 만들어 보세요!,Ounwan疗法香水课！制作一件能增强你意志力的物品！
서울특별시 동대문구 장안동 380-3 1층 에꼴드아로마티크,首尔市东大门区长安洞 380-3 芳香学院 1 楼
서울 동대문구 한천로24길 74-16,首尔特别市东大门区汉川路24街74-16
위린이를 위한 온더락 위스키 클래스,威士忌入门课程（含冰块）
Dia Vocal Class,迪亚声乐班
서울 · 서대문구 · 연세로,首尔·西大门区·延世路
서울 서대문구 연세로,首尔特别市西大门区延世路
힙치로 MZ 탱고 댄스 동호회 학원 _ tango 살사 스윙댄스 스포츠 댄스 스포츠 학원,Hipchiro MZ探戈舞蹈俱乐部学院_探戈、萨尔萨舞、摇摆舞、运动舞蹈、体育学院
서울 · 중구 · 충무로4가,首尔·中区·忠武路4街
서울 중구 충무로4가,首尔特别市中区忠武路4街
나만의 취향과 이야기를 담은 블렌딩티 만들기,调制出融合我个人口味和故事的混合茶
왁스타블렛 + 디퓨져 원데이클래스 나만의 방향제 만들기,蜡烛片+香薰机一日课程：自制空气清新剂
주말을 여는 빈야사 요가원데이class,周末伊始，参加一日流瑜伽课程
서울숲 야외요가,首尔森林户外瑜伽
서울숲에서 60분간 진행되는 힐링요가를 통해 몸에 쌓인 피로를 풀어보아요 : ),让我们在首尔森林进行60分钟的疗愈瑜伽课程，来缓解累积的疲劳吧：）
"나만의 모루인형, 귀염뽀짝 모루키링 만들기",自制雪尼尔娃娃和可爱的雪尼尔钥匙扣
실용무용과 졸업생의 코레오 클래스,应用舞蹈系毕业生编舞课
입시 작품 역시 이 두가지 장르로 진행하였으며,入学考试的题目也采用了这两种题型。
상큼가득 레몬 마들렌 베이킹 원데이 클래스,清新酸甜柠檬玛德琳蛋糕烘焙一日课程
집에서도 꼭 연습해 보시길 바라요!,希望你在家也要记得练习！
유튜브 초보를 위한 유튜버와의 당신만의 원데이 클래스,为YouTube新手开设的专属一日课程，由YouTube博主授课
어린이 영어 경제 캠프,儿童英语经济营
원하시는 지역에 맞춰 인근으로 직접 찾아가 운영하고 있습니다 ! 장소 문의 주세요 ~~,我们会直接前往您的所在地，在您指定的区域附近开展业务！请咨询具体服务地点。
"애견수제간식, 강아지간식 만들기",自制狗零食，制作幼犬零食
경기도 · 수원시 · 장안구,京畿道·水原市·长安区
경기도 수원시 장안구,京畿道水原市长安区
베지터블 콤비 가죽지갑 만들기,制作蔬菜组合皮革钱包
유리 모자이크 클래스,玻璃马赛克课程
부산광역시 부산진구 전포동 198-3번지 1층 방구석유리쟁이,釜山广域市釜山镇区田浦洞 198-3 芳九石尤里生基 1 楼
고급스러운 고소함 가득 호두파이 베이킹 원데이 클래스,奢华香浓核桃派烘焙一日课程
나만의 써지컬 이니셜 팔지 제작하기 원데이 클래스,一日课程教你制作属于你自己的医用钢字母手链
파이토블라썸 향수&캔들 공방,Phytoblossom香水和蜡烛工作坊
"경기도 평택시 비전동 비전6길 33-1 102호, 파이토블라썸 향수&캔들 공방",Phytoblossom香水蜡烛工作室，京畿道平泽市碧田洞碧田6街33-1号102室
부산 1:1 필라테스 맞춤형 수업,釜山一对一定制普拉提课程
부산광역시 동구 초량제3동 초량역,釜山市东区草梁3洞草梁站
3:1그룹필라테스 1회 체험,3:1 团体普拉提课程单次体验
수채화 캔들 원데이클래스,水彩蜡烛一日课程
천연향수 만들기 원데이클래스,一日天然香水制作课程
디퓨저 홀더 원데이 클래스,香薰机支架一日课程
"친환경 전문강사 자격증반 (제로웨이스트, 수제종이, 업사이클, 탄소 중립 실천, 보태니컬)",环保专业讲师认证课程（零浪费、手工纸、升级再造、碳中和实践、植物学）
천연향수 조향사 자격증 수업,天然香水调香师认证课程
오일 아로마테라피 감정 치유 원데이클래스,精油芳香疗法情绪疗愈一日课程
마크라메 미니플랜트행거 원데이클래스,编织迷你植物吊篮一日课程
우드반지만들기 체험,木戒指制作经验
펫자수 입문반 기초반,宠物刺绣入门课程基础班
가 1층 d120호,一楼D120房间
경기도 광주시 경안동 경안로41번길 6 상가 1층 d120호,京畿道光州市庆安洞庆安路41号街6号商业大厦1楼D120单元
펫자수 취미반 반려동물자수,宠物刺绣爱好课程 宠物刺绣
02동 1층 상가 1층 d120호,2号楼商业区1楼D120单元
경기도 광주시 경안동 경안로41번길 6 102동 1층 상가 1층 d120호,京畿道广州市京安洞京安路41街6号102栋1楼D120室
"일상에 지쳐 잠시 떠나고 싶은 당신에게, 아트스테이",如果您厌倦了日复一日的例行公事，想要暂时逃离喧嚣，那么艺术之旅 (Art Stay) 将是您的理想之选。
부산광역시 중구 영주로 68 3층,釜山广域市中区荣州路68号3楼
프리미엄 나만의향수 만들기,打造您专属的高级香水
01호 향이머무는하루,第一期 香气萦绕的一天
경기 수원시 영통구 하동 법조로149번길 216 101호 향이머무는하루,香氛日，101室，京畿道水原市灵通区河东149街216号
"추석 원데이클래스 강아지송편, 한과",中秋一日课程：小狗松饼，韩果
스쿨오브뮤직,音乐学院
나만의 인생향수 만들기,打造属于你自己的香氛
부산광역시 북구 덕천동 450-34 2층 201호 레메이에르,釜山广域市北区德川洞 450-34 号 Le Meil​​leur 2 楼 201 室
펫자수 원데이클래스,宠物刺绣一日课程
호 리첸시아 상가 1층 d120호,Richensia购物中心1楼D120单元
경기도 광주시 경안동 경안로41번길 6 금호 리첸시아 상가 1층 d120호,京畿道广州市京安洞京安路41街6号金湖Richensia购物中心1楼D120号
나만의 무드를 녹여내 만든 단 하나뿐인 실버링,一枚独一无二的银戒指，旨在捕捉我独特的心情
경기도 양평군 양서면 목왕로 13-1 2F,京畿道杨平郡杨西面木光路13-1 2楼
다이나믹 클라이밍,动态攀爬
대구광역시 동구 신암동 705-7 3층,大邱广域市东区新南洞705-7 3楼
나만의 명품 그릇 만들기,制作我自己的杰作菜肴
뮤에뜨상가 401호,穆埃特购物中心 401 单元
부산광역시 해운대구 구남로 8-1 라뮤에뜨상가 401호,釜山广域市海云台区龟南路 8-1 La Muette 购物中心 401 室
Suhwa healing flower class,水花疗愈课程
부산광역시 부산진구 전포대로 199번길 27,釜山广域市釜山镇区田浦大路199街27
프리다이빙 체험,自由潜水经验
감정코칭 플라워 레슨,情绪辅导花卉课程
"부산광역시 해운대구 좌동 대천로 187 , 장소 미정 예약 후 안내 예정",地址：釜山海云台区佐洞大川路187号。具体位置待定，预订后提供。
"부산광역시 해운대구 좌동 대천로 187 , 장소 미정 (예약 후 안내 예정)",釜山广域市海云台区佐洞大川路187，地点待定（预订后将另行通知）
자유로움이 느껴지는 백드롭페인팅 원데이 그림 드로잉 클래스,充满自由气息的一日背景绘画课程
꾸덕꾸덕 오일파스텔 그림 페인팅 원데이클래스,厚涂油画棒一日课程
버려진 옷의 재탄생!업사이클 러블리 비즈핸들 가방&헤어핀 세트 만들기 방학원데이클래스,旧衣新用！升级改造精美串珠手提包和发夹套装，一日假期课程
경기도 · 수원시 · 권선구,京畿道·水原市·权善区
경기도 수원시 권선구,京畿道水原市权善区
스테인드글라스 썬캐쳐 만들기,制作彩色玻璃阳光捕捉器
힙지로 MZ 탱고 _화.토_ 2040직장인 tango dance 클래스,Hipjiro MZ Tango _周二、周六_ 面向20-40岁上班族的探戈舞蹈课
행복을 전하는 K 플로리스트,K-Florist 传递幸福
울산광역시 남구 무거동 대학로 46,蔚山广域市南区舞巨洞大学路46号
나만의 은반지/은팔찌/목걸이 만들기,自己动手制作银戒指/银手镯/项链
경상남도 양산시 중부동 양주2길 26 1층,庆尚南道梁山市中部洞杨州二街26 1楼
마포 공덕 청사진 플라워 캔들리스 원데이클래스,麻浦工德蓝图花烛花环一日课程
서울 · 마포구 · 도화2안길,首尔·麻浦区·道化2安街
서울 마포구 도화2안길,首尔特别市麻浦区道花2安街
반려동물 강아지/고양이 도자기 물그릇,宠物狗/猫的陶瓷水碗
수제약과 만들기,自制药果
트로디오빌빌딩,特罗迪奥维尔大厦
서울특별시 마포구 신공덕동 백범로 199 메트로디오빌빌딩,Metro 首尔特别市麻浦区新工德洞白凡路 199 迪奥维尔大厦
부산퍼스널컬러진단,釜山个人色彩诊断
부산광역시 부산진구 서면로 10 2920호,釜山广域市釜山镇区西面路 10 2920 号
제주바다 레진 파도그리기~,画济州岛海树脂波浪~
제주특별자치도 제주시 도두일동 1809-1 아트공간길,艺术空间街，济州特别自治道济州市都都洞1809-1号
나만의 테라리움 캔들 만들기,自制生态瓶蜡烛
나만의 반려식물 힙팟클래스,我的专属伴生植物盆栽课
부케캔들 부케왁스타블렛 플라워 원데이클래스,花束蜡烛、花束蜡片、花艺一日课程
티아라케이크 1호,皇冠蛋糕 1号
층  앙그미아,安格米亚地板
서울특별시 강서구 염창동 양천로 661 2층  앙그미아,首尔市江西区廉昌洞阳川路661号Angmia二楼
실크스크린 정규수업,丝网印刷常规课程
"부산광역시 사상구 주례동 167-13 공공북스 페이지2, 냉정역 3번출구에서 200m",工工书店 2 号，釜山沙上区朱礼洞 167-13 号，距冷亭站 3 号出口 200 米
앙금플라워 떡케익 1호,豆沙花糕1号
서울특별시 강서구 염창동 양천로 661   2층  앙그미아,首尔市江西区廉昌洞阳川路661号Angmia二楼
자유롭게 만드는 레진아트,自由创作的树脂艺术
층 604호,604层
경기도 부천시 심곡동 부일로 507 6층 604호,京畿道富川市深谷洞佛一路507号6楼604室
반짝반짝 플라워 코스터 원데이클래스~,闪亮花朵过山车一日课程~
내 손으로 피워내는 소이플라워캔들 원데이클래스,一日课程，教你制作自己的大豆花蜡烛
광빌딩 8층 후화정원,华花花园，光大厦8楼
대전광역시 중구 대흥동 보문로260번길 30  영광빌딩 8층 후화정원,大田市中区大兴洞普门路260号街30号永光大厦8楼Huhwa Garden
반려견 수제 간식 클래스,自制狗狗零食课程
경기도 고양시 덕양구 원흥1로 46-19 1층 104호 원흥동,京畿道高阳市德阳区元兴洞元兴1路46-19 1楼104室
경기도 고양시 덕양구 원흥1로 46-19 1층 104호(원흥동),京畿道高阳市德阳区元兴1路46-19号1楼104室（元兴洞）
물레 원데이클래스,纺车一日课程
바다 or 꽃 젤캔들 홀더 만들기,制作海洋或花朵凝胶蜡烛台
경기도 · 광주시 · 태전로,京畿道·广州市·大田路
경기도 광주시 태전로,京畿道广州市大田路
명품/니치향수 만들기,制作奢侈/小众香水
가박스 3층 아로마포레스트,Gabox 三楼的 Aroma Forest
부산광역시 사상구 사상로 201 메가박스 3층 아로마포레스트,釜山广域市沙上区沙上路201号Megabox 3楼芳香森林
여성트레이너 피티 pt PT 수업 체험 배우기,体验由女教练指导的私人教练课程
서울특별시 강동구 성내동 513 강동역 3번출구 근처 / 중앙마트 바로옆 중앙아파트 B(지하)1층,首尔市江东区城内洞513号，近江东站3号出口/中央公寓B座（地下1层），紧邻中央超市
포항에서 원데이서핑강습 풀패키지,浦项一日冲浪课程全包
조금이라도 생각있다면 지금 바로 문의 전화 주세요!!,如果您哪怕有一点点兴趣，请立即给我们打电话！
조금이라도 생각있다면 지금 바로 문의  주세요!!,如果您哪怕有一点点兴趣，请立即联系我们！
케이크토퍼 창업 자격증 클래스,蛋糕装饰创业认证课程
01호 레오토퍼,01号狮子座顶峰
인천광역시 미추홀구 주안동 구월로19번길 17 101호 레오토퍼,Leotopper，仁川市密周区Juan-dong九月路19号街17号101室
"아이들과 함께 하는 제스모나이트, 웜아트 클래스",杰斯蒙尼特和温暖的儿童艺术课
"반려동물 약과,송편만들기 원데이클래스",宠物药果和松饼制作一日课程
서울특별시 광진구 군자동 면목로 12 2층,首尔特别市广津区君子洞面木路12号2楼
공방 및 온라인창업을 위한 제스모나이트 자격증 클래스,Jesmonite 工作坊和在线创业公司认证课程
처음 시작하는 이지드럼 원데이클래스,适合初学者的简易一日鼓课
가격도 오픈 기념으로 할인행사 중입니다:),为了庆祝盛大开业，我们还将举办折扣活动 :)
펜싱 마에스트로에게 배우는 펜싱 원데이클래스!,与击剑大师一起上为期一天的击剑课！
나만의 향수 만들기 클래스,自制香水课程
"시들지 않는 마음을 전하는, 모루 꽃다발 만들기 CLASS",课程：制作莫鲁花束，传递永恒的爱意
⌜IFFY - 타로 원데이 클래스⌟,⌜IFFY - 塔罗牌一日课程⌟
"향기가득 달달한 캔들 원데이 클래스(큐브캔들, 초콜릿 왁스타블렛, 마카롱캔들)",香氛甜蜡烛一日课程（立方体蜡烛、巧克力蜡片、马卡龙蜡烛）
안티버그클래스,反漏洞类
층 레네의작업실,弗洛尔·雷内工作室
대전광역시 동구 삼성동 278-34 대한민국 대전광역시 동구 삼성동 278-34 대전 동구 선화로 183-3 1층 레네의작업실,"韩国大田市东区三成洞278-34号

韩国大田市东区三成洞278-34号

Rene's Studio，1楼，大田市东区仙花路183-3号"
쉽게 만드는 백드로페인팅.나이프페인팅 클래스💕,轻松的背景绘画和刀画课程💕
대전광역시 동구 삼성동 278-34 대전 동구 선화로 183-3 1층 레네의작업실,大田市东区三成洞278-34号 | Rene's Studio，大田市东区仙花路183-3号1楼
새로운 경험! 재밌는 폴댄스 1:1/ 2:1 원데이클래스,全新体验！趣味钢管舞1:1/2:1一日课程
날도 좋고 여름맡이 새로운 취미 원데이클래스 체험하고 가세요~,天气这么好，快来体验一下我们新开设的夏季兴趣一日课程吧！
"계절의 꽃의 향과 맛, 색을 오롯이 만드는 꽃차클래스",一款完美展现当季花朵香气、味道和色彩的花茶。
경기도 가평군 설악면 창의리 421-1 경기 가평군 설악면 한서로124번길 16-14 2층,京畿道加平郡雪岳面昌贵里421-1 / 京畿道加平郡雪岳面韩瑞路124号街16-14号2楼
나만의 아트토이 만들기 원데이 클래스,一日课程，教你制作自己的艺术玩具
F 온다름,F Ondareum
부산시 강서구 명지동 명지국제6로318번길 16-8  1F 온다름,釜山广域市江西区明志洞明志国际6路318街16-8号温达林1楼
두가지 한번에! 마들렌+실링왁스까지 만드는 2in1 갓성비 클래스!,一次学会两件事！超划算的二合一课程，教你制作玛德琳蛋糕和封蜡！
"서울특별시 관악구 봉천동 인헌17길 3 인수당약국 근방 1분거리에 있으며, 신청 확정 시 안내해 드려요~",它位于首尔市冠岳区奉川洞仁宪堂街3号，距离仁寿堂药房仅1分钟路程。申请确认后，我们会通知您。
서울 관악구 인헌17길 3,首尔市冠岳区仁宪街17街3号
나만의 컬러와 디자인을 담은 천연 비누,天然皂，可定制您专属的颜色和图案
"초보자도 쉽게 따라 할 수 있도록 강사가 친절하게 설명해드리며, 소규모 클래스로 운영되어 개별 피드백을 받을 수 있습니다. 집중하며 나만의 작품을 만드는 과정에서 스트레스 해소와 창작의 즐거움을 함께 경험해 보세요! 😊",老师讲解亲切友好，即使是初学者也能轻松跟上。而且由于是小班授课，你还能获得个性化的反馈。专注于创作属于你自己的杰作，体验释放压力和享受创作的乐趣吧！😊
투명한 바다비누 만들기,制作透明海皂
이플피움 힐링 플라워 원데이클래스,艾普丽姆疗愈花一日课程
연산더샵파크시티 아파트단지 한들공원 앞 꽃집입니다,这是位于延山夏普公园城公寓大楼韩德尔公园前的一家花店。
"감성 촉촉한 흙과 함께 하는 시간, 도자기클래스",与湿润而充满情感的黏土共度时光，陶艺课
원하시는 체험을 골라 예약 하시면 그에 맞는 프로세스로 클래스가 진행됩니다! 도자기 만들기의 각 방법을 확인하신 후 신청해주세요 :),请选择您想体验的项目并进行预约，课程将按照相应的流程进行！请在申请前查看每项陶艺活动的具体方法哦 :)
구미취미미술 아크릴화 그리기,Gumi Hobby Art 丙烯画
경상북도 · 구미시 · 형곡로,庆尚北道·龟尾市·兴谷路
경상북도 구미시 형곡로,庆尚北道龟尾市兴谷路
나만의 벽걸이 꽃꽂이만들기,自制墙面插花
부산광역시 부산진구 전포동 207-86 지하 1층,釜山广域市釜山镇区田浦洞207-86地下1层
부산 부산진구 전포동 207-86,釜山广域市釜山镇区田浦洞207-86
화과자자격증,和菓子认证
고나시 우이로우 네리끼리 셋뻬+일본식 양갱 총 4회 과정 입니다,本课程共 4 节，内容涵盖无形外流、练切、切菜和日式羊羹。
보습촉촉 꿀비누 만들어봐요,我们来制作保湿蜂蜜皂吧！
나를 만나는 글쓰기,写信遇见我自己
부산광역시 강서구 명지동 3578-5 카페 오후의 숲,Cafe Afternoon Forest，釜山江西区明知洞3578-5
부산 강서구 명지국제6로1번가길 13,釜山广域市江西区明知国际6路1号街13
아이패드 드로잉 원데이클래스,iPad绘画一日课程
몸도 마음도 단단! 내몸내필 필라테스 클래스,强健的体魄和精神！我的身体，我的普拉提课程
여름맞이 꽃캉스!!,夏日花卉假期！！
층 화인당 꽃집,楼上花店
서울특별시 서초구 방배동 방배천로2안길 99 1층 화인당 꽃집,花堂花店，首尔市瑞草区方背洞方背川路2安街99号1楼
누구나 요가,人人皆可练习的瑜伽
경상남도 창원시 의창구 소답동 157-1 2층,庆尚南道昌原市义昌区草塔洞157-1 2楼
캘리 그라피,书法
한강에서 즐기는 카약과 패들보드,在汉江上划皮划艇和桨板
하나뿐인 나만의 원석팔찌 만들기,制作我独一无二的宝石手链
선생님이친절하시고편하게대해주셔서친구들과즐겁게하고왔어요!이쁜팔찌잘만들고왔습니다!부산오시면꼭오세요!최고에요💚,老师很和蔼，让我们感觉很自在，所以我跟朋友们玩得很开心！我们还做了漂亮的手链！如果你来釜山，一定要去看看！真的太棒了💚
나만의 특별한 트렌디하고 감각적인 플라워레슨,我独创的、时尚潮流的插花课程
캐릭터 초밥 아트 2급,角色寿司艺术等级 2
경기도 · 양주시 · 고암동,京畿道·杨州市·高岩洞
경기도 양주시 고암동,京畿道杨州市高岩洞
캐릭터 유부초밥,卡通稻荷寿司
햇살이 좋은 기운을 불러다주는 모빌 썬캐쳐 만들기 CLASS,课程：制作能带来阳光正能量的移动式阳光捕捉器
선물로도 인기가 좋아요 ღ’ᴗ‘ღ,作为礼物也很受欢迎ღ’ᴗ‘ღ
선물로도 인기가 좋아요(ღ’ᴗ‘ღ),作为礼物也很受欢迎(ღ’ᴗ‘ღ)
건강한 두피와 모발을 위한 샴푸바 만들기,自制洗发皂，呵护头皮和头发健康
서울특별시 마포구 아현동 마포대로 196 1333호,首尔特别市麻浦区阿岘洞麻浦大路196号1333号
요즘 HOT!한 힙팟 클래스(수료증 과정),热门嘻哈陶艺课程（证书课程）
부산광역시 북구 구포동 896-29 1층,釜山北区龟浦洞896-29号1楼
요즘 HOT!한 힙팟 만들기 원데이클래스,一日课程教你制作流行的嘻哈锅
기업강사 도전하기,努力成为一名企业培训师
서울 · 중구 · 태평로1가,首尔·中区·太平路1街
서울 중구 태평로1가,首尔特别市中区太平路 1 街
작은 세상과 만나다 “왁스 디오라마”,邂逅微缩世界：“蜡像立体模型”
서울 · 서초구 · 방배로42길,首尔·瑞草区·Bangbaero 42-gil
서울 서초구 방배로42길,首尔特别市瑞草区方背路 42
바리스타 2급 자격증반,咖啡师二级认证课程
6:1 기구필라테스 위더스필라테스목동점,6:1 器械普拉提 Withers 普拉提 木洞分店
"서울 양천구 신월로 383 법조타운, 3층",首尔特别市阳川区新月路383号Law Town 3楼
개인체험 기구필라테스,私人试用器材普拉提
홈카페 자격증반,家庭咖啡馆认证课程
서울 스테인드글라스/유리공예 원데이 클래스,首尔彩色玻璃/玻璃工艺一日课程
서울 · 구로구 · 구로동,首尔·九老区·九老洞
서울 구로구 구로동,首尔市九老区九老洞
맛있는 미니구겔호프 베이킹클래스,美味迷你咕咕霍夫蛋糕烘焙课
"서울특별시 서대문구 대현동 이화여대길59 메르체쇼핑몰 6층, 나우쿠킹",Now Cooking，首尔市西大门区大贤洞梨花女子大学路59号Merche购物中心6楼
나무 고양이 조각,木制猫雕塑
화철강 2층 201호,华哲港二楼201室
서울특별시 영등포구 문래동3가 도림로126길 18 태화철강 2층 201호,首尔特别市永登浦区文来洞 3 街道林路 126 街 18 太化钢铁 2 楼 201 室
"속은 촉촉 겉은 달콤한, 레몬 마들렌 / 초코 마들렌 만들기",制作柠檬玛德琳蛋糕/巧克力玛德琳蛋糕：内里湿润，外皮香甜
레시피 순서대로 준비해두신 재료에 맞추어 반죽합니다!,按照食谱步骤，根据你准备好的食材揉面！
요즘 춤 하나쯤 도전? kpop dance 원데이 클래스,最近想尝试跳舞吗？K-pop舞蹈​​一日课程
명품/니치향수 만들기(Grasse 산 향료),制作高端/小众香水（格拉斯香水）
도자기 원데이클래스 - 반려동물을 위한 그릇 만들기 (물레),陶艺一日课程 - 制作宠物碗（拉坯机）
서울특별시 광진구 구의1동 자양로18길 56 3층,首尔特别市广津区九宜1洞紫阳路18街56号3楼
도자기 원데이클래스 - 반려동물을 위한 그릇 만들기 (핸드빌딩),陶艺一日课程 - 制作宠物碗（手工捏塑）
선인장 캔들(테라리움 캔들),仙人掌蜡烛（玻璃容器蜡烛）
클리어 젤캔들,透明凝胶蜡烛
터프팅 원데이 클래스 1DAY 3시간,簇绒一日课程（3小时）
아프라자 B123호 실공방 터프팅,阿弗拉扎 B123 室 线艺工作室 簇绒
경기도 안양시 동안구 부림로 121 동아프라자 B123호 실공방 터프팅,京畿道安阳市东安区武林路121号东亚广场B123室实工房簇绒
생화케이크1호,鲜花蛋糕 1 号
부산광역시 연제구 연산동 337-29 바라던케이크. 1층,釜山广域市延济区延山洞 337-29 1 楼 Baradon Cake
건강한 재료로 만드는 홈베이킹 클래스,家庭烘焙课程，使用健康食材
싱일볼 힐링 사운드 명상,辛吉尔博尔疗愈声音冥想
서울특별시 마포구 신수동 신수로 28 2층,首尔特别市麻浦区新水洞新水路28号2楼
도자기창업반,陶艺创业课程
층 안나도예공감,安娜陶艺地板的同理心
서울특별시 광진구 구의1동 자양로18길 56 3층 안나도예공감,首尔特别市广津区九宜 1 洞紫阳路 18 街 56 号 3 楼安娜陶瓷艺术画廊
너무 특별해 터프팅 거울 터프팅 원데이클래스,特别的簇绒镜面簇绒一日课程
서울 송파 터프팅 그로우선데이• TUFTING STUDIO,首尔松坡簇绒工作室周日 • 簇绒工作室
리사이클링 수제종이 만들기,制作再生手工纸
블레싱룸,祝福室
"부산광역시 금정구 장전동 금정로 187 3층, 블레싱룸",祝福室，3楼，釜山市金井区长田洞金井路187号
오직 하나뿐인 터프팅 러그 터프팅 공방 원데이클래스,独一无二的簇绒地毯簇绒工作坊一日课程
나만의 향수만들기 (네이처페어리),自制香水（自然仙子）
뮤에뜨 2층 212호,穆埃特，212室，二楼
부산광역시 해운대구 우1동 해운대로 620 라뮤에뜨 2층 212호,釜山广域市海云台区 U1 洞海云台路 620 号 La Muette 2 楼 212 室
냅킨아트 원데이클래스_성인반,餐巾纸艺术一日课程_成人班
몸을 깨우는 체형교정 필라테스,唤醒身体姿势矫正普拉提
층 하리필라테스,地板哈里普拉提
서울특별시 송파구 방이동 오금로31길 16-7 1층 하리필라테스,首尔特别市松坡区芳荑洞乌金路31街16-7 1楼 哈里普拉提
양갱클래스,杨根班
트로디오빌 빌딩 18층,特罗迪奥维尔大厦18层
서울특별시 마포구 신공덕동 백범로 199 메트로디오빌 빌딩 18층,首尔特别市麻浦区新功德洞白范路199号Metro Dioville大厦18楼
요가정렬빈야사/ 리프레쉬릴랙스 요가,瑜伽体式正位/焕活放松瑜伽
경기도 용인시 처인구 금령로55번길 2,京畿道龙仁市处仁区金宁路55街2
비건 향료로 만드는 향수 원데이클래스,用纯素原料制作香水的一日课程
서울 · 용산구 · 후암동,首尔·龙山区·还岩洞
서울 용산구 후암동,首尔市龙山区华岩洞
나만의 색을 찾아보는 페인팅 원데이 클래스,一日绘画课程，助你找到属于自己的独特色彩
"서울역에서 도보 15분 내로 위치하고 있습니다. 건물 주차장 내 자율주차 가능하며, 1분거리에 후암시장 공영주차장 또한 위치하고 있습니다.",酒店距离首尔站步行仅需15分钟。大楼停车场提供自助停车，华岩市场公共停车场也仅需步行1分钟即可到达。
"도자기 핸드빌딩, 물레체험 클래스",陶艺手工捏塑、陶轮体验课
체험 프리다이빙! 물속 세상을 체험해볼까요?,体验自由潜水！我们一起探索水下世界吧！
"세면도구, 수건, 수영모, 수영복 여자분들 비키니나 남자분들 트렁크 팬츠 안되요. 실내 수영복으로 준비해주세요~",请携带洗漱用品、毛巾、泳帽和泳衣。女士禁止穿比基尼，男士禁止穿平角泳裤。请准备适合室内穿着的泳衣。
"세면도구, 수건, 수영모, 수영복(여자분들 비키니나 남자분들 트렁크 팬츠 안되요. 실내 수영복으로 준비해주세요~)",请携带洗漱用品、毛巾、泳帽和泳衣（女士不允许穿比基尼，男士不允许穿短裤。请准备室内泳衣。）
천연 아로마테라피로 나만의 특별한 향수 만들기 (30ml /50ml),使用天然芳香疗法，打造您专属的香水（30毫升/50毫升）
인아라뱃길여객터미널 105호,伊纳拉水道客运码头105号
인천광역시 서구 오류동 정서진1로 41  경인아라뱃길여객터미널 105호,仁川市西区五柳洞正瑞镇1路41号京仁阿拉水路客运码头105号
에코백 만들기 원데이클래스,环保袋制作一日课程
아이패드 드로잉 원데이 클래스,iPad绘画一日课程
혹시 유튜브로 넷플릭스만 보고 있으시지 않으신가요?,你是不是只在 YouTube 上看 Netflix？
어버이날 케이크만들기,制作父母节蛋糕
서울특별시 광진구 군자동 면목로 12,首尔特别市广津区君子洞面木路12
세상에 단 하나뿐인 발도장액자만들기+마사지오일,制作独一无二的脚印相框 + 按摩油
발도장을 만드는 재료도 강아지에 발바닥 피부에 직접 닿는거기에 인체에 무해한 식물성 재료로만 준비했습니다. ​,由于制作爪印的材料会直接接触狗狗的爪垫，因此我们只使用对人类无害的植物性材料来制作这些材料。
술빵클래스,蒸面包课
트로디오빌빌딩 18층,特罗迪奥维尔大厦18层
서울특별시 마포구 신공덕동 백범로 199 메트로디오빌빌딩 18층,首尔特别市麻浦区新功德洞白范路199号Metro Dioville大厦18楼
레진아트 각양각색 키링 만들기,制作各种树脂艺术钥匙扣
부산광역시 남구 대연동 58-2 한라빌딩 5층,釜山广域市南区大渊洞 58-2 汉拿大厦 5 楼
레진아트 바다갬성 물방울 그립톡 만들기,制作树脂艺术海洋风格水滴握把 Tok
운영시간 외 원하시는 시간대는 별도 문의해주세요,如需在营业时间以外预约特定时间段，请另行咨询。
나만의 실버링 만들기(폭 2.5mm),自制银戒指（宽度 2.5 毫米）
원하시면 가급적 다른 공방을 이용해주시길,如果可以的话，请尽量选择其他工作室。
레진공예 프레임 키링 원데이클래스,树脂工艺相框钥匙扣一日课程
부산광역시 부산진구 전포동 653-2 2층 크로우레진,Crow Resin，釜山市釜山镇区全浦洞653-2号2楼
