key,name,address,district,mapped_region_id,lat,lng
경상북도 경주시 경감로 614,경상북도 경주시 경감로 614,경상북도 경주시 경감로 614,경주시,gyeongbuk,35.8331769,129.2892438
경상북도 경주시 금성로 260-6 오아르미술관,경상북도 경주시 금성로 260-6 오아르미술관,경상북도 경주시 금성로 260-6 오아르미술관,경주시,gyeongbuk,35.8405848,129.207685
경상북도 경주시 문무대왕면 불국로 1655 한국수력원자력주식회사,경상북도 경주시 문무대왕면 불국로 1655 한국수력원자력주식회사,경상북도 경주시 문무대왕면 불국로 1655 한국수력원자력 경주에너지팜,경주시,gyeongbuk,35.7939534,129.3912831
경상북도 경주시 보문로 132-22 경주세계자동차박물관,경상북도 경주시 보문로 132-22 경주세계자동차박물관,경상북도 경주시 보문로 132-22 경주세계자동차박물관,경주시,gyeongbuk,35.8519158,129.2677698
경상북도 경주시 석현로 123 화랑마을 화장마을전시관,경상북도 경주시 석현로 123 화랑마을 화장마을전시관,경상북도 경주시 석현로 123,경주시,gyeongbuk,35.8607523,129.1784688
경상북도 경주시 일정로 186 국립경주박물관,경상북도 경주시 일정로 186 국립경주박물관,경상북도 경주시 일정로 186 국립경주박물관,경주시,gyeongbuk,35.8294254,129.2278958
경상북도 경주시 첨성로 97,경상북도 경주시 첨성로 97,경상북도 경주시 첨성로 97,경주시,gyeongbuk,35.8343086,129.2118167
경상북도 경주시 첨성로 97 경상북도교육청 발명체험교육관,경상북도 경주시 첨성로 97 경상북도교육청 발명체험교육관,경상북도 경주시 첨성로 97,경주시,gyeongbuk,35.8343086,129.2118167
경상북도 경주시 태종로 767 종각,경상북도 경주시 태종로 767 종각,경상북도 경주시 태종로 767 종각,경주시,gyeongbuk,35.8403935,129.2121462
경상북도 고령군 대가야읍 벽화길 104,경상북도 고령군 대가야읍 벽화길 104,경상북도 고령군 대가야읍 벽화길 104,고령군,gyeongbuk,35.7170257,128.271289
경상북도 고령군 대가야읍 신남로 81 대가야생활촌,경상북도 고령군 대가야읍 신남로 81 대가야생활촌,경상북도 고령군 대가야읍 신남로 81,고령군,gyeongbuk,35.7118534,128.2692426
경상북도 구미시 금오산로 336-97 경상북도환경연수원,경상북도 구미시 금오산로 336-97 경상북도환경연수원,경상북도 구미시 금오산로 336-97 구미시 탄소제로교육관,구미시,gyeongbuk,36.1195229,128.3083128
경상북도 구미시 박정희로 155,경상북도 구미시 박정희로 155,경상북도 구미시 박정희로 155,구미시,gyeongbuk,36.0925573,128.3497
경상북도 구미시 산동읍 인덕1길 195,경상북도 구미시 산동읍 인덕1길 195,경상북도 구미시 산동읍 인덕1길 195,구미시,gyeongbuk,36.1771824,128.4626448
경상북도 김천시 대항면 직지사길 130,경상북도 김천시 대항면 직지사길 130,경상북도 김천시 대항면 직지사길 130 1층,김천시,gyeongbuk,36.1190844,128.0075043
경상북도 김천시 혁신6로 31 김천녹색미래과학관,경상북도 김천시 혁신6로 31 김천녹색미래과학관,경상북도 김천시 혁신6로 31 김천녹색미래과학관,김천시,gyeongbuk,36.1244935,128.1850691
경상북도 문경시 문경읍 새재1길 45 문경자연생태박물관,경상북도 문경시 문경읍 새재1길 45 문경자연생태박물관,경상북도 문경시 문경읍 새재1길 45,문경시,gyeongbuk,36.7542025,128.0765
경상북도 문경시 문경읍 새재로 715 문경오미자테마공원,경상북도 문경시 문경읍 새재로 715 문경오미자테마공원,경상북도 문경시 문경읍 새재로 715 문경오미자테마공원,문경시,gyeongbuk,36.7432735,128.0824663
경상북도 상주시 용마로 415 상주 자전거박물관,경상북도 상주시 용마로 415 상주 자전거박물관,경상북도 상주시 용마로 415,상주시,gyeongbuk,36.45341,128.2550514
경상북도 상주시 함창읍 교촌리 411,경상북도 상주시 함창읍 교촌리 411,경상북도 상주시 함창읍 교촌리 411,상주시,gyeongbuk,36.5787173,128.1619672
경상북도 성주군 성주읍 성주순환로 271-9 성주군 종합사회복지관,경상북도 성주군 성주읍 성주순환로 271-9 성주군 종합사회복지관,경상북도 성주군 성주읍 성주순환로 271-9,성주군,gyeongbuk,35.9193718,128.2931031
경상북도 성주군 수륜면 가야산식물원길 21,경상북도 성주군 수륜면 가야산식물원길 21,경상북도 성주군 수륜면 가야산식물원길 21,성주군,gyeongbuk,35.8011405,128.1411102
경상북도 안동시 관광단지로 346-30 유교랜드,경상북도 안동시 관광단지로 346-30 유교랜드,경상북도 안동시 관광단지로 346-30,안동시,gyeongbuk,36.5696532,128.7782752
경상북도 안동시 서동문로 203 전통문화콘텐츠박물관,경상북도 안동시 서동문로 203 전통문화콘텐츠박물관,경상북도 안동시 서동문로 203 안동지관서가,안동시,gyeongbuk,36.5662906,128.7342382
경상북도 안동시 풍천면 전서로 206 하회세계탈박물관,경상북도 안동시 풍천면 전서로 206 하회세계탈박물관,경상북도 안동시 풍천면 전서로 206 하회세계탈박물관 1층,안동시,gyeongbuk,36.5489332,128.5277125
경상북도 영덕군 남정면 동해대로 3560,경상북도 영덕군 남정면 동해대로 3560,경상북도 영덕군 남정면 동해대로 3560,영덕군,gyeongbuk,36.2802706,129.3792598
경상북도 영덕군 영덕읍 해맞이길 254-20 영덕신재생에너지전시관,경상북도 영덕군 영덕읍 해맞이길 254-20 영덕신재생에너지전시관,경상북도 영덕군 영덕읍 해맞이길 254-20 영덕풍력발전단지내,영덕군,gyeongbuk,36.4225163,129.4196794
경상북도 영양군 입암면 영양로 963 영양산촌생활박물관,경상북도 영양군 입암면 영양로 963 영양산촌생활박물관,경상북도 영양군 입암면 영양로 963,영양군,gyeongbuk,36.615364,129.0841443
경상북도 영천시 금호읍 창산길 100-29,경상북도 영천시 금호읍 창산길 100-29,경상북도 영천시 금호읍 창산길 100-29,영천시,gyeongbuk,35.9077398,128.8810247
경상북도 영천시 화북면 별빛로 681-32,경상북도 영천시 화북면 별빛로 681-32,경상북도 영천시 화북면 별빛로 681-32,영천시,gyeongbuk,36.1402493,128.996701
경상북도 울진군 근남면 수산리 344-11,경상북도 울진군 근남면 수산리 344-11,경상북도 울진군 근남면 수산리 344-11,울진군,gyeongbuk,36.9707684,129.4030382
경상북도 울진군 북면 울진북로 2040,경상북도 울진군 북면 울진북로 2040,경상북도 울진군 북면 울진북로 2040,울진군,gyeongbuk,37.0972772,129.3715529
경상북도 울진군 울진읍 연지길 30 울진과학체험관 울진과학체험관,경상북도 울진군 울진읍 연지길 30 울진과학체험관 울진과학체험관,경상북도 울진군 울진읍 연지길 30 울진과학체험관,울진군,gyeongbuk,36.9963956,129.4088465
경상북도 울진군 죽변면 해양과학길 8 국립해양과학관,경상북도 울진군 죽변면 해양과학길 8 국립해양과학관,경상북도 울진군 죽변면 해양과학길 8,울진군,gyeongbuk,37.0727903,129.4099173
경상북도 청도군 이서면 이서로 565 한국코미디타운,경상북도 청도군 이서면 이서로 565 한국코미디타운,경상북도 청도군 이서면 이서로 565 한국코미디타운,청도군,gyeongbuk,35.6935308,128.686208
경상북도 청도군 이서면 이서로 567,경상북도 청도군 이서면 이서로 567,경상북도 청도군 이서면 이서로 567 청도향토사료관,청도군,gyeongbuk,35.694242,128.686525
경상북도 청도군 화양읍 남성현로 346 청도소싸움테마파크,경상북도 청도군 화양읍 남성현로 346 청도소싸움테마파크,경상북도 청도군 화양읍 남성현로 346 청도소싸움미디어체험관,청도군,gyeongbuk,35.6852252,128.7242015
경상북도 칠곡군 석적읍 강변대로 1580-1,경상북도 칠곡군 석적읍 강변대로 1580-1,경상북도 칠곡군 석적읍 강변대로 1580-1,칠곡군,gyeongbuk,36.0169281,128.4050017
경상북도 포항시 남구 동해안로 5947 해군항공사령부 항공역사관(구6전단),경상북도 포항시 남구 동해안로 5947 해군항공사령부 항공역사관(구6전단),경상북도 포항시 남구 동해안로 5947 해군항공역사관,포항시,gyeongbuk,35.9947082,129.4126667
경상북도 포항시 남구 청림동 21-10,경상북도 포항시 남구 청림동 21-10,경상북도 포항시 남구 청림동 21-10,포항시,gyeongbuk,35.9949127,129.4120914
경상북도 포항시 남구 호미곶면 해맞이로150번길 20 국립등대박물관,경상북도 포항시 남구 호미곶면 해맞이로150번길 20 국립등대박물관,경상북도 포항시 남구 호미곶면 해맞이로150번길 20,포항시,gyeongbuk,36.0778257,129.5682487
경상북도 포항시 북구 우미길 93 경북과학고등학교,경상북도 포항시 북구 우미길 93 경북과학고등학교,경상북도 포항시 북구 우미길 93,포항시,gyeongbuk,36.046427,129.3533735
경성대학교 콘서트홀,경성대학교 콘서트홀,부산 남구 대연동 산114-8,남구,busan,35.1377167,129.0982207
경주 강동워터파크,경주 강동워터파크,경상북도 경주시 보불로 391,경주시,gyeongbuk,35.8258772,129.2900411
경주 더케이호텔 스파월드,경주 더케이호텔 스파월드,경북 경주시 엑스포로 45 더케이호텔,경주시,gyeongbuk,35.8386135,129.2920168
경주 바니베어 뮤지엄,경주 바니베어 뮤지엄,경북 경주시 보문로 280-34 교원드림센터 (구 : 테디베어 박물관),경주시,gyeongbuk,35.8520891,129.2768645
경주 뽀로로아쿠아빌리지,경주 뽀로로아쿠아빌리지,경북 경주시 보문로 182-27,경주시,gyeongbuk,35.8608076,129.2706501
경주 서라벌 문화회관 대강당,경주 서라벌 문화회관 대강당,경북 경주시 금성로 236 서라벌문화회관,경주시,gyeongbuk,35.8388155,129.2078667
경주 쉼 족욕카페,경주 쉼 족욕카페,경상북도 경주시 보문로 402-31 1층 107호,경주시,gyeongbuk,35.8454335,129.2817231
경주 엑스포 대공원,경주 엑스포 대공원,경북 경주시 경감로 614,경주시,gyeongbuk,35.8331769,129.2892438
경주 전동놀이터,경주 전동놀이터,경상북도 경주시 첨성로 102-3 경주전동놀이터 본점,경주시,gyeongbuk,35.8330735,129.2136042
경주 키덜트뮤지엄,경주 키덜트뮤지엄,경북 경주시 보문로 132-16 콜로세움 1층/3층,경주시,gyeongbuk,35.852498,129.2681221
경주루지월드,경주루지월드,경북 경주시 천북남로 16,경주시,gyeongbuk,35.8445031,129.289101
경주엑스포대공원,경주엑스포대공원,경북 경주시 경감로 614,경주시,gyeongbuk,35.8331769,129.2892438
경주예술의전당 대공연장(화랑홀),경주예술의전당 대공연장(화랑홀),경북 경주시 알천북로 1,경주시,gyeongbuk,35.8625486,129.2061026
경주월드,경주월드,경북 경주시 보문로 544,경주시,gyeongbuk,35.8363451,129.2821431
경주코오롱호텔 - 타임애프터타임 전시회 입장권,경주코오롱호텔 - 타임애프터타임 전시회 입장권,"경상북도 경주시 불국로 289-17 1층, 2층",경주시,gyeongbuk,35.7879333,129.3219125
경희궁,경희궁,"경희궁, 사직동, 종로구, 서울특별시, 대한민국",종로구,seoul,37.5709397,126.9681024
경희대학교 국제캠퍼스(수원) 선승관,경희대학교 국제캠퍼스(수원) 선승관,경기도 용인시 기흥구 덕영대로 1732 ...,용인시,gyeonggi,37.2424001,127.0813337
경희대학교 평화의전당,경희대학교 평화의전당,"평화의전당, 26, 경희대로, 회기동, 동대문구, 서울특별시, 02453, 대한민국",동대문구,seoul,37.5986109,127.052732
계명아트센터,계명아트센터,대구 달서구 달구벌대로 1035,달서구,daegu,35.8538969,128.4907227
계양문화회관 대공연장,계양문화회관 대공연장,인천 서구 가정동 430-21,서구,incheon,37.5159779965578,126.679956452191
고궁박물관,고궁박물관,"故宮博物院, 221, 至善路二段, 臨溪里, 士林區, 臺北市, 111, 臺灣",,,25.0999276,121.5493043
고궁박물관(집결지 확인 필수),고궁박물관(집결지 확인 필수),서울특별시 종로구 효자로 12,종로구,seoul,37.573,126.9794
고라니특공대,고라니특공대,서울특별시 마포구 토정로 136,마포구,seoul,37.5452654,126.9263344
고스트타운,고스트타운,제주특별자치도 제주시 애월읍 부룡수길 35-14,제주시,jeju,33.4763508,126.3568394
고양 아람누리 제4전시실,고양 아람누리 제4전시실,경기 고양시 일산동구 중앙로 1286,고양시,gyeonggi,37.6614856048971,126.774458292187
고양소노아레나,고양소노아레나,경기도 고양시 일산서구 중앙로 1601 고양종합운동장,고양시,gyeonggi,37.6746181,126.7418265
고양시 덕양구 화중로 26 고양어린이박물관,고양시 덕양구 화중로 26 고양어린이박물관,경기도 고양시 덕양구 화중로 26 고양어린이박물관,고양시,gyeonggi,37.6294758,126.8310457
고양시립 아람미술관,고양시립 아람미술관,경기 고양시 일산동구 중앙로 1286 고양시립 아람미술관,고양시,gyeonggi,37.6614856048971,126.774458292187
고양아람누리 아람극장,고양아람누리 아람극장,경기 고양시 일산동구 마두동 816,고양시,gyeonggi,37.661466499200465,126.77440859641214
고양아람누리 아람음악당,고양아람누리 아람음악당,경기 고양시 일산동구 마두동 816,고양시,gyeonggi,37.66078154180892,126.77429733628516
고양어울림누리 별모래극장,고양어울림누리 별모래극장,경기 고양시 덕양구 성사동 777,고양시,gyeonggi,37.6505727518704,126.834792126726
고양어울림누리 어울림극장,고양어울림누리 어울림극장,경기 고양시 덕양구 성사동 777,고양시,gyeonggi,37.6502205371056,126.835486406393
고양종합운동장 주경기장,고양종합운동장 주경기장,경기 고양시 일산서구 중앙로 1601 고양시종합운동장,고양시,gyeonggi,37.6764625,126.7430695
고인돌박물관,고인돌박물관,전북 고창군 고창읍 고인돌공원길 74 고창 세계유산 고인돌 박물관,고창군,jeonbuk,35.4416263,126.65235
고척스카이돔,고척스카이돔,"고척스카이돔, 430, 경인로, 고척동, 고척1동, 구로구, 서울특별시, 08275, 대한민국",구로구,seoul,37.4981936,126.8670731
고흐의 정원,고흐의 정원,제주 서귀포시 성산읍 삼달신풍로 126-5,서귀포시,jeju,33.373388,126.844068
곤지암 리조트,곤지암 리조트,경기 광주시 도척면 도웅리 534,광주시,gyeonggi,37.33798164313465,127.29409166177642
곤지암 청춘스키,곤지암 청춘스키,"경기 광주시 도척면 도척윗로 248 , 청춘스키",광주시,gyeonggi,37.324944,127.3114604
곤지암리조트,곤지암리조트,경기 광주시 도척면 도척윗로 278 곤지암리조트,광주시,gyeonggi,37.3374917,127.2963263
곤지암리조트 렌탈샵 보스,곤지암리조트 렌탈샵 보스,경기도 광주시 도척면 독고개길302번길 29,광주시,gyeonggi,37.3387217,127.3020432
곤지암리조트 살로몬스키스쿨 스키/보드강습,곤지암리조트 살로몬스키스쿨 스키/보드강습,경기도 광주시 도척면 도척윗로 278,광주시,gyeonggi,37.3370687,127.2940999
"곤지암리조트 살로몬스키스쿨 스키/보드강습, 렌탈","곤지암리조트 살로몬스키스쿨 스키/보드강습, 렌탈",정보 없음,,,0,0
곤지암리조트렌탈샵 닥터스노우,곤지암리조트렌탈샵 닥터스노우,경기 광주시 도척면 도척윗로 226,광주시,gyeonggi,37.3358693508594,127.317555828921
공간 아울,공간 아울,서울특별시 종로구 대학로 120,종로구,seoul,37.5821381,127.0019525
공간222,공간222,서울 성북구 동소문동2가 상세주소 열기 길 ...,성북구,seoul,37.58839,127.00785
공간아울,공간아울,서울특별시 종로구 대학로 120,종로구,seoul,37.5818891,127.0023149
공근혜갤러리 K.O.N.G. GALLERY,공근혜갤러리 K.O.N.G. GALLERY,서울특별시 종로구 삼청로7길 38 공근혜갤러리빌딩,종로구,seoul,37.5839784,126.97967
공릉관광지,공릉관광지,"공릉관광지, 조리읍, 파주시, 대한민국",파주시,,37.7502606,126.8347716
공주문예회관 대공연장,공주문예회관 대공연장,충남 공주시 고마나루길 5,공주시,chungnam,36.4601770026339,127.111721755751
공주문예회관 소공연장,공주문예회관 소공연장,충남 공주시 고마나루길 5 공주문예회관,공주시,chungnam,36.4601399,127.1116602
공평도시유적전시관,공평도시유적전시관,서울 종로구 우정국로 26 센트로폴리스빌딩 지하1층,종로구,seoul,37.5719375,126.9833983
과천 매직플로우 원더파크,과천 매직플로우 원더파크,"경기 과천시 대공원광장로 80 , 종합안내소",과천시,gyeonggi,37.4293233,126.9899759
과천 서울랜드,과천 서울랜드,"서울랜드, 181, 광명로, 막계동, 과천시, 13829, 대한민국",과천시,seoul,37.4340909,127.0202634
과천시민회관 대극장,과천시민회관 대극장,"과천시민회관 대극장, 5, 통영로, 중앙동, 과천시, 13807, 대한민국",과천시,,37.4284493,126.9890655
과천시민회관 소극장,과천시민회관 소극장,경기 과천시 중앙동 6-2,과천시,gyeonggi,37.4280255872183,126.989221587124
관악구청,관악구청,서울특별시 관악구 관악로 145,관악구,seoul,37.4781548,126.9514847
관악아트홀,관악아트홀,"관악산입구.관악아트홀·중앙도서관, 신림로, 녹두거리, 대학동, 관악구, 서울특별시, 08825, 대한민국",관악구,seoul,37.4680131,126.9466902
광교 매직앤조이,광교 매직앤조이,"경기 수원시 영통구 광교중앙로 124 , 갤러리아 광교 10층 매직앤조이",수원시,gyeonggi,37.2855216,127.0574787
광림아트센터 장천홀,광림아트센터 장천홀,서울특별시 강남구 압구정로22길 21 광림아트센터 장천홀,강남구,seoul,37.524258,127.0265834
광림아트센터 BBCH홀,광림아트센터 BBCH홀,서울 강남구 신사동 568-15,강남구,seoul,37.5240421373158,127.025498578086
광명 시민체육관,광명 시민체육관,경기도 광명시 오리로 703 광명시민체육관,광명시,gyeonggi,37.4634416,126.8706918
광명문화예술교육지원센터 광명극장,광명문화예술교육지원센터 광명극장,경기 광명시 하안동 718-2,광명시,gyeonggi,37.4667611314483,126.869891526022
광명시민회관 대공연장,광명시민회관 대공연장,경기 광명시 철산동 222-1,광명시,gyeonggi,37.4770779854164,126.863755106053
광산문화예술회관,광산문화예술회관,광주 광산구 광산로68번길 13,광산구,gwangju,35.140532,126.7992499
광양시문화예술회관 대공연장,광양시문화예술회관 대공연장,전남 광양시 광양읍 향교길 9-30 광양문화예술회관,광양시,jeonnam,34.9799965,127.5875333
광주 빛고을시민문화관,광주 빛고을시민문화관,광주 남구 천변좌로338번길 7,남구,gwangju,35.1480269,126.9087397
광주 빛고을체육관,광주 빛고을체육관,광주광역시 서구 금화로 278 빛고을체육관,서구,gwangju,35.1368103,126.8790595
광주 조선대학교 해오름관,광주 조선대학교 해오름관,광주 동구 조선대5길 31,동구,gwangju,35.1408256658552,126.932989141373
광주 쿵스 게임랜드,광주 쿵스 게임랜드,광주 동구 충장로 90 갤러리존 지하,동구,gwangju,35.1478571,126.916725
광주5.18기념문화센터 민주홀,광주5.18기념문화센터 민주홀,광주 서구 상무민주로 61,서구,gwangju,35.1582556,126.8576423
광주광역시 광산구 신창동 1073-12,광주광역시 광산구 신창동 1073-12,광주광역시 광산구 신창동 1073-12 광주 마한유적체험관,광산구,gwangju,35.1929207,126.8510237
광주광역시 남구 포충로 966-15 빛고을농촌테마공원,광주광역시 남구 포충로 966-15 빛고을농촌테마공원,광주광역시 남구 포충로 966-15,남구,gwangju,35.0837429,126.8663882
광주광역시 북구 설죽로 477 남도향토음식박물관,광주광역시 북구 설죽로 477 남도향토음식박물관,광주광역시 북구 설죽로 477,북구,gwangju,35.2017746,126.898658
광주광역시 북구 오문로 244 광주솔로몬로파크,광주광역시 북구 오문로 244 광주솔로몬로파크,광주광역시 북구 오문로 244 광주솔로몬로파크,북구,gwangju,35.1892173,126.9309781
광주광역시 북구 하서로 110 국립광주박물관,광주광역시 북구 하서로 110 국립광주박물관,광주광역시 북구 하서로 110,북구,gwangju,35.189051,126.88305
광주광역시 북구 하서로 52 광주시립미술관 광주시립미술관,광주광역시 북구 하서로 52 광주시립미술관 광주시립미술관,광주광역시 북구 하서로 52,북구,gwangju,35.1833111,126.8857649
광주기아챔피언스필드,광주기아챔피언스필드,광주 북구 서림로 10 무등종합경기장,북구,gyeonggi,35.1682116,126.8891068
광주디자인진흥원 이벤트홀,광주디자인진흥원 이벤트홀,광주광역시 북구 첨단과기로176번길 27 광주디자인진흥원,북구,gwangju,35.2238349,126.846575
광주시문화예술의전당 남한산성홀,광주시문화예술의전당 남한산성홀,경기도 광주시 회안대로 891 광주시문화재단 광주시문화예술의전당,광주시,gyeonggi,37.4267208,127.2548554
광주시문화예술의전당 맹사성홀,광주시문화예술의전당 맹사성홀,경기도 광주시 회안대로 891 광주시문화재단 광주시문화예술의전당,광주시,gyeonggi,37.4267208,127.2548554
광주여대 유니버시아드 체육관,광주여대 유니버시아드 체육관,광주광역시 광산구 광주여대길 6,광산구,gwangju,35.1645948,126.7985253
광주예술의전당 대극장,광주예술의전당 대극장,광주광역시 북구 북문대로 60,북구,gwangju,35.1784176,126.8815619
광주예술의전당 소극장(구.광주문화예술회관),광주예술의전당 소극장(구.광주문화예술회관),경기도 광주시 회안대로 891 광주시문화재단 광주시문화예술의전당,광주시,gyeonggi,37.4267208,127.2548554
광주페퍼스타디움,광주페퍼스타디움,광주광역시 서구 금화로 278,서구,gwangju,35.1353987,126.8789663
광진어린이공연장,광진어린이공연장,서울특별시 광진구 능동로 400 보건복지행정타운 별관 4층,광진구,seoul,37.5654567,127.0845855
광화문 광장 세종대왕 동상 앞,광화문 광장 세종대왕 동상 앞,광화문 광장 세종대왕 동상 앞,,sejong,37.572834,126.9767281
광화문 전용관(경향아트힐),광화문 전용관(경향아트힐),서울 중구 정동 22,중구,seoul,37.56815390855725,126.96967004827121
광화문광장,광화문광장,서울특별시 종로구 세종대로 175 세종이야기,종로구,seoul,37.5740533,126.9768908
광화문광장해치마당,광화문광장해치마당,서울특별시 종로구 세종대로 172,종로구,seoul,37.5716015,126.9769737
구로꿈나무극장,구로꿈나무극장,서울특별시 구로구 구로동로26길 54,구로구,seoul,37.4895532,126.8863214
구로아트밸리 예술극장,구로아트밸리 예술극장,"구로아트밸리 예술극장, 가마산로23길, 구로5동, 구로구, 서울특별시, 08284, 대한민국",구로구,seoul,37.496559,126.888832
구로아트밸리예술극장,구로아트밸리예술극장,서울 구로구 가마산로25길 9-24 구로아트밸리 예술극장,구로구,seoul,37.4966724,126.888881
구로창의아트홀,구로창의아트홀,서울특별시 구로구 경인로 416 4층,구로구,seoul,37.4983312,126.8658718
구름아래소극장,구름아래소극장,서울 마포구 와우산로29가길 15,마포구,seoul,37.5541923618684,126.92855259799
구리 토평 가족캠핑장,구리 토평 가족캠핑장,경기 구리시 토평동 51-6,구리시,gyeonggi,37.5866086324758,127.158227889702
구리아트홀 유채꽃소극장,구리아트홀 유채꽃소극장,경기 구리시 교문동 390,구리시,gyeonggi,37.5955414018126,127.129897547841
구리아트홀 코스모스 대극장,구리아트홀 코스모스 대극장,경기 구리시 교문동 390,구리시,gyeonggi,37.5953506560501,127.129657160848
구립영등포아트스퀘어,구립영등포아트스퀘어,서울특별시 영등포구 영중로 15 지하 2층,영등포구,seoul,37.5176343,126.9029183
구립증산도서관,구립증산도서관,서울특별시 은평구 증산로5길 6 구립증산도서관,은평구,seoul,37.582727,126.9075589
구미강동문화복지회관 봉두아트홀,구미강동문화복지회관 봉두아트홀,경상북도 구미시 인동가산로 392,구미시,gyeongbuk,36.0901373,128.4546949
구미문화예술회관 대공연장,구미문화예술회관 대공연장,경상북도 구미시 송정대로 89 구미시문화예술회관,구미시,gyeongbuk,36.1183903,128.3490375
구미문화예술회관 소공연장,구미문화예술회관 소공연장,경상북도 구미시 송정대로 89 구미시문화예술회관,구미시,gyeongbuk,36.1183903,128.3490375
구하우스미술관,구하우스미술관,경기 양평군 서종면 문호리 779-5,양평군,gyeonggi,37.60300108365392,127.35118461573136
국립 대한민국임시정부 기념관,국립 대한민국임시정부 기념관,국립 대한민국임시정부 기념관,대한민국임시,,37.5760624,126.9543843
국립경주박물관 내 물품보관함 앞,국립경주박물관 내 물품보관함 앞,국립경주박물관 내 물품보관함 앞,,,35.8289946,129.2279662
국립고궁박물관,국립고궁박물관,국립고궁박물관,,,37.5765671,126.9749691
국립고궁박물관 (경복궁역 5번출구에 위치) 내부 2층 스크린 앞,국립고궁박물관 (경복궁역 5번출구에 위치) 내부 2층 스크린 앞,국립고궁박물관 (경복궁역 5번출구에 위치) 내부 2층 스크린 앞,,,0,0
국립과천과학관,국립과천과학관,국립과천과학관,,,37.4385264,127.0062002
국립과천과학관 어울림홀,국립과천과학관 어울림홀,경기 과천시 상하벌로 110,과천시,gyeonggi,37.4387623967998,127.006739165317
국립국악원 풍류사랑방,국립국악원 풍류사랑방,서울 서초구 남부순환로 2364,서초구,seoul,37.4775860020964,127.008631813122
국립극단 명동예술극장,국립극단 명동예술극장,서울 중구 명동1가 54,중구,seoul,37.5640085633411,126.984212773704
국립극장,국립극장,서울 중구 장충단로 59,중구,seoul,37.5526708,126.9996175
국립극장 달오름극장,국립극장 달오름극장,서울 중구 장충동2가 산 14-67,중구,seoul,37.5531399890378,127.000027160769
국립극장 하늘극장,국립극장 하늘극장,서울 중구 장충동2가 산 14-67,중구,seoul,37.552859777890085,127.00042551711707
국립극장 해오름극장,국립극장 해오름극장,서울 중구 장충동2가 산 14-67,중구,seoul,37.5523399024517,126.999728395216
국립낙동강생물자원관,국립낙동강생물자원관,경북 상주시 도남2길 137 국립낙동강생물자원관,상주시,gyeongbuk,36.4434806,128.2548915
국립대구박물관,국립대구박물관,국립대구박물관,국립대구,daegu,35.8458097,128.6378445
국립대한민국임시정부기념관,국립대한민국임시정부기념관,서울특별시 서대문구 통일로 279-24,서대문구,seoul,37.5760525,126.9543988
국립민속박물관,국립민속박물관,서울 종로구 삼청로 37,종로구,seoul,37.5815644,126.9789313
국립민속박물관 안내데스크 앞,국립민속박물관 안내데스크 앞,국립민속박물관 안내데스크 앞,,,37.5808343,126.9790431
국립서울현충원,국립서울현충원,서울특별시 동작구,동작구,seoul,37.5027957,126.9748176
국립세계문자박물관,국립세계문자박물관,국립세계문자박물관,,,37.394431,126.6382789
국립세계문자박물관 로비,국립세계문자박물관 로비,국립세계문자박물관 로비,,,37.394431,126.6382789
국립아시아문화전당 문화정보원 극장3,국립아시아문화전당 문화정보원 극장3,광주광역시 동구 광산동 113,동구,gwangju,35.1460589,126.9210322
국립인천해양박물관,국립인천해양박물관,인천 중구 월미로 294,중구,incheon,37.4563,126.7052
국립정동극장,국립정동극장,서울 중구 정동 8-11,중구,seoul,37.5658589281598,126.972775755916
국립정동극장 세실,국립정동극장 세실,서울 중구 세종대로19길 16,중구,seoul,37.5667642080192,126.97590401119
국립중앙과학관,국립중앙과학관,국립중앙과학관,,,36.3752581,127.37554
국립중앙과학관 한국과학기술사관,국립중앙과학관 한국과학기술사관,국립중앙과학관 한국과학기술사관,,,36.3752581,127.37554
국립중앙박물관,국립중앙박물관,"국립중앙박물관, 137, 서빙고로, 용산동5가, 서빙고동, 용산구, 서울특별시, 04388, 대한민국",용산구,seoul,37.523953,126.9803196
국립중앙박물관 1층 로비 스크린 앞,국립중앙박물관 1층 로비 스크린 앞,국립중앙박물관 1층 로비 스크린 앞,,,0,0
국립중앙박물관 1층 뮤지엄샵 앞,국립중앙박물관 1층 뮤지엄샵 앞,서울 용산구 서빙고로 137 국립중앙박물관,용산구,seoul,37.5240867,126.980388
"국립중앙박물관 1층(내부)-검색대 통과하자마자 오른쪽에 보이는 에스컬레이터 앞
자세한 미팅장소는 투어전날 신청하신 연락처로 안내문자 드립니다.","국립중앙박물관 1층(내부)-검색대 통과하자마자 오른쪽에 보이는 에스컬레이터 앞
자세한 미팅장소는 투어전날 신청하신 연락처로 안내문자 드립니다.","국립중앙박물관 1층(내부)-검색대 통과하자마자 오른쪽에 보이는 에스컬레이터 앞
자세한 미팅장소는 투어전날 신청하신 연락처로 안내문자 드립니다.",,,0,0
국립중앙박물관 3층 세계문화관 중국실,국립중앙박물관 3층 세계문화관 중국실,서울 용산구 서빙고로 137 국립중앙박물관,용산구,seoul,37.5240867,126.980388
"국립중앙박물관 3층 세계문화관 중국실, 인도실","국립중앙박물관 3층 세계문화관 중국실, 인도실","국립중앙박물관 3층 세계문화관 중국실, 인도실",,,0,0
국립중앙박물관 극장 용,국립중앙박물관 극장 용,서울 용산구 서빙고로 137,용산구,seoul,37.5243097105777,126.978949457103
