Name,Key,Region,District,Address,Latitude,Longitude
"세종특별자치시 장군면 산학리길 229","세종특별자치시 장군면 산학리길 229","sejong","장군","세종 장군면 산학리길 229 1층 면장님민물새우칼제비",36.4830612,127.2325274
"소극당 혜화당","소극당 혜화당","seoul","종로구","서울 종로구 대학로12길 63 , 석마빌딩 3층, 소극장 혜화당",37.573,126.9794
"소극장 공유","소극장 공유","seoul","종로구","서울 종로구 창경궁로 303",37.5876012160981,127.003206447715
"소극장 산울림","소극장 산울림","seoul","마포구","서울 마포구 와우산로 157",37.5550834709886,126.93009542405
"소극장 쇠내골","소극장 쇠내골","chungbuk","청주시","충북 청주시 상당구 단재로 28 A동 2층",36.6258525,127.4927166
"소극장 혜화당","소극장 혜화당","seoul","종로구","서울 종로구 대학로12길 63",37.5812365749468,127.004025832403
"소랑 ATV＆승마","소랑 ATV＆승마","jeju","서귀포시","제주 서귀포시 남원읍 서성로 955-117 1동 1층 101호",33.3404485,126.6834324
"소래역사관","소래역사관","incheon","남동구","인천 남동구 아암대로 1605",37.3981303,126.7374773
"소로롱","소로롱","gyeonggi","광주시","경기 광주시 수하길 22 1층 소로롱",37.4150583,127.2627511
"소마미술관","소마미술관","seoul","송파구","서울 송파구 올림픽로 424",37.5169172,127.1179749
"소명아트홀","소명아트홀","chungbuk","청주시","충북 청주시 상당구 중앙로 30 2층",36.6396982,127.488899
"소아르떼","소아르떼","jeonnam","담양군","전남 담양군 담양읍 깊은실길 84-73 담양 소아르떼",35.3124139,127.0095175
"소양강 물문화관","소양강 물문화관","gangwon","춘천시","강원 춘천시 신북읍 신샘밭로 1128 소양강 물문화관",37.9488605,127.8150525
"소예도예공방","소예도예공방","seoul","강서구","서울 강서구 화곡로18길 27 102호 소예도자기공방",37.5390412,126.8360543
"소요 별＆숲 테마파크","소요 별＆숲 테마파크","gyeonggi","동두천시","경기 동두천시 평화로2922번길 76",37.9501496127196,127.06598663528
"소월아트홀","소월아트홀","seoul","성동구","서울 성동구 행당1동 행당동 고산자로12길 소월아트홀",37.559331,127.0360402
"소인국테마파크","소인국테마파크","jeju","서귀포시","제주 서귀포시 안덕면 화순서동로 347 (서광리 164) 소인국테마파크",33.2820357,126.331768
"속초문화예술회관 대공연장","속초문화예술회관 대공연장","gangwon","속초시","강원 속초시 번영로 155",38.212676,128.5884379
"손길도예공방","손길도예공방","seoul","강서구","서울 강서구 화곡로31길 61 손길도예공방",37.544386,126.8401147
"솔로몬로파크","솔로몬로파크","daejeon","유성구","대전 유성구 엑스포로 219-39",36.3782866,127.3998095
"솔메공방","솔메공방","","마포구","정보 없음",37.5665,126.9018
"솜씨당 클래스","솜씨당 클래스","gyeonggi","고양시","경기 고양시 덕양구 고양대로 1955 (동산동, 스타필드 고양)",37.6469771,126.894778
"송대말등대","송대말등대","gyeongbuk","경주시","경북 경주시 감포읍 감포로 226-19",35.8072815,129.5114151
"송도 메가박스","송도 메가박스","incheon","연수구","인천 연수구 송도과학로16번길 33-4 , 트리플스트리트 D동 2층",37.4102,126.6782
"송도국제캠핑장","송도국제캠핑장","incheon","연수구","인천 연수구 지식기반로 60",37.36158988920623,126.64590007048308
"송도컨벤시아","송도컨벤시아","incheon","연수구","인천 연수구 송도1동 송도동 센트럴로 123 송도컨벤시아",37.3887756,126.646738
"송도해상케이블카","송도해상케이블카","busan","서구","부산 서구 송도해변로 171",35.0766432,129.0233986
"송악카트","송악카트","jeju","서귀포시","제주 서귀포시 대정읍 송악관광로 404",33.2084069,126.2891562
"송운개발","송운개발","gyeonggi","용인시","경기 용인시 처인구 지삼로 470",37.2343,127.1615
"송정빌딩","송정빌딩","","강서구","정보 없음",37.5509,126.8497
"송죽씨어터","송죽씨어터","daegu","중구","대구 중구 교동길 15 송죽빌딩 2F",35.8733159,128.5954656
"송파 청년아티스트센터","송파 청년아티스트센터","seoul","송파구","서울 송파구 풍성로10길 6-1",37.534057,127.1159863
"송파문화재단","송파문화재단","seoul","송파구","서울 송파구 백제고분로 242 송파구민회관 2층",37.5021243,127.0932351
"송파책박물관","송파책박물관","seoul","송파구","서울 송파구 송파대로37길 77",,
"송해아트홀","송해아트홀","seoul","구로구","서울 구로구 경인로 611-17",37.4887986,126.8238616
"쇠소깍산물관광농원","쇠소깍산물관광농원","jeju","서귀포시","제주 서귀포시 남원읍 하례로 90",33.2578721,126.6247053
"수달전시관 섬진강수달생태공원","수달전시관 섬진강수달생태공원","jeonnam","구례군","전남 구례군 간전면 간전중앙로 49",35.1863424,127.5459073
"수락네스트죤","수락네스트죤","seoul","노원구","서울 노원구 동일로241길 44 (상계동, 수락네스트죤) 수락네스트죤 302호",37.6542,127.0568
"수목학습장(식물원) 성호박물관","수목학습장(식물원) 성호박물관","gyeonggi","안산시","경기 안산시 상록구 성호로 113 안산식물원",37.314319,126.8608919
"수산과학관","수산과학관","gyeongnam","통영시","경남 통영시 산양읍 척포길 628-111 통영수산과학관",34.7642478,128.4071596
"수산과학원","수산과학원","busan","기장군","부산 기장군 기장읍 기장해안로 216",35.1934011,129.2243499
"수성아트피아","수성아트피아","daegu","대구","대구 수성구 무학로 180",35.8295776,128.6285325
"수소안전뮤지엄","수소안전뮤지엄","chungbuk","음성군","충북 음성군 맹동면 연미로 360-33",36.9170197,127.5506726
"수업 별 상이(개인 번호로 공지 드립니다)","수업 별 상이(개인 번호로 공지 드립니다)","seoul","동작구","서울 동작구 사당로30길 131",37.5124,126.9393
"수업 장소는 수강 확정 후 대관하여, 수강 1일 전까지 안내드립니다. 😊","수업 장소는 수강 확정 후 대관하여, 수강 1일 전까지 안내드립니다. 😊","","동작구","정보 없음",37.5124,126.9393
"수업장소는 다름!!!!","수업장소는 다름!!!!","seoul","동작구","서울 동작구 남부순환로 2057 (사당동) 수업장소는 다름!!!!",37.5124,126.9393
"수원 라이프스포츠 워터파크","수원 라이프스포츠 워터파크","gyeonggi","수원시","경기 수원시 장안구 대평로90번길 19",37.2971305504206,126.993764444711
"수원 KT 소닉붐 아레나","수원 KT 소닉붐 아레나","gyeonggi","수원시","경기 수원시 권선구 서수원로577번길 171",37.276297,126.9483162
"수원광교박물관","수원광교박물관","gyeonggi","수원시","경기 수원시 영통구 광교로 182",37.2963686,127.0513175
"수원문화원 빛누리아트홀","수원문화원 빛누리아트홀","gyeonggi","수원시","경기 수원시 권선구 호매실로 237",37.265377006891974,126.956935278737
"수원박물관","수원박물관","gyeonggi","수원시","경기 수원시 영통구 창룡대로 265 1층",37.297524,127.0358853
"수원청소년문화센터 온누리아트홀","수원청소년문화센터 온누리아트홀","gyeonggi","수원시","경기 수원시 팔달구 권광로 293",37.273926880943,127.035209748826
"수원체육관","수원체육관","gyeonggi","수원시","경기 수원시 장안구 경수대로 893",37.2983797,127.0090851
"수원컨벤션센터","수원컨벤션센터","gyeonggi","수원시","경기 수원시 영통구 광교중앙로 140",37.2858727,127.0592378
"수원화성박물관","수원화성박물관","gyeonggi","수원시","경기 수원시 팔달구 창룡대로 21",37.2825,127.0195
"수원화성박물관 중앙","수원화성박물관 중앙","gyeonggi","수원시","경기 수원시 팔달구 창룡대로 21 수원화성박물관",37.2826896,127.018934
"수원KT위즈파크","수원KT위즈파크","gyeonggi","수원시","경기 수원시 장안구 경수대로 893 수원종합운동장(주경기장)",37.300096,127.0096588
"수원SK아트리움","수원SK아트리움","gyeonggi","수원시","경기 수원시 장안구 이목로 24",37.3096881340366,126.986481574203
"순천만국가정원","순천만국가정원","jeonnam","순천시","전남 순천시 국가정원1호길 47",34.9273063,127.5084156
"술술센터","술술센터","seoul","영등포구","서울 영등포구 도림로133길 15 술술센터",37.513015,126.8941533
"쉼 마포공덕점","쉼 마포공덕점","seoul","마포구","서울 마포구 도화길 33 2층",37.5411013,126.9494858
"슈가메르헨","슈가메르헨","gyeonggi","고양시","경기 고양시 덕양구 솔밭1길 44-6 1층 101호 슈가메르헨",37.6532961,126.8740645
"스냅굿타임 셀프사진관 흑백 스튜디오 화성 동탄역점","스냅굿타임 셀프사진관 흑백 스튜디오 화성 동탄역점","gyeonggi","화성시","경기 화성시 동탄기흥로 590",37.212792,127.0943462
"스누피가든","스누피가든","jeju","제주시","제주 제주시 구좌읍 금백조로 930",33.4441306,126.7781683
"스몹 고양","스몹 고양","gyeonggi","고양시","경기 고양시 덕양구 고양대로 1955 4F",37.6460425,126.8927294
"스몹 대전","스몹 대전","daejeon","유성구","대전 유성구 엑스포로 1 대전 신세계백화점 6F",36.3747824,127.3808505
"스몹 수원","스몹 수원","gyeonggi","수원시","경기 수원시 장안구 수성로 175 스타필드수원 7층",37.287784,126.9918942
"스몹 하남","스몹 하남","gyeonggi","하남시","경기 하남시 미사대로 750 스타필드 하남 4층",37.5452907,127.2255609
"스카이 롤러스케이트장","스카이 롤러스케이트장","incheon","부평구","인천 부평구 부평문화로80번길 16",37.4936320668809,126.724571274935
"스카이라인 루지 부산","스카이라인 루지 부산","busan","기장군","부산 기장군 기장읍 기장해안로 205",35.1942148,129.2196073
"스카이라인루지 통영","스카이라인루지 통영","gyeongnam","통영시","경남 통영시 발개로 178",34.8244626,128.4241905
"스카이랜드","스카이랜드","chungbuk","단양군","충북 단양군 단양읍 수변로 65 1층",36.9812481,128.3706213
"스카이아트홀","스카이아트홀","seoul","강서구","서울 강서구 화곡로63길 65",37.5579769026158,126.84939856075309
"스카이온파이브다이닝","스카이온파이브다이닝","","","정보 없음",,
"스카이워터쇼","스카이워터쇼","jeju","제주시","제주 제주시 구좌읍 번영로 2172-80",33.4241456,126.743562
"스케치홀","스케치홀","seoul","종로구","서울 종로구 동숭길 145",37.5831701538168,127.002275627788
"스타광장","스타광장","seoul","중구","서울 중구 을지로 12 시티스타몰 603",37.5656993,126.9783945
"스타벅스 일산덕이DT점","스타벅스 일산덕이DT점","gyeonggi","고양시","경기 고양시 일산서구 탄중로 106 (덕이동)",37.6920286,126.7566826
"스타스테이지","스타스테이지","seoul","종로구","서울 종로구 대학로12길 15",37.58271063549632,127.0028167796696
"스테이지 M","스테이지 M","seoul","종로구","서울 종로구 인사동길 34-1 지하2층 엠스테이지",37.5738627,126.9856312
"스튜디오 블루","스튜디오 블루","seoul","종로구","서울 종로구 대학로8가길 80 , 리트모빌딩 지하",37.573,126.9794
"스튜디오D","스튜디오D","seoul","성북구","서울 성북구 석관동 상세주소 열기 길 ...",37.60789,127.06116
"스팀의진수","스팀의진수","gyeonggi","오산시","경기 오산시 경기대로 280 1층 스팀의진수",37.1497652,127.0740217
"스파엔아로마테라피","스파엔아로마테라피","incheon","부평구","인천 부평구 광장로4번길 8 3층",37.4908329,126.7222424
"스파크랜드","스파크랜드","daegu","중구","대구 중구 동성로6길 61 동성로 스파크 7, 8, 9 층",35.8687083,128.5987415
"스파크필드","스파크필드","daegu","중구","대구 중구 동성로6길 61 동성로 스파크 5.6층",35.8687081,128.5987415
"스페이스 브릭","스페이스 브릭","seoul","마포구","서울 마포구 잔다리로 31",37.5512043681761,126.919696744088
"스페이스브릭","스페이스브릭","seoul","마포구","서울 마포구 서교동 상세주소 열기 길 ...",37.5550711,126.9238244
"스페이스T","스페이스T","seoul","마포구","서울 마포구 양화로8길 16-4 7층 스페이스T",37.549931,126.9159811
"슬라라 인스파이어점","슬라라 인스파이어점","incheon","중구","인천 중구 공항문화로 127 , 인스파이어 엔터테인먼트 리조트 1층",37.5637,126.9975
"슬론헤어","슬론헤어","seoul","서초구","서울 서초구 강남대로53길 12 솔라티움시티 2층 203호~206호",37.4943933,127.0277115
"슬아트 공방 카페","슬아트 공방 카페","gyeonggi","수원시","경기 수원시 권선구 칠보로14번길 123 1층",37.2630426,126.9429046
"시립청소년음악센터","시립청소년음악센터","seoul","양천구","서울 양천구 남부순환로 657 시립청소년음악센터",37.5106046,126.8429025
"시민문화회관 디피랑","시민문화회관 디피랑","gyeongnam","통영시","경남 통영시 남망공원길 29",34.8423238,128.4286307
"시오르","시오르","seoul","광진구","서울 광진구 천호대로118길 47 1층 시오르",37.5526758,127.0845488
"시윤아트홀","시윤아트홀","seoul","종로구","서울 종로구 대학로 116",37.5815303444904,127.002332184291
"시즌플레버","시즌플레버","gyeonggi","하남시","경기 하남시 미사강변대로226번길 66 1층 시즌플레버",37.5687574,127.1855246
"시청역 1번 출구 밖(집결지 확인 필수)","시청역 1번 출구 밖(집결지 확인 필수)","seoul","중구","서울 중구 서소문로 지하 127 , 시청역 1번 출구 밖",37.5637,126.9975
"시하 성수","시하 성수","seoul","성동구","서울 성동구 왕십리로 58 1층 XYHA",37.5426047,127.0452961
"시화조력문화관","시화조력문화관","gyeonggi","안산시","경기 안산시 단원구 대부황금로 1927 달전망대 2층 카페동",37.3128258,126.6092286
"시흥 공룡월드","시흥 공룡월드","gyeonggi","시흥시","경기 시흥시 은계호수로 49",37.4458355693248,126.802045044272
"시흥목감 수질복원센터 따오기아동문화관","시흥목감 수질복원센터 따오기아동문화관","gyeonggi","시흥시","경기 시흥시 동서로 902-20 따오기아동문화관",37.3779528,126.8461783
"시흥물환경센터 맑은물상상누리","시흥물환경센터 맑은물상상누리","gyeonggi","시흥시","경기 시흥시 공단2대로 14 맑은물상상누리",37.3370216,126.6958176
"신영체임버홀","신영체임버홀","seoul","영등포구","서울 영등포구 국제금융로8길 16 신영증권빌딩 1층",37.5212906,126.9289049
"신인자공방","신인자공방","gyeonggi","수원시","경기 수원시 팔달구 정조로801번길 13 1층 신인자공방",37.2796499,127.0157478
"신한카드 SOL페이 스퀘어","신한카드 SOL페이 스퀘어","seoul","마포구","서울 마포구 양화로 45",37.55112586142693,126.91439609571269
"심산기념문화센터","심산기념문화센터","seoul","서초구","서울 서초구 사평대로 55 서초구민체육센터.심산기념문화센터",37.4990163,126.9917416
"싱글벙글교육센터","싱글벙글교육센터","seoul","관악구","서울 관악구 남부순환로234길 73",37.476137,126.9562809
"쌈뚜껑","쌈뚜껑","gyeonggi","화성시","경기 화성시 동탄영천로 105 1층 148~152호",37.2121358,127.1031065
"썬밸리워터파크","썬밸리워터파크","gyeonggi","여주시","경기 여주시 강변유원지길 45",37.2936976290817,127.66150983326
"썬웨이 워터파크","썬웨이 워터파크","jeonnam","화순군","전남 화순군 도곡면 온천1길 45",35.0291237,126.902796
"쎄봉 크루아상 크로플마을","쎄봉 크루아상 크로플마을","seoul","서초구","서울 서초구 방배천로2안길 45 1층",37.4790051,126.9838217
"쎈토이박물관","쎈토이박물관","gyeonggi","여주시","경기 여주시 명품1로 42-9 여주프리미엄빌리지 쎈토이박물관",37.2446507549235,127.615754064713
"씨어터 윤","씨어터 윤","seoul","마포구","서울 마포구 와우산로 147-1",37.5665,126.9018
"씨어터 조이","씨어터 조이","seoul","종로구","서울 종로구 이화장길 78",37.5786741257057,127.0046415487
"씨어터 쿰","씨어터 쿰","seoul","종로구","서울 종로구 창경궁로 253",37.58442075361745,126.9995516598612
"씨어터조이","씨어터조이","seoul","종로구","서울 종로구 동숭동 상세주소 열기 길 ...",37.58096,127.0051932
"씨에스 호텔","씨에스 호텔","jeju","서귀포시","제주 서귀포시 중문관광로 198",33.2429595,126.4197249
"아델반 태전점","아델반 태전점","gyeonggi","광주시","경기 광주시 태전로 116 청운빌딩 나동 3층",37.3931318,127.2245353
"아뜰리에베르베르","아뜰리에베르베르","seoul","성북구","서울 성북구 성북로9길 9 디스커버리빌딩 1층 아뜰리에 베르베르",37.5906548,127.0034392
"아라고나이트 온천＆수영장","아라고나이트 온천＆수영장","jeju","서귀포시","제주 서귀포시 안덕면 산록남로762번길 71",33.3031138,126.3924251
"아라리오뮤지엄 동문모텔Ⅰ＆ Ⅱ","아라리오뮤지엄 동문모텔Ⅰ＆ Ⅱ","seoul","종로구","서울 종로구 율곡로 83",37.5776781,126.9884945
"아라리오뮤지엄 인 스페이스","아라리오뮤지엄 인 스페이스","seoul","종로구","서울 종로구 종로1·2·3·4가동 운니동 율곡로 83 아라리오뮤지엄 인 스페이스",37.5776563,126.9883124
"아라리오뮤지엄 탑동시네마","아라리오뮤지엄 탑동시네마","jeju","제주시","제주 제주시 탑동로 14",33.5174536,126.5233752
"아라아트센터","아라아트센터","seoul","종로구","서울 종로구 대학로8가길 30",37.5822871744261,127.002558635851
"아라아트홀","아라아트홀","seoul","종로구","서울 종로구 대학로8가길 30",37.5822871744261,127.002558635851
"아로유플라워","아로유플라워","seoul","송파구","서울 송파구 삼학사로6길 17 1층 아로유플라워",37.4998425,127.0989178
"아르디ys아트홀","아르디ys아트홀","gyeongnam","양산시","경남 양산시 물금읍 증산역로 163 재승프라자 3층 301호",35.3094949,129.0077204
"아르떼뮤지엄 부산","아르떼뮤지엄 부산","busan","영도구","부산 영도구 해양로247번길 29",35.0865369,129.0758503
"아르떼키즈파크","아르떼키즈파크","jeju","제주시","제주 제주시 애월읍 월각로 929",33.3539453,126.3585968
"아르코예술극장","아르코예술극장","seoul","종로구","서울 종로구 대학로8길 7",37.5812149819099,127.002988806095
"아르티스테마파크","아르티스테마파크","gyeonggi","화성시","경기 화성시 동탄대로19길 10",37.19724508103235,127.09785852030562
"아름다운정원 화수목","아름다운정원 화수목","chungnam","천안시","충남 천안시 동남구 목천읍 교천지산길 175",36.783976,127.1937121
"아리네일","아리네일","gyeonggi","포천시","경기 포천시 소흘읍 송우로 75 105호",37.8297546,127.1407252
"아리랑혼 태권마샬아트공연","아리랑혼 태권마샬아트공연","jeju","서귀포시","제주 서귀포시 표선면 번영로 2564-21 제주 아리랑",33.4027196,126.7786294
"아모레퍼시픽 오산공장","아모레퍼시픽 오산공장","gyeonggi","오산시","경기 오산시 가장산업동로 37 아모레퍼시픽 팩토리 투어",37.1630583,127.039727
"아미미술관","아미미술관","chungnam","당진시","충남 당진시 순성면 남부로 753-4",36.8615805,126.6802745
"아산시 평생학습관 아산아트홀","아산시 평생학습관 아산아트홀","chungnam","아산시","충남 아산시 남부로 92",36.7709276,126.992197
"아센사우나 ＆ 찜질방","아센사우나 ＆ 찜질방","gyeonggi","화성시","경기 화성시 효행로 1051 메인프라자",37.2146289694525,127.041973342112
"아스가르드 씨어터","아스가르드 씨어터","seoul","종로구","서울 종로구 동숭길 140",37.5836656943776,127.00255868303
"아시아출판문화정보센터","아시아출판문화정보센터","gyeonggi","파주시","경기 파주시 회동길 145",37.7086723,126.6867275
"아신극장","아신극장","daejeon","중구","대전 중구 대종로 458 2층, 3층",36.3255447,127.4279048
"아양아트센터 아양홀","아양아트센터 아양홀","daegu","동구","대구 동구 효동로2길 24 아양아트센터",35.8794014,128.6522348
"아이드블랑 시흥점","아이드블랑 시흥점","seoul","금천구","서울 금천구 시흥대로 143 2층 203호",37.4469194,126.9031021
"아이바가든","아이바가든","jeju","제주시","제주 제주시 애월읍 고성남서길 10",33.4339332,126.4215301
"아이브","아이브","gyeonggi","고양시","경기 고양시 일산동구 위시티2로11번길 6-31 106호",37.6763654,126.8138281
"아이올레인포레스트","아이올레인포레스트","jeju","제주시","제주 제주시 구좌읍 덕행로 359 아이올레인포레스트",33.5183545,126.7877598
"아이와 함께 갈 만한 곳 검색은 맘맘","아이와 함께 갈 만한 곳 검색은 맘맘","gyeonggi","과천시","경기 과천시 대공원광장로 80",37.433759,127.01132
"아이체험교육여행","아이체험교육여행","jeonbuk","군산시","전북 군산시 구영6길 133-3",35.9895137,126.711486
"아이픽스존 인계점 수원아이폰수리센터","아이픽스존 인계점 수원아이폰수리센터","gyeonggi","수원시","경기 수원시 팔달구 권광로 159 수원프라자 704호",37.2621167,127.0315966
"아일랜드캐슬","아일랜드캐슬","gyeonggi","이천시","경기 이천시 마장면 지산로 216",37.2497263,127.3634125
"아일랜드캐슬 워터파크","아일랜드캐슬 워터파크","gyeonggi","의정부시","경기 의정부시 장곡로 22",37.7292674,127.054073
"아쿠아시티","아쿠아시티","gwangju","북구","광주 북구 서하로 82",35.1871336,126.8893552
"아쿠아플라넷 광교","아쿠아플라넷 광교","gyeonggi","수원시","경기 수원시 영통구 광교호수공원로 300",37.28429320086867,127.05836769865131
"아쿠아플라넷 광교점","아쿠아플라넷 광교점","gyeonggi","수원시","경기 수원시 영통구 광교호수공원로 300 , 갤러리아 광교 파사쥬 지하 1층",37.2796799,127.0596148
"아쿠아플라넷 여수","아쿠아플라넷 여수","jeonnam","여수시","전남 여수시 오동도로 61-11 아쿠아리움",34.7462427,127.7488766
"아쿠아플라넷 일산","아쿠아플라넷 일산","etc","일산서구","아쿠아플라넷 일산, 보행자길, 대화동, 일산서구, 고양시, 10392, 대한민국",37.6639187,126.7556899
"아쿠아플라넷 일산점","아쿠아플라넷 일산점","gyeonggi","고양시","경기 고양시 일산서구 한류월드로 282",37.662843,126.753766
"아쿠아플라넷 제주","아쿠아플라넷 제주","jeju","서귀포시","제주 서귀포시 성산읍 섭지코지로 95 아쿠아플라넷 제주",33.4326445,126.9279667
"아쿠아플레이하우스","아쿠아플레이하우스","busan","강서구","부산 강서구 명지국제6로 90 오션퍼스트 3층",35.0911218,128.9087812
"아쿠아필드 고양","아쿠아필드 고양","gyeonggi","고양시","경기 고양시 덕양구 고양대로 1955",37.647922250654574,126.89671586537472
"아쿠아필드 안성","아쿠아필드 안성","gyeonggi","안성시","경기 안성시 공도읍 서동대로 3930",36.99545685082593,127.14722469643748
"아쿠아필드 하남","아쿠아필드 하남","gyeonggi","하남시","경기 하남시 미사대로 750",37.545828649557436,127.2234771986401
"아트벙커","아트벙커","gyeonggi","부천시","경기 부천시 오정구 삼작로 53 부천아트벙커 B39",37.5218952,126.7676575
"아트선재센터","아트선재센터","seoul","종로구","서울 종로구 율곡로3길 87 아트선재센터",37.579475,126.9818375
"아트센터인천 다목적홀","아트센터인천 다목적홀","incheon","연수구","인천 연수구 아트센터대로 222",37.3934862,126.626308
"아트센터인천 콘서트홀","아트센터인천 콘서트홀","incheon","연수구","인천 연수구 아트센터대로 222",37.39314222289944,126.6261270244216
"아트아뜰리에","아트아뜰리에","","성동구","정보 없음",37.5633,127.0371
"아트인해리단","아트인해리단","busan","해운대구","부산 해운대구 우동1로20번길 74 1층 나26호",35.1653393,129.1601783
"아트자이후문상가","아트자이후문상가","seoul","영등포구","서울 영등포구 도영로 66",37.5264,126.8962
"아트조선스페이스","아트조선스페이스","seoul","중구","서울 중구 세종대로21길 30",37.5677004,126.9757292
"아트팩토리참기름","아트팩토리참기름","incheon","강화군","인천 강화군 길상면 까치골길 109",37.6677834349095,126.480199597324
"아트포레스트","아트포레스트","seoul","종로구","서울 종로구 대학로12길 22 , 5층 아트포레스트",37.573,126.9794
"아트플랜트","아트플랜트","seoul","마포구","서울 마포구 월드컵북로4길 87 (동교동, 정원211빌딩) 지하1층 아트플랜트",37.5665,126.9018
"아트플러스씨어터","아트플러스씨어터","daegu","중구","대구 중구 동성로3길 89",35.8693079,128.5981728
"아트하우스","아트하우스","seoul","종로구","서울 종로구 대학로10길 26 , 지하 1층",37.573,126.9794
"아포에르카페","아포에르카페","","용인시","정보 없음",37.241,127.1775
"안동시민회관 낙동홀","안동시민회관 낙동홀","gyeongbuk","안동시","경북 안동시 퇴계로 115 안동시청",36.5682613,128.7285323
"안동투어패스","안동투어패스","gyeongbuk","안동시","경북 안동시 퇴계로 115 안동시청",36.5684249,128.7295375
"안똔체홉극장","안똔체홉극장","seoul","종로구","서울 종로구 성균관로3길 23",37.5830818402188,126.996997533451
"안면도 꽃지카트장＆atv","안면도 꽃지카트장＆atv","","","정보 없음",36.5031236,126.3384
"안산(무악산)","안산(무악산)","","","정보 없음",,
"안산대학교 강석봉기념관","안산대학교 강석봉기념관","gyeonggi","안산시","경기 안산시 상록구 안산대학로 155",37.3093362,126.8780713
"안산산업역사박물관","안산산업역사박물관","gyeonggi","안산시","경기 안산시 단원구 화랑로 265 안산산업역사박물관",37.3230012,126.8172205
"안산어촌민속전시관","안산어촌민속전시관","gyeonggi","안산시","경기 안산시 단원구 대부황금로 7 안산어촌민속전시관",37.1925177,126.6461154
"안산올림픽기념관 대공연장","안산올림픽기념관 대공연장","","","정보 없음",,
"안성맞춤","안성맞춤","gyeonggi","안성시","경기 안성시 보개면 남사당로 198",37.0328361664822,127.307800301573
"안성맞춤 천문과학관","안성맞춤 천문과학관","gyeonggi","안성시","경기 안성시 보개면 남사당로 198-9 안성맞춤천문과학관",37.0330042,127.3125931
"안성맞춤박물관","안성맞춤박물관","gyeonggi","안성시","경기 안성시 대덕면 서동대로 4726-15 안성맞춤박물관",37.011067,127.228213
"안성맞춤아트홀 대공연장","안성맞춤아트홀 대공연장","gyeonggi","안성시","경기 안성시 발화대길 21 안성맞춤아트홀",36.9947872,127.2793155
"안성맞춤아트홀 주민편의동 1층 전시실","안성맞춤아트홀 주민편의동 1층 전시실","gyeonggi","안성시","경기 안성시 발화대길 21",36.9819923,127.2898982
"안성맞춤캠핑장","안성맞춤캠핑장","gyeonggi","안성시","경기 안성시 보개면 남사당로 198",37.02985541403721,127.31279663353556
"안성팜랜드","안성팜랜드","gyeonggi","안성시","경기 안성시 공도읍 대신두길 28",36.9920882944177,127.194405718721
"안성환경교육센터","안성환경교육센터","gyeonggi","안성시","경기 안성시 보개면 보개산로 147-156",37.0496469,127.3263301
"안양 정관장 아레나","안양 정관장 아레나","gyeonggi","안양시","경기 안양시 동안구 평촌대로 389",37.405047,126.9484472
"안양아트센터 관악홀","안양아트센터 관악홀","gyeonggi","안양시","경기 안양시 만안구 문예로36번길 16",37.38460941042,126.931360569826
"안양천 생태이야기관 안양천 생태이야기관","안양천 생태이야기관 안양천 생태이야기관","gyeonggi","안양시","경기 안양시 만안구 석수로 320",37.4171308,126.8959439
"안중근의사기념관 안중근의사 기념관","안중근의사기념관 안중근의사 기념관","seoul","중구","서울 중구 소월로 91",37.5534459,126.9803621
"안토","안토","seoul","강북구","서울 강북구 삼양로 689 안토",37.6632824,127.0086662
"알벤토","알벤토","incheon","서구","인천 서구 청라루비로134번길 6",37.5369993,126.6412012
"알프스 제주","알프스 제주","jeju","서귀포시","제주 서귀포시 표선면 서성일로 73",33.3986419,126.8025506
"알프스마을 눈썰매장","알프스마을 눈썰매장","chungnam","청양군","충남 청양군 정산면 천장호길 223-35",36.4097417,126.9141281
"암사동 선사유적지 (서울 강동구 올림픽로 875)","암사동 선사유적지 (서울 강동구 올림픽로 875)","seoul","강동구","서울 강동구 올림픽로 875 ...",37.5301,127.1238
"애월 배낚시 성안호","애월 배낚시 성안호","jeju","제주시","제주 제주시 애월읍 애월해안로 93 애월배낚시 성안호",33.4620455,126.3292348
"애월뮤직팩토리","애월뮤직팩토리","jeju","제주시","제주 제주시 애월읍 엄수로 63 1층",33.4702879,126.3811158
"애플당당스튜디오","애플당당스튜디오","seoul","양천구","서울 양천구 목동중앙남로 21-32 1층",37.5354948,126.866326
"액션하우스","액션하우스","jeonbuk","익산시","전북 익산시 금마면 금마호수길 37 금마생태관광지내부",36.0052137,127.0557515
"액트몬","액트몬","gyeonggi","용인시","경기 용인시 기흥구 신고매로 59 리빙파워센터 B3층",37.2235019,127.1142401
"액티브파크 카트","액티브파크 카트","jeju","제주시","제주 제주시 한림읍 금능남로 76 액티브파크 카트",33.3807412,126.2358857
"액티브파크 클립앤클라임","액티브파크 클립앤클라임","jeju","제주시","제주 제주시 한림읍 금능남로 76 액티브파크 제주",33.3811424,126.2360785
"앤사장다락방","앤사장다락방","incheon","부평구","인천 부평구 주부토로 111 (부평동) 앤사장다락방",37.4563,126.7052
"양산 쌍벽루아트홀","양산 쌍벽루아트홀","gyeongnam","양산시","경남 양산시 신기강변로 26",35.3500216,129.0341248
"양산 에덴밸리","양산 에덴밸리","gyeongnam","양산시","경남 양산시 어실로 1206",35.4288719,128.984372
"양재스포타임","양재스포타임","seoul","서초구","서울 서초구 강남대로 213",37.482798926833,127.034832661298
