Original,TranslationFormula
"성인: 10,000원 청소년: 5,000원 어린이: 2,000원 *개인관람객기준","=GOOGLETRANSLATE(A185, ""ko"", ""ja"")"
031-678-2518,"=GOOGLETRANSLATE(A186, ""ko"", ""ja"")"
죽포미술관,"=GOOGLETRANSLATE(A187, ""ko"", ""ja"")"
경기도 여주시 산북면 고촌길 26-10,"=GOOGLETRANSLATE(A188, ""ko"", ""ja"")"
"루덴시아 부근에 있는 죽포미술관은 작품소장과 보전 및 미술 문화 교류를 목적으로 하는 미술관이다. 국내에서 보기 드문 중국미술을 볼 수 있어 미술 애호가들이 즐겨 찾는 곳이다. 의사였던 설립자 조윤석 관장이 컬렉션으로 시작해 그림을 배우다가 미술관을 지어 무료 개방하는 곳으로 미술전시실과 야외 조각공원으로 이루어져 있다. 미술관은 40여 년 수집한 중국의 도자기 200여 점, 중국 수묵채색화 400점, 유화 100여 점, 중국년화 400점, 중국전지 1,000점, 만다라 10점, 탱화 10점, 테페스트리 10점 등의 미술품과 개인 작품들을 상설 전시하고 있다. 이곳에서는 개인 미술품 및 한국, 중국의 도자기를 비교하며 볼 수 있고, 한국∙중국회화의 학술 교류 및 초대전, 학술대회 등을 개최하고 있다. 동절기 1, 2월에는 휴관하므로 방문 전 확인이 필요하다. 동곤지암IC에서 차량으로 약 8분 소요된다. 인근에 루덴시아, 곤지암리조트스키장, 사기막골도예촌, 설봉공원, 영녕릉[세종대왕 영릉/효종대왕 영릉], 명성황후 생가, 파사성, 여주박물관, 목아박물관, 황포돛배 등이 있다.","=GOOGLETRANSLATE(A189, ""ko"", ""ja"")"
031-881-5905,"=GOOGLETRANSLATE(A190, ""ko"", ""ja"")"
양주 조명박물관,"=GOOGLETRANSLATE(A191, ""ko"", ""ja"")"
"조명박물관은 2004년에 설립, 2005년 등록(제05-박-05호)한 대한민국 유일의 조명 전문 박물관으로 다음과 같은 설립 목표를 갖고 있다. * 사라진 고유한 조명문화를 복원하고 재생시킨다. * 빛의 과거, 현재, 미래를 제시하여 인류 조명문화를 재발견한다. * 미래지향적인 융복합 조명문화를 창조한다. * 자연과 인간이 공존하고 발전하는 건강한 빛의 문화를 정립한다.","=GOOGLETRANSLATE(A192, ""ko"", ""ja"")"
"[상설전]개인 - 성인 8,000원 / 소인 7,000원장애인/양주시민 - 성인 6,500원 / 소인 5,500원※ 성인(20~64세), 소인 (0~19세)※ 24개월 미만 무료입장※ 할인, 무료대상자는 증빙자료소지자에 한해서 적용(신분증, 등본, 복지카드 등)※ 특별전시기간에는 특별전 입장료가 적용","=GOOGLETRANSLATE(A193, ""ko"", ""ja"")"
070-7780-8911,"=GOOGLETRANSLATE(A194, ""ko"", ""ja"")"
파주시민회관,"=GOOGLETRANSLATE(A195, ""ko"", ""ja"")"
"파주시민회관은 파주시민의 여가와 문화생활 증진을 위해 1994년 9월 개관했다. 지상 5층, 지하 1층 규모로 건립됐으며 최대 900명 수용할 수 있는 대공연장과 소공연장, 야외공연장, 다목적실 등을 갖추고 있다. 대공연장과 소공연장에서는 각종 문화행사 및 영화 상영, 공연, 연주회 등이 열리고 야외공연장에서는 문화행사 및 공연, 집회 등을 연다. 다목적실에서는 교육과 세미나 또는 미술, 사진, 서예, 공예품 등의 전시가 수시로 개최된다. 파주시청 옆에 위치하며 경의·중앙선 금촌역에서 차량으로 약 4분 거리에 있어 접근성이 좋다.","=GOOGLETRANSLATE(A196, ""ko"", ""ja"")"
031-950-1854,"=GOOGLETRANSLATE(A197, ""ko"", ""ja"")"
이천온천공원,"=GOOGLETRANSLATE(A198, ""ko"", ""ja"")"
경기도 이천시 애련정로136번길 84,"=GOOGLETRANSLATE(A199, ""ko"", ""ja"")"
"경기 이천시 안흥동에 위치한 도심 속 근린공원이다. 약 84,000m2의 공간에 다목적운동장, X-게임장, 게이트볼장, 관리사무소, 케스케이드, 어린이 놀이터, 잔디광장, 정자, 휴게광장, 운동시설, 주차장 등이 있다. 2017년 12월 인접한 안흥 유원지에서 온천수를 끌어와 설치한 노천 족욕장이 있다. 공원 여기저기 조형물이 있어 가벼운 산책을 하며 둘러볼 수 있다. 서희청소년문화센터가 바로 옆에 있다.","=GOOGLETRANSLATE(A200, ""ko"", ""ja"")"
"031-645-3841~3, 3846","=GOOGLETRANSLATE(A201, ""ko"", ""ja"")"
남양주 덕소자연사박물관,"=GOOGLETRANSLATE(A202, ""ko"", ""ja"")"
"덕소 자연사박물관에서는 오랜 기간 동안 전 세계 30여 개국에서 수집한 진본 공룡 화석 5점, 기타 화석 500여 점, 광물 350여 점, 어패류 2,200여 점, 동물박제 90여 점, 곤충 1,200여 점, 액침표본 100여 점, 신생대 포유류 골격 50여 점 등 어마어마한 실물 표본과 화석을 분야별 전문가의 자문을 받아 학술적으로 전시하고 있다. 또한 작은 생태공원을 조성하여 조류, 포유류, 어류 등을 사육하고 있으며 어린이부터 어른까지 친근하게 자연을 배우고 살펴볼 수 있는 교육 현장이다.","=GOOGLETRANSLATE(A203, ""ko"", ""ja"")"
"성인 : 7,000원 어린이,청소년 : 6,000원 군인,장애인:3,500원 노인(65세이상}:무료 가족 : 3인 이상 관람시 1인당5,000원x가족수","=GOOGLETRANSLATE(A204, ""ko"", ""ja"")"
031-521-7166,"=GOOGLETRANSLATE(A205, ""ko"", ""ja"")"
고양시립 주엽어린이도서관,"=GOOGLETRANSLATE(A206, ""ko"", ""ja"")"
고양 고양시립 주엽어린이도서관,"=GOOGLETRANSLATE(A207, ""ko"", ""ja"")"
경기도 고양시 일산서구 주엽로 104,"=GOOGLETRANSLATE(A208, ""ko"", ""ja"")"
"주엽어린이도서관은 지하1층, 지상 3층 총면적 2,049㎡로 10만 권이 넘는 도서로 가득 채워진 어린이도서 자료실(책사랑과 보물단지), 컴퓨터 이용이 가능한 멀티동화방, 공연이나 행사를 진행할 수 있는 어울림터 등으로 구성되어 있다. 지구촌 문화개념 강조 도서관으로 지구촌의 다양한 생활문화 이미지를 표현한 외국동화와 한국의 옛 정서를 느끼는 이야기방, 멀티동화방, 빛그림 동화방 등 어린이들에게 미래 비전을 제시한다.병산서원의 만대루에서 모티브를 따와 마당이 있고 맨발로 걷는 한옥의 구조와 유사하다는 건축적 의미를 가지고 있다. 넒은 창과 재미있는 복층식 구조, 아기자기한 궁전 같은 건축물을 자랑하고 있는 예쁜도서관으로 책 놀이터의 역할을 톡톡히 하는 아이들에겐 행복감을 주는 공간으로 운영되고 있다.* 개관일 2007년 6월 28일","=GOOGLETRANSLATE(A209, ""ko"", ""ja"")"
031-8075-9170,"=GOOGLETRANSLATE(A210, ""ko"", ""ja"")"
고양꽃전시관,"=GOOGLETRANSLATE(A211, ""ko"", ""ja"")"
고양 고양꽃전시관,"=GOOGLETRANSLATE(A212, ""ko"", ""ja"")"
경기도 고양시 일산동구 호수로 595,"=GOOGLETRANSLATE(A213, ""ko"", ""ja"")"
"고양꽃전시관은 2000 고양 세계꽃박람회의 성공적 개최를 기념하고 정기적인 꽃박람회 및 화훼 관련 전시회를 개최하기 위해 고양시에서 98억의 예산을 투자하여 일산호수공원 내에 건립한 전시관이다. 옥내에 3개 전시실, 옥외에 2개 전시구역이 있고, 전시관 1층은 플라워북카페, 플라워숍, 수석 전시관이 있으며 2층에서는 플라워아카데미, 카페테리아 등으로 구성되어 있다. 학술회의를 위한 세미나실과 프레스센터도 마련돼 있다. 다양한 꽃 문화 강좌를 열고 있는 고양 꽃 문화 예술관과 함께하고 있으며, 고양시 일산호수공원 안에 있어 전시관 행사 관람 후에 호수공원을 둘러볼 수 있다.","=GOOGLETRANSLATE(A214, ""ko"", ""ja"")"
"무료 (단, 꽃박람회 기간 6,000원)","=GOOGLETRANSLATE(A215, ""ko"", ""ja"")"
031-908-7750,"=GOOGLETRANSLATE(A216, ""ko"", ""ja"")"
광명업사이클아트센터,"=GOOGLETRANSLATE(A217, ""ko"", ""ja"")"
광명 광명업사이클아트센터,"=GOOGLETRANSLATE(A218, ""ko"", ""ja"")"
경기 광명시 오리로 703,"=GOOGLETRANSLATE(A219, ""ko"", ""ja"")"
"광명 업사이클 아트센터는 업사이클 (버려진 물건에 예술적 가치를 더해 새로운 작품이나 상품으로 재탄생)을 주제로 전시와 디자인 교육 및 이벤트가 상시 열리는 복합예술 공간이다. 광명 업사이클 아트센터는 국내 최초의 업사이클 거점 공간으로서 한 번의 소비로 끝나지 않고, 또 다른 쓰임, 또 다른 가치를 창조하며 실천하는 굿 아트 (착한 예술)을 생활 저변에 확산시키고자 지속적으로 지원 사업, 전시, 체험교육 프로그램, 공모, 공연 등을 진행하고 있다.","=GOOGLETRANSLATE(A220, ""ko"", ""ja"")"
무료 (체험비용 별도),"=GOOGLETRANSLATE(A221, ""ko"", ""ja"")"
02-2680-6928,"=GOOGLETRANSLATE(A222, ""ko"", ""ja"")"
한국카메라박물관,"=GOOGLETRANSLATE(A223, ""ko"", ""ja"")"
과천 한국카메라박물관,"=GOOGLETRANSLATE(A224, ""ko"", ""ja"")"
경기도 과천시 대공원광장로 8,"=GOOGLETRANSLATE(A225, ""ko"", ""ja"")"
"한국카메라박물관은 사설 카메라 전문 박물관으로 사진작가이자 사업가인 김종세가 설립하였다. 전시관은 기획전시관, 주전시관, 부전시관으로 이루어져 있다. 3,000여 점이 넘는 카메라와 6,000여 점의 각종 렌즈 그리고 유리원판 필름, 초기 환등기, 사진 인화장비, 각종 액세서리 등을 합하면 무려 15,000여 점이 넘는 유물들을 소장하고 있다. 유물들 중에는 카메라의 원조인 카메라 옵스큐라, 카메라 루시다에서부터 1839년 카메라와 은판 사진술이 세계 최초로 발명된 시기의 유물들, 그리고 최첨단 현대 카메라에 이르기까지 카메라 발전사에 기여한 카메라들이 전시되어있다. 전시된 대부분의 카메라 내부를 볼 수 있도록 전시 공간을 배치한 것이 특징이다. 개인 카메라박물관으로는 세계 5위 안에 들 정도로 박물관 규모가 크고, 전시 품목도 다양하다.","=GOOGLETRANSLATE(A226, ""ko"", ""ja"")"
성인 : 5000원 청소년 / 노인 : 4000원 어린이 : 3000원,"=GOOGLETRANSLATE(A227, ""ko"", ""ja"")"
02-502-4123,"=GOOGLETRANSLATE(A228, ""ko"", ""ja"")"
평택문화원,"=GOOGLETRANSLATE(A229, ""ko"", ""ja"")"
오산 평택문화원,"=GOOGLETRANSLATE(A230, ""ko"", ""ja"")"
"평택문화원은 향토문화의 창달과 지역문화진흥을 위해 1953년 사설문화원으로 시작, 1971년 법인으로 창립되어 지금에 이르고 있다. 평택문화원은 지역고유문화를 계발·보급·전승 및 선양하고 있으며, 지역사를 연구조사하고 사료를 수집하고 있다. 또한 지역문화발전을 위한 각종 문화행사를 개최하고 문화교육사업을 진행하고 있다. 웃다리문화촌 운영을 통하여 전시기획과 운영 체험학습 프로그램과 축제 등 지역문화사업을 활성화시키고, 평택시티투어를 통하여 팽성역사코스, 진위역사코스, 쌀(농업)코스, 명소코스, 미술관코스 등 평택의 구석구석을 둘러보고 지역의 역사와 문화를 이해하고 체험할 수 있다.","=GOOGLETRANSLATE(A231, ""ko"", ""ja"")"
031-655-2002,"=GOOGLETRANSLATE(A232, ""ko"", ""ja"")"
가원미술관,"=GOOGLETRANSLATE(A233, ""ko"", ""ja"")"
과천 가원미술관,"=GOOGLETRANSLATE(A234, ""ko"", ""ja"")"
경기도 과천시 새빛로 24,"=GOOGLETRANSLATE(A235, ""ko"", ""ja"")"
"청계산 자락에 위치한 가원미술관은 한국 수채화협회와 연계되어 있고, 수채화 전문 미술관이다. 2003년 개관한 이 미술관 유럽풍 스타일의 2층 건물로 지어졌다. 지하 1층에는 수채화 및 유화 강좌가 열리는 가원아카데미와 아틀리에가 있으며, 1층은 제1전시실과 휴게실, 2층은 제2전시실과 제3전시실, 큐레이터실이 있다. 미술관 내에는 카페가 있어 음료를 주문하면 입장료 50%를 할인 받을 수 있다. 가원미술관은 가원(佳苑, 아름다운 뜰)이란 이름답게 정원 또한 아름답기로 유명하다. 가원미술관은 드라마 촬영지로도 많이 이용 되고 있으며, 이곳에서 드라마 도망자, 장미의 전쟁, 신기생뎐, 난폭한 로맨스, 비밀 등이 촬영 되었다.","=GOOGLETRANSLATE(A236, ""ko"", ""ja"")"
02-504-3730,"=GOOGLETRANSLATE(A237, ""ko"", ""ja"")"
광주 풀짚공예박물관,"=GOOGLETRANSLATE(A238, ""ko"", ""ja"")"
경기도 광주시 오포읍 문형산길 76,"=GOOGLETRANSLATE(A239, ""ko"", ""ja"")"
"풀짚공예박물관은 풀과 짚을 이용해서 만든 민속 생활 도구와 공예품을 수집하고 연구, 전시와 교육을 하는 곳으로 2006년 6월 경기도 광주시 오포읍 신현리에 설립되었다. 고대 농경 사회부터 생활 도구를 만들어 사용하던 초고[草藁] 공예 기능은 구전(입)으로만 전해져왔으며, 이러한 상황을 안타깝게 여긴 설립자 전성임 관장은 풀과 짚을 이용한 공예 분야를 체계적으로 정리하기 위해 전국의 장인들을 찾아다니며 그 기술을 습득하고 재료의 특성과 지리적 연관성을 연구하였다. 전통 문화유산이 급속히 사라져가는 오늘날, 풀·짚공예가 더 이상 잊혀가는 옛 것이 아니고 교육적이고 환경적이며, 예술적인 가치가 있는 우리의 문화유산임을 인식시키기 위해 본 박물관에서는 풀·짚공예의 전통적 가치를 계승하는 교육의 장으로서 과거에서 현재와 미래로 이어지는 창조적인 공예 예술 분야가 되도록 연구와 교육 활동을 이어가고 있다.","=GOOGLETRANSLATE(A240, ""ko"", ""ja"")"
"성인 : 3,000원학생(초중고), 장애인, 어르신(70세이상), 유아(만4세 이상) : 1,500원※ 단체관람은 문의전화","=GOOGLETRANSLATE(A241, ""ko"", ""ja"")"
031-717-4538,"=GOOGLETRANSLATE(A242, ""ko"", ""ja"")"
의정부 과학도서관,"=GOOGLETRANSLATE(A243, ""ko"", ""ja"")"
의정부 의정부 과학도서관,"=GOOGLETRANSLATE(A244, ""ko"", ""ja"")"
"경기북부 최초 천문우주 특화도서관의정부과학도서관은 2007년 경기북부 최초 천문우주 특화도서관으로, 천문대와 우주체험실을 갖춘 과학분야 특화 도서관으로 시작하였습니다. 2020년 전체 리모델링으로 공간 재구성 및 어린이과학체험실 4D체험실 전면 개편을 통해 새롭게 단장하여 운영중에 있습니다. 특히 2019년 11월 의정부천문대 (송산배수지 체육시설 내)를 별도 조성하여 창의적 과학 인재 육성에 기여하고 있습니다. 의정부과학도서관은 시민 여러분께 편안한 쉼터로서의 역할을 할 것이며, 잠재역량을 키워나가는 배움의 장이 될 것입니다. 지하 1층에는 강의실, 자료정리실, 식당, 아트홀 등이 있으며 1층에는 어린이 전용열람실, 영·유아 전용열람실, 디지털정보실, 장애인 및 노약자 전용열람실, 휴식 공간 등이 있습니다. 2층에는 인문과학실, 정기간행물실, 멀티미디어교육실, 세미나실이 있으며 3층에는 천문우주체험실, 자연과학실, 사무실 등의 시설이 있습니다.","=GOOGLETRANSLATE(A245, ""ko"", ""ja"")"
031-828-8670,"=GOOGLETRANSLATE(A246, ""ko"", ""ja"")"
양주시립 회암사지박물관,"=GOOGLETRANSLATE(A247, ""ko"", ""ja"")"
양주 양주시립 회암사지박물관,"=GOOGLETRANSLATE(A248, ""ko"", ""ja"")"
경기 양주시 회암사길 11,"=GOOGLETRANSLATE(A249, ""ko"", ""ja"")"
"고려 말 전국 사찰의 총본산이었고 조선 초기 최대 왕실 사찰이던 회암사 터에 세워진 양주시에서 건립한 양주시립 화암사지 박물관은 회암사지터에서 출토된 유물들을 보관, 연구하여 전시를 통해 다음 세대에 교육하고자 건립한 역사유물 박물관이다. 현재도 발굴이 진행 중인 회암사는 대규모일 뿐만 아니라 궁궐과 닮은 건축 방식이 특징이다.","=GOOGLETRANSLATE(A250, ""ko"", ""ja"")"
양평문화원,"=GOOGLETRANSLATE(A251, ""ko"", ""ja"")"
양평 양평문화원,"=GOOGLETRANSLATE(A252, ""ko"", ""ja"")"
경기도 양평군 양평읍 마유산로 5,"=GOOGLETRANSLATE(A253, ""ko"", ""ja"")"
"양평문화원은 양평지역의 향토문화 창달과 전통문화를 발굴하고 전승, 보존해 나가는 곳으로 양평 군민들을 위한 각종 문화행사와 사회교육 프로그램을 진행하고 있다. 또한 양평지역의 문화재를 관리하고 향토사를 연구하며 문화학교를 열어 여러가지 프로그램을 진행하고 문화행사를 개최하고 있다. 백운문화제와 용문사 은행나무 영목제, 양평 두레 농악놀이 등의 문화행사를 개최하고 있으며 문화학교에서는 서예, 사군자, 색소폰, 클래식기타, 다례, 양평민요 등의 강좌를 열고 있다. 이외에도 아마추어 양평문화여성합창단이 있어 음악봉사 활동을 펼치고 있으며 매주 목요일 2시에 추억의 영화를 무료로 상영한다. 부설기관으로는 용문분원, 지평분원, 향토사연구원이 있다.","=GOOGLETRANSLATE(A254, ""ko"", ""ja"")"
"[문화강좌] 3개월 30,000원","=GOOGLETRANSLATE(A255, ""ko"", ""ja"")"
031-771-3866,"=GOOGLETRANSLATE(A256, ""ko"", ""ja"")"
양평 추억의 청춘뮤지엄,"=GOOGLETRANSLATE(A257, ""ko"", ""ja"")"
경기도 양평군 용문면 용문산로 620,"=GOOGLETRANSLATE(A258, ""ko"", ""ja"")"
"경기도 양평군 용문산 관광단지에 위치한 복고 문화 체험관이다. 1970-80년대 거리 풍경과 놀이문화, 학교 모습 등을 총 8개의 테마로 구성되어 있으며 100여 가지 다양한 체험거리와 추억의 포토존을 마련했다. 청춘 뮤지엄이 들어서는 용문산 관광단지는 연간 100만 명이 찾는 경기도 내 힐링 관광지로 수령 천년의 용문사 은행나무와 해발 1,157M 용문산 등산로 등의 시설로 많은 사랑을 받고 있다.","=GOOGLETRANSLATE(A259, ""ko"", ""ja"")"
031-775-8907,"=GOOGLETRANSLATE(A260, ""ko"", ""ja"")"
광주 경기도자박물관,"=GOOGLETRANSLATE(A261, ""ko"", ""ja"")"
"* 조선 도자 전문 박물관, 경기도자박물관 * 광주 조선관요박물관은 조선시대 왕실이 운영하는 관요가 설치되어 400여 년간 운영되던 고장인 경기도 광주시에 위치하고 있다. 조선백자를 연구하고 조선 관요 유적의 발굴과 학술연구사업, 전통 도자문화 교육 등 한국 전통도자를 연구하는 전문 도자박물관이다. 한국 전통 도자기의 육성·발전을 위하여 ''아름다운 우리 도자기전'' 이라는 전통 도자공모전을 격년제로 개최하며, 이를 통해 오늘의 한국적 특성에 맞는 아름다운 우리 도자기를 선보이게 될 것이다. 2개의 대형 전시실과 기획전시실, 다목적실 등으로 이루어져 있으며 대규모의 야외 조각 공원과 장작가마, 한국정원, 다례시연장 및 광주지역에서 생산되는 도자기를 판매하는 도자쇼핑몰 등의 부대시설을 갖추고 있다. 광주 조선관요박물관은 조선 500년의 역사를 이어온 순백자, 청화백자, 철화백자, 분청사기 등 조선시대 관요에서 생산된 전통도자기와 그 전통을 계승하는 현대작가들의 작품들을 상설 전시하며 우리의 전통 도자문화와 역사를 조명하는 기획 전시·특별전시를 통해 살아 숨 쉬는 우리의 도자전통을 느끼게 해 줄 것이다. * 도자의 다양한 정보를 만난다 * 경기도자박물관은 전시실은 2층으로 이루어져 있으며, 1층에는 도자문화실과 기획전시실, 2층에는 상설전시실이 운영 중이다. 도자문화실은 관람자에게 도자개념, 역사, 기법 등 지식과 정보를 제공하고 있으며, 경기도자박물관에서는 국내외 도자의 역사와 전통을 테마별로 조명하는 기획전시를 연중 2회 이상 실시하고 있다. 1층 기획전시실은 물론 2층 상실전시실 등 다양한 공간을 활용하여 개최되는 기획전시를 통해 상설전에서 볼 수 없는 새로운 볼거리와 학습자료를 제공한다. 상설전시실은 제1실과 제2실로 나뉘는데 제1실에서는 한반도 자기문화의 발전과정을 한눈에 살펴 볼 수 있으며, 상설전시 제2실에서는 한국도자의 미래발전방향을 제시한 도예작들의 작품을 감상할 수 있다.","=GOOGLETRANSLATE(A262, ""ko"", ""ja"")"
"개인 - 성인 3,000원 / 초등학생·청소년·군인,경기도민 2,000원 단체 - 성인 2,000원 / 초등학생·청소년·군인,경기도민 1,000원 ※ 단체 20인 이상 ※ 무료 - 만 65세 이상 - 7세 미만 유아 - 국가유공자, 기초생활수급대상자 - 의사자 유족증, 의상자증을 가진 사람(의상자 1-2급은 보조자 1인 추가) - 장애 정도가 심한(중증) 장애인 및 동반자 1인 - 한국도자재단 등록 도예가(카드지참) - 단체 인솔자 및 교사(20명당 1인) - 단체유치 여행사 가이드 및 버스기사","=GOOGLETRANSLATE(A263, ""ko"", ""ja"")"
031-799-1500,"=GOOGLETRANSLATE(A264, ""ko"", ""ja"")"
은산어울림생태박물관,"=GOOGLETRANSLATE(A265, ""ko"", ""ja"")"
경기도 오산시 서동로19번길 19,"=GOOGLETRANSLATE(A266, ""ko"", ""ja"")"
"양서류, 파충류, 조류, 절지류가 있는 박물관이다. 양서류, 파충류를 중심으로 1시간 30분 해설프로그램이 진행된다. 도마뱀, 뱀, 거북이, 개구리 등 양서‧파충류를 직접 경험하며 이들에 대해 배우게 된다. 해설이 끝나면 현미경으로 생물 관찰하기, 적청 안경체험, 두뇌발달 퍼즐 등의 체험을 할 수 있다.","=GOOGLETRANSLATE(A267, ""ko"", ""ja"")"
"유아(48개월 ~ 13세) 15,000원 성인 10,000원 장애인및 국가유공자 9,000원 ※ 이용요금은 변동될 수 있으므로 홈페이지 참조 또는 전화 문의 요망","=GOOGLETRANSLATE(A268, ""ko"", ""ja"")"
070-7576-0312,"=GOOGLETRANSLATE(A269, ""ko"", ""ja"")"
종이미술관,"=GOOGLETRANSLATE(A270, ""ko"", ""ja"")"
안산 종이미술관,"=GOOGLETRANSLATE(A271, ""ko"", ""ja"")"
경기도 안산시 단원구 대남로 233,"=GOOGLETRANSLATE(A272, ""ko"", ""ja"")"
"종이 미술관은 한국 최초의 종이조형 미술관으로 종이와 미술을 소재로 다양하게 표현되는 문화와 예술을 통해 이웃과 함께하는 행복하고 아름다운 미술관이다. 어린이 미술관, 전통놀이 체험장, 한옥체험장, 공예품 만들기 체험장을 갖추고 있으며 야외 잔디공원에서 뛰어놀 수 있고 한옥에서 숙박도 할 수 있는 힐링공간이다.","=GOOGLETRANSLATE(A273, ""ko"", ""ja"")"
"- 대인(커피/음료 무료제공) : 9,000원- 소인(30개월이상~만 18세이하) : 5,000원- 유아(30개월까지) : 무료","=GOOGLETRANSLATE(A274, ""ko"", ""ja"")"
032-887-0606,"=GOOGLETRANSLATE(A275, ""ko"", ""ja"")"
연강갤러리,"=GOOGLETRANSLATE(A276, ""ko"", ""ja"")"
경기도 연천군 중면 군중로 885,"=GOOGLETRANSLATE(A277, ""ko"", ""ja"")"
"DMZ과 마주한 최북단 연천은 생각만으로도 긴장이 몰려오지만 실상 현장에 마주해보면 더 없이 평화롭고 자연스러운 풍경에 녹아든다. 조용한 시골풍경과 임진강, 한탄강의 수려한 풍광을 즐기면서 예술로 승화시켜 보게 되는 곳이 연강갤러리다.연천군 중면 민통선 내부에 위치한 구)안보전시관이 문화예술 전시공간인 &lt;연강 갤러리&gt;로 새롭게 태어났다.&lt;연강 갤러리&gt;는 휴전 이후 민통선 내에 건립된 최초의 예술공간으로, 접경지역이라는 지정학적 조건 아래 온전히 보존된 연천의 생태와 동시대의 문화예술이 만나는 복합공간이다. 본 갤러리는 연천의 풍경을 담고 있는 대형 파사드 작품과 전 세계에서 보내온 평화 메시지를 담은 “평화의 문”으로 새로운 건축적 시도를 했다.","=GOOGLETRANSLATE(A278, ""ko"", ""ja"")"
031-839-2046,"=GOOGLETRANSLATE(A279, ""ko"", ""ja"")"
다도박물관,"=GOOGLETRANSLATE(A280, ""ko"", ""ja"")"
김포 다도박물관,"=GOOGLETRANSLATE(A281, ""ko"", ""ja"")"
경기도 김포시 월곶면 애기봉로275번길 187-49,"=GOOGLETRANSLATE(A282, ""ko"", ""ja"")"
"김포다도박물관은 한국 차[茶] 문화역사를 재조명할 수 있도록 개관한 전통 다도 전문 사립 박물관이다. 1만여 평 부지 위에 조각공원, 팔도장독 전시, 갤러리 등의 부대시설을 갖추고 있다. 박물관 뒤로는 울창한 숲이 병풍처럼 둘러싸여 있어 마치 한 폭의 그림과 같은 느낌이다. 살아 숨 쉬는 예절과 차[茶] 문화역사의 현장을 재현하고 일반인들의 문화적 욕구를 충족시킬 수 있도록 연 2~3회 정도의 다양한 특별전을 기획, 전시하는 등 다양한 문화행사와 공연을 개최하여 문화적 욕구를 충족시킬 수 있는 복합 문화 예술 공간이다. 어린이, 청소년, 일반 시민, 외국인들이 인성교육에 도움이 될 수 있는 다도와 전통 예절 체험 등을 교육 받을 수 있으며 자연을 벗 삼아 휴식을 취할 수 있는 정자, 생태 연못, 잔디정원을 조성하였으며, 민속놀이(투호례, 제기차기, 윷놀이 등)도 체험할 수 있다.","=GOOGLETRANSLATE(A283, ""ko"", ""ja"")"
031-998-1000,"=GOOGLETRANSLATE(A284, ""ko"", ""ja"")"
김포문화원,"=GOOGLETRANSLATE(A285, ""ko"", ""ja"")"
김포 김포문화원,"=GOOGLETRANSLATE(A286, ""ko"", ""ja"")"
경기도 김포시 모담공원로 170-1 한옥마을(아트하우스),"=GOOGLETRANSLATE(A287, ""ko"", ""ja"")"
"경기도 김포 운양동에 위치한 김포문화원은 1964년 개원하였으며 김포의 역사와 향토문화 보전·전승·발굴과 문화행사, 전통문화 교육 등의 문화 사업을 활발히 추진하고 있는 곳이다. 주요 시설로는 문화학교 강좌를 위한 강의실과 자료실, 수장고 등이 있으며 부설 기관으로는 지역 향토사 및 지역 문화의 조사와 연구 업무를 수행하는 김포학연구소와 김포시 민속예술보존회가 있다. 문화 프로그램으로는 전통문화, 선비문화 등을 배울 수 있는 김포문화대학 문화강좌를 운영하고 있다.","=GOOGLETRANSLATE(A288, ""ko"", ""ja"")"
031-982-1110,"=GOOGLETRANSLATE(A289, ""ko"", ""ja"")"
평택 벗이미술관,"=GOOGLETRANSLATE(A290, ""ko"", ""ja"")"
경기도 용인시 처인구 양지면 학촌로53번길 4,"=GOOGLETRANSLATE(A291, ""ko"", ""ja"")"
"벗이미술관은 2015년 개관하여 설계부터 장애인 및 노약자의 관람 이용편의를 도모하여 누구나 쉽게 관람할 수 있도록 노력한 미술관이다. 어린아이들도 편안하게 감상할 수 있는 작품들과 체험 프로그램, 작은 놀이터가 있어 아이들과 함께 방문하기에도 좋다. 전시동, 작가동 및 부대시설을 갖추고 있으며 대중들이 공감하기 쉬운 다양한 현대미술전시를 함께 운영하고 있다.","=GOOGLETRANSLATE(A292, ""ko"", ""ja"")"
"성인 10,000원학생(8세 이상) 4,000원","=GOOGLETRANSLATE(A293, ""ko"", ""ja"")"
031-333-2114,"=GOOGLETRANSLATE(A294, ""ko"", ""ja"")"
화성 소다미술관,"=GOOGLETRANSLATE(A295, ""ko"", ""ja"")"
경기도 화성시 효행로707번길 30,"=GOOGLETRANSLATE(A296, ""ko"", ""ja"")"
"도시 재생사업의 일환으로 방치된 채 버려진 대형 찜질방을 리모델링하여 문화 재생 공간으로 재탄생시킨 화성시 최초의 사립 미술관이다. 소다미술관의 철학은 ''우리 삶에서 버려진 것들을 ''ReDesign''이라는 순환 과정을 거쳐 재발견. 재해석, 재생산하자''이다. 다양한 실험과 체험 공간을 마련해 관람객과 소통하기 위해 노력한다. 현장 예매는 불가능하며 미리 인터넷으로 예약해야 한다. 입구 데스크에서 예약 확인 후 결제를 진행한다. 이때 받은 스티커를 옷에 붙이고 입장하는데 재입장 포토존에서 얼굴과 스티커가 나오게 찍힌 사진을 가지고 있으면, 횟수 제한 없이 재입장이 가능하다.","=GOOGLETRANSLATE(A297, ""ko"", ""ja"")"
070-8915-9127,"=GOOGLETRANSLATE(A298, ""ko"", ""ja"")"
엄미술관,"=GOOGLETRANSLATE(A299, ""ko"", ""ja"")"
화성 엄미술관,"=GOOGLETRANSLATE(A300, ""ko"", ""ja"")"
