Original,TranslationFormula
031-8086-9264,"=GOOGLETRANSLATE(A339, ""ko"", ""ja"")"
고양한강공원,"=GOOGLETRANSLATE(A340, ""ko"", ""ja"")"
고양 고양한강공원,"=GOOGLETRANSLATE(A341, ""ko"", ""ja"")"
경기도 고양시 행주외동 450-6,"=GOOGLETRANSLATE(A342, ""ko"", ""ja"")"
"고양한강공원은 한강을 배경으로 산책로와 넓은 잔디광장이 조성된 휴식 공간이다. DMZ평화의길과 연계된 산책로에서는 시원한 강바람과 초록의 싱그러움을 느끼며 가볍게 걷기 좋고, 한강변을 따라 이어진 넓은 잔디밭은 연인·가족·아이들과 함께 혹은 혼자서 여유로운 피크닉을 즐기기 좋다. 인근에는 행주산성 등 역사 유적지와 관광 명소가 있어 함께 둘러보면 한층 풍성한 나들이가 된다.","=GOOGLETRANSLATE(A343, ""ko"", ""ja"")"
031-909-9000,"=GOOGLETRANSLATE(A344, ""ko"", ""ja"")"
오아시스,"=GOOGLETRANSLATE(A345, ""ko"", ""ja"")"
시흥 오아시스,"=GOOGLETRANSLATE(A346, ""ko"", ""ja"")"
경기 시흥시 오이도로 240,"=GOOGLETRANSLATE(A347, ""ko"", ""ja"")"
"오아시스는 퇴역 경비함 ‘해우리 12호’를 리모델링해 조성한 문화복합공간이다. 2012년 ‘함상전망대’로 운영을 시작했으며, 2022년 전면 재정비를 거쳐 지금의 모습으로 새롭게 문을 열었다. 기존 군함의 밀폐된 하부 구조를 제거하고 탁 트인 데크 형태로 바꿔 개방감을 높였고, 곳곳에서 서해 풍경을 다양한 각도로 감상할 수 있다. 물때에 따라 전혀 다른 바다 풍경이 펼쳐지는 것도 특징이다. 전시와 문화 프로그램, 소규모 공연이 수시로 열려 지역의 복합문화공간으로 활용되고 있다.","=GOOGLETRANSLATE(A348, ""ko"", ""ja"")"
031-310-6883,"=GOOGLETRANSLATE(A349, ""ko"", ""ja"")"
레전드스크린야구존 수원인계점,"=GOOGLETRANSLATE(A350, ""ko"", ""ja"")"
수원 레전드스크린야구존 수원인계점,"=GOOGLETRANSLATE(A351, ""ko"", ""ja"")"
경기 수원시 팔달구 인계로108번길 39-17,"=GOOGLETRANSLATE(A352, ""ko"", ""ja"")"
"레전드스크린야구존 수원인계점은 수원 번화가에 자리한 실내 스크린야구 체험장이다. 최신 센서 기반 타격 시스템과 다양한 게임 모드를 갖춰 난이도와 구속, 구질을 세밀하게 설정할 수 있고, 레이디·루키·아마·프로·메이저 등 단계별 옵션을 제공해 초보자부터 숙련자까지 이용자 폭이 넓다. 구단 로고가 박힌 배트와 다양한 유니폼, 사인볼 등이 전시되어 구경하는 재미도 쏠쏠하다. 실제 야구장처럼 치킨·컵라면·과자 등 간단한 먹거리도 즐길 수 있다.","=GOOGLETRANSLATE(A353, ""ko"", ""ja"")"
031-548-2058,"=GOOGLETRANSLATE(A354, ""ko"", ""ja"")"
오디너리독스,"=GOOGLETRANSLATE(A355, ""ko"", ""ja"")"
성남 오디너리독스,"=GOOGLETRANSLATE(A356, ""ko"", ""ja"")"
경기 성남시 수정구 고등로4길 16-2,"=GOOGLETRANSLATE(A357, ""ko"", ""ja"")"
"오디너리독스(Ordinary Dogs)는 오랜 경력을 가진 사진작가가 운영하는 반려동물 전문 사진관이다. 강아지의 얼굴을 또렷하게 담아내는 ‘증멍사진’을 비롯해 다양한 콘셉트 촬영을 진행한다. LP판 디자인 액자와 반려견을 위한 주제곡이 포함된 ‘뮤직독’, 반려견이 좋아하는 용품과 합성해 연출하는 ‘프라모델’ 콘셉트 등 아이디어를 활용한 작품이 돋보인다. 반려견을 직접 키우는 작가가 촬영 환경을 세심하게 조정해 동물이 스트레스를 받지 않도록 배려하며 촬영을 진행한다.","=GOOGLETRANSLATE(A358, ""ko"", ""ja"")"
010-8484-0824,"=GOOGLETRANSLATE(A359, ""ko"", ""ja"")"
은행시장,"=GOOGLETRANSLATE(A360, ""ko"", ""ja"")"
성남 은행시장,"=GOOGLETRANSLATE(A361, ""ko"", ""ja"")"
경기도 성남시 중원구 산성대로 526 (은행동),"=GOOGLETRANSLATE(A362, ""ko"", ""ja"")"
"은행시장은 40여 년의 전통을 가진 전통시장으로 상인의 절반이 30여 년 넘게 함께 장사하면서 상인들은 물론 지역 주민들과 늘 형제자매 같은 유대관계를 유지하고 있다. 점포 수는 적지만 지역사회에 꼭 필요한 전통시장이다. 은행시장은 남한산성이 유네스코 세계문화유산에 등재된 후 관광객들이 많이 찾고 있다. 남한산성 등산 후 신선한 재료로 맛을 선보이는 반찬가게, 신선한 야채, 정육 등의 재료로 만든 먹는 즐거움까지 느끼고 갈 수 있다. 남한산성 성벽이 도보로 300m 이동 가능하며, 남한산성 성벽에서 내려다보면 서울 시내와 성남시가 한눈에 들어온다. 주변 관광지로는 남한산성, 판교박물관, 신구대 식물원, 모란시장, 은행식물원 등이 있다. 은행시장의 특징은 공동쿠폰제 도입이다. 대형할인점에 대항하기 위한 전통 시장 마케팅의 일환으로 상인회에서 쿠폰을 발행해 시장 내 상인들에게 판매하는 제도이다. 상인들은 일정 금액 이상 구매한 고객에게 쿠폰을 증정하고 고객은 쿠폰을 모아서 상인회에서 상품권으로 교환, 이 상품권으로 쿠폰 가맹점에서 현금처럼 사용할 수 있게 하였다. 또한 쿠폰을 통한 각종 이벤트 등을 개최하며 고객들에게 더욱 도움이 될 수 있는 시장으로 노력하고 있다.","=GOOGLETRANSLATE(A363, ""ko"", ""ja"")"
031-744-9858,"=GOOGLETRANSLATE(A364, ""ko"", ""ja"")"
상대원시장,"=GOOGLETRANSLATE(A365, ""ko"", ""ja"")"
성남 상대원시장,"=GOOGLETRANSLATE(A366, ""ko"", ""ja"")"
경기 성남시 중원구 희망로344번길 6,"=GOOGLETRANSLATE(A367, ""ko"", ""ja"")"
"상대원시장은 성남시 중원구 상대원동에 있는 전통시장이다. 크게 A, B, C 구간으로 나뉘어져 있고, 각 구간마다 20~30개의 점포가 들어서 있다. 반찬 가게부터 떡 가게, 정육점, 식당 등 먹거리는 물론 수선집, 사우나 등 다양한 시설이 있다. 아케이드 덕분에 비나 눈, 햇볕, 바람 등 날씨의 영향을 받지 않고 편하게 장을 볼 수 있다. 쾌적하고 고급스러운 전통시장 환경이 조성되어 장 보러 나온 고객과 상인 모두의 만족감이 높다.","=GOOGLETRANSLATE(A368, ""ko"", ""ja"")"
031-729-8972,"=GOOGLETRANSLATE(A369, ""ko"", ""ja"")"
성남아트리움,"=GOOGLETRANSLATE(A370, ""ko"", ""ja"")"
성남 성남아트리움,"=GOOGLETRANSLATE(A371, ""ko"", ""ja"")"
경기 성남시 수정구 수정로171번길 10,"=GOOGLETRANSLATE(A372, ""ko"", ""ja"")"
"성남아트리움은 시민과 함께 소통하는 창의적 문화예술공간을 지향하는 공연 시설이다. 지하 4층, 지상 2층 규모로 조성되었으며, 645석 규모의 대극장과 약 200석 규모의 소극장을 갖추고 있다. 대극장은 하이엔드 스피커와 외부 소리 유입을 최소화한 음향 설계로 쾌적한 공연 환경을 제공한다. 또한 성남예총과 성남여성합창단 등 지역 예술단체 사무공간이 함께 자리해 시민예술 활동의 중심 역할을 한다.","=GOOGLETRANSLATE(A373, ""ko"", ""ja"")"
천주교인천교구 김포성당,"=GOOGLETRANSLATE(A374, ""ko"", ""ja"")"
김포 천주교인천교구 김포성당,"=GOOGLETRANSLATE(A375, ""ko"", ""ja"")"
경기 김포시 북변로 29-12,"=GOOGLETRANSLATE(A376, ""ko"", ""ja"")"
"김포성당은 1948년 본당으로 승격된 천주교 인천교구 소속의 유서 깊은 성당이다. 경내에는 1957년에 준공된 구 김포성당(석조 성당)이 남아 있어 역사적 가치를 지닌다. 이 건물은 한국전쟁 직후 건립된 성당의 전형적인 양식인 종탑과 뾰족한 아치 창호, 화강석 조적구법을 잘 보존하고 있다. 건축사적 의의를 인정받아 2013년 대한민국 등록문화재 제542호로 지정되었으며, 지역의 종교 문화유산으로 보존·관리되고 있다.","=GOOGLETRANSLATE(A377, ""ko"", ""ja"")"
031-983-8811,"=GOOGLETRANSLATE(A378, ""ko"", ""ja"")"
갈치저수지,"=GOOGLETRANSLATE(A379, ""ko"", ""ja"")"
군포 갈치저수지,"=GOOGLETRANSLATE(A380, ""ko"", ""ja"")"
경기 군포시 속달로 129-49,"=GOOGLETRANSLATE(A381, ""ko"", ""ja"")"
"갈치저수지는 경기도 군포시 속달동에 위치한 농업용 저수지로, 1984년에 조성됐다. 면적은 약 49만 3,000㎡, 수심은 약 8m이며 수리산 골짜기인 범밧골 인근에 자리한다. 이 일대 들녘에 갈대가 많아 ‘갈티’ 혹은 ‘갈치’라 불렸고, 그 지명이 저수지 이름으로 이어졌다. 초입에는 쉼터와 체력 단련 기구가 마련되어 있고, 저수지를 따라 데크길이 잘 조성되어 있어 한적하게 산책하기 좋다.","=GOOGLETRANSLATE(A382, ""ko"", ""ja"")"
031-392-3000,"=GOOGLETRANSLATE(A383, ""ko"", ""ja"")"
일월수목원,"=GOOGLETRANSLATE(A384, ""ko"", ""ja"")"
수원 일월수목원,"=GOOGLETRANSLATE(A385, ""ko"", ""ja"")"
경기 수원시 장안구 일월로 61,"=GOOGLETRANSLATE(A386, ""ko"", ""ja"")"
"일월수목원은 평지형 식물문화 중심의 수목원(면적 101,500㎡)으로, 2022년 12월 준공을 거쳐 2023년 5월에 개원했다. '더 살아있는 자연을 시민의 일상 속으로'라는 목표 아래 장식정원·건조정원·숲정원·다산정원·생태관찰원·초지원·그라스원·겨울정원·습지원·빗물정원·채소원 등 16개의 주제정원과 지중해성 건조기후대 식물을 전시하는 전시온실을 운영중이다.","=GOOGLETRANSLATE(A387, ""ko"", ""ja"")"
031-369-2380,"=GOOGLETRANSLATE(A388, ""ko"", ""ja"")"
수원메쎄,"=GOOGLETRANSLATE(A389, ""ko"", ""ja"")"
수원 수원메쎄,"=GOOGLETRANSLATE(A390, ""ko"", ""ja"")"
경기도 수원시 권선구 세화로134번길 37 (서둔동),"=GOOGLETRANSLATE(A391, ""ko"", ""ja"")"
수원메쎄는 대한민국 1위 전시회 주최사인 메쎄이상과 토지 소유주인 KCC가 컨소시엄으로 전시 컨벤션센터인 수원메쎄를 건립했다. 경기 남부 최대 규모의 전시장으로 국내 최초 민간이 운영하는 민영 컨벤션센터이다. 국내 최초로 시도하는 사업이니만큼 건설 당시 미국의 첫 민영 컨벤션센터인 샌즈 엑스포 앤 컨벤션센터를 방문해 자문하는 등 해외 운영사례를 많이 참고하여 지었다. 수원메쎄는 반경 30km 이내에 90여 개 산업단지가 구성된 우리나라 산업 최고 중심지에 있고 수원역 환승센터와 인접한 위치로 대중교통으로도 접근이 쉽다. 수원메쎄는 상상하는 모든 것을 현실화시켜주는 전시 컨벤션센터로 자리 잡고 있다. 수원메쎄에서 전시하는 전시회 관람료는 각 전시회 주체 업체에서 선정 책정하고 있다.,"=GOOGLETRANSLATE(A392, ""ko"", ""ja"")"
"최초 1시간 3,000원 / 일 최대요금 30,000원","=GOOGLETRANSLATE(A393, ""ko"", ""ja"")"
031-304-9300,"=GOOGLETRANSLATE(A394, ""ko"", ""ja"")"
수원종합운동장,"=GOOGLETRANSLATE(A395, ""ko"", ""ja"")"
수원 수원종합운동장,"=GOOGLETRANSLATE(A396, ""ko"", ""ja"")"
"수원종합운동장은 1971년에 개장한 스포츠 종합 경기장 단지다. 주경기장, 야구장, 실내체육관, 인조잔디구장 등 다양한 체육시설이 한곳에 모여 있어 시민들의 건강 증진과 체육 활동, 지역 커뮤니티 교류의 장으로 활용된다. 주경기장은 K리그 수원 FC의 홈구장이자 대한육상연맹 공인 2종 경기장으로 운영되며, 경기가 없는 날에는 시민에게 무료로 개방된다. 수원체육관에서는 배구 경기가 주로 열리고, 국민체육센터에서는 배드민턴·탁구 등 생활 체육을 즐길 수 있다.","=GOOGLETRANSLATE(A397, ""ko"", ""ja"")"
031-240-2700,"=GOOGLETRANSLATE(A398, ""ko"", ""ja"")"
경기아트센터갤러리,"=GOOGLETRANSLATE(A399, ""ko"", ""ja"")"
수원 경기아트센터갤러리,"=GOOGLETRANSLATE(A400, ""ko"", ""ja"")"
경기 수원시 팔달구 효원로307번길 20,"=GOOGLETRANSLATE(A401, ""ko"", ""ja"")"
"경기아트센터 갤러리는 경기도 수원시 팔달구에 있는 종합 공연장인 경기아트센터 내부에 위치한 전시 공간으로, 예술 및 체험형 전시를 단기적으로 운영한다. 한편, 경기아트센터는 ‘일상이 예술이 되는 곳’을 지향하고, 지역 문화예술 활성화와 도민의 문화 향유를 목표로 건립되었다. 갤러리 외에도 대극장, 소극장, 야외공연장 등의 시설을 갖추고 있다. 인근에는 효원공원과 인계예술공원이 있어 전시 관람 후 산책을 겸하기에도 좋다.","=GOOGLETRANSLATE(A402, ""ko"", ""ja"")"
031-230-3266,"=GOOGLETRANSLATE(A403, ""ko"", ""ja"")"
수원컨벤션센터,"=GOOGLETRANSLATE(A404, ""ko"", ""ja"")"
수원 수원컨벤션센터,"=GOOGLETRANSLATE(A405, ""ko"", ""ja"")"
"수원컨벤션센터는 2019년 개관한 현대적 컨벤션 시설로, MICE 복합단지 내에 위치해 국제회의와 전시, 각종 비즈니스 행사를 위한 편의시설을 갖추고 있다. 국제회의·전시·포럼 등 다양한 MICE 행사가 열리는 공간으로 운영되며, 지속가능한 운영을 위한 그린마이스 환경 조성에도 힘쓰고 있다. 광교호수공원과 인접해 있어 시민들의 편안한 휴식 공간 역할도 한다.","=GOOGLETRANSLATE(A406, ""ko"", ""ja"")"
031-303-6000,"=GOOGLETRANSLATE(A407, ""ko"", ""ja"")"
영흥숲공원,"=GOOGLETRANSLATE(A408, ""ko"", ""ja"")"
수원 영흥숲공원,"=GOOGLETRANSLATE(A409, ""ko"", ""ja"")"
경기도 수원시 영통구 영통동 36-11,"=GOOGLETRANSLATE(A410, ""ko"", ""ja"")"
"영흥숲공원은 동산 지형을 그대로 살려 조성한 도시 근린공원이다. 울창한 숲길을 따라 천천히 걸을 수 있는 청소년체험숲이 마련되어 있고, 아이들이 흙과 나무를 접하며 뛰어놀 수 있는 숲 놀이터도 조성되어 있다. 이와 함께 시민참여마당, 산책로, 인라인스케이트장, 바닥분수, 족구장 등 다양한 기능을 갖춘 시설이 공원 전역에 배치되어 누구나 이용하기 적합하다. 공원 인근에는 영흥수목원이 자리해 두 공간을 연계해 산책하거나 휴식을 즐기기 좋다.","=GOOGLETRANSLATE(A411, ""ko"", ""ja"")"
수원KT위즈파크,"=GOOGLETRANSLATE(A412, ""ko"", ""ja"")"
수원 수원KT위즈파크,"=GOOGLETRANSLATE(A413, ""ko"", ""ja"")"
"수원KT위즈파크는 1989년에 개장한 수원의 야구장으로 온도, 습도, 조명을 자동 조절하는 유비쿼터스 센서 네트워크 시스템을 도입해 선수와 관람객 모두에게 최적의 경기 환경을 제공한다. 구장 내 무선 인터넷 등 ICT 인프라가 구축되어 있어 입장 등록, 주차 정보, 좌석 찾기, 음식 주문 등 각종 서비스를 모바일 기기로 편리하게 이용할 수 있다. 관람객의 취향과 편의를 고려해 익사이팅석, 프렌들리석, 커플석, 장애인석 등 다양한 형태의 좌석도 제공한다.","=GOOGLETRANSLATE(A414, ""ko"", ""ja"")"
1899-5916,"=GOOGLETRANSLATE(A415, ""ko"", ""ja"")"
용화사,"=GOOGLETRANSLATE(A416, ""ko"", ""ja"")"
수원 용화사,"=GOOGLETRANSLATE(A417, ""ko"", ""ja"")"
경기 수원시 권선구 칠보로88번길 260,"=GOOGLETRANSLATE(A418, ""ko"", ""ja"")"
"용화사는 수원 시민의 쉼터인 칠보산 자락에 자리한 고즈넉한 사찰이다. 사찰 입구에서 계단을 따라 오르면 아담한 경내가 펼쳐진다. 대웅전과 대자비전이 나란히 자리하고, 뒤편에는 산신각이 있다. 대웅전 안에는 오른쪽으로 살짝 기울어진 것이 특징인 미륵석불이 있다. 이 석불은 본래 칠보산에 묻혀 있다가 발견되었고, 그 자리에 용화사가 세워졌다는 전설이 전해진다. 지금도 많은 이들이 이곳에서 기도를 올린다.","=GOOGLETRANSLATE(A419, ""ko"", ""ja"")"
031-291-6293,"=GOOGLETRANSLATE(A420, ""ko"", ""ja"")"
수원올림픽공원,"=GOOGLETRANSLATE(A421, ""ko"", ""ja"")"
수원 수원올림픽공원,"=GOOGLETRANSLATE(A422, ""ko"", ""ja"")"
경기 수원시 권선구 효원로256번길 16,"=GOOGLETRANSLATE(A423, ""ko"", ""ja"")"
"수원올림픽공원은 88서울올림픽 개최를 기념해 1987년 수원시청 앞에 조성된 공원이다. 배드민턴장, 족구장, 테니스장, 농구장 등 체육시설과 정자, 잔디광장, 소나무 숲길을 갖춰 시민들의 쉼터로 사랑받는다. 여름에는 워터슬라이드, 샤워실, 탈의실을 갖춘 물놀이장이 개장해 아이들과 함께 이용하기 좋다. 또한 애견 쉼터는 대형견과 중·소형견 전용 공간이 구분되어 있어 반려견이 안전하게 뛰놀 수 있다.","=GOOGLETRANSLATE(A424, ""ko"", ""ja"")"
031-5191-6193,"=GOOGLETRANSLATE(A425, ""ko"", ""ja"")"
권선종합시장,"=GOOGLETRANSLATE(A426, ""ko"", ""ja"")"
수원 권선종합시장,"=GOOGLETRANSLATE(A427, ""ko"", ""ja"")"
경기 수원시 권선구 세권로 185,"=GOOGLETRANSLATE(A428, ""ko"", ""ja"")"
"수원시 권선동에 위치한 권선종합시장은 약 110개 점포로 구성된 상가 건물형 전통시장이다. 농산물, 축산물, 수산물, 공산물 등 다양한 품목을 갖추어 지역 주민들의 생활 장터 역할을 해왔고, 순대·족발 등 다양한 먹거리 상점이 밀집해 있다. 주차시설이 잘 갖춰져 있어 차량 방문이 편리하며, 시장 전체적으로 아케이드가 설치되어 비가 오거나 눈이 오는 궂은 날씨에도 쾌적하게 장을 볼 수 있다. 그늘이 형성된 내부 환경 덕분에 여름철에도 비교적 시원해 이용객들의 만족도가 높다.","=GOOGLETRANSLATE(A429, ""ko"", ""ja"")"
031-235-0903,"=GOOGLETRANSLATE(A430, ""ko"", ""ja"")"
경기 가평군 가평읍 달전리 144-1,"=GOOGLETRANSLATE(A431, ""ko"", ""ja"")"
"남이섬은 북한강 한가운데 위치한 작은 섬으로, 행정구역은 춘천시에 속하지만, 섬으로 진입하는 선착장은 주로 경기도 가평에 있다. 배나 짚라인을 이용해 들어가는 독특한 입도 방식이 매력적이다. 섬 전체가 수목원처럼 꾸며져 있어 메타세쿼이아길, 자작나무길, 은행나무길 등 계절마다 다른 매력을 뽐낸다. 다양한 조형물과 전시, 카페와 레스토랑도 갖춰져 있어 산책과 휴식을 함께 즐기기 위해 연간 수백만 명의 국내외 관광객이 방문하는 국제적인 관광 명소이다.","=GOOGLETRANSLATE(A432, ""ko"", ""ja"")"
0507-1311-8114,"=GOOGLETRANSLATE(A433, ""ko"", ""ja"")"
수원탑동시민농장,"=GOOGLETRANSLATE(A434, ""ko"", ""ja"")"
수원 수원탑동시민농장,"=GOOGLETRANSLATE(A435, ""ko"", ""ja"")"
경기 수원시 권선구 서둔로 155,"=GOOGLETRANSLATE(A436, ""ko"", ""ja"")"
"수원탑동시민농장은 넓은 들판에 계절별 꽃밭을 조성해 시민들이 산책과 휴식을 즐길 수 있는 공간이다. 매년 코스모스, 연꽃 등 다양한 테마 꽃밭을 운영하고, 특히 가을철에는 댑싸리와 갈대가 장관을 이루어 많은 방문객이 찾는다. 한쪽에 마련된 4개 구역의 텃밭은 수원시민을 대상으로만 분양된다. 신청 접수 후 추첨과 교육을 거쳐 최종 선정된 사람만 이용할 수 있으며, 화학비료와 농약을 사용하지 않는 생태농업 방식으로 재배하여야 한다.","=GOOGLETRANSLATE(A437, ""ko"", ""ja"")"
031-5191-2549,"=GOOGLETRANSLATE(A438, ""ko"", ""ja"")"
포천한탄강하늘다리,"=GOOGLETRANSLATE(A439, ""ko"", ""ja"")"
의왕 포천한탄강하늘다리,"=GOOGLETRANSLATE(A440, ""ko"", ""ja"")"
경기 포천시 영북면 비둘기낭길 211,"=GOOGLETRANSLATE(A441, ""ko"", ""ja"")"
"한탄강 협곡을 감상할 수 있는 흔들형 보행 다리50m 높이에서 한탄강 협곡을 감상할 수 있는 길이 200m, 너비 2m 규모의 흔들형 보행 다리. 2018년 준공되었으며, 성인 1500명이 동시에 건널 수 있도록 설계됐다. 다리 중앙 바닥면에는 스카이워크를 설치해 아슬아슬한 기분을 만끽할 수 있도록 했다. 하늘다리에서 바라보는 국내 유일의 현무암 침식 하천인 한탄강의 주상절리 협곡 풍경이 장관이다.","=GOOGLETRANSLATE(A442, ""ko"", ""ja"")"
031-538-3030,"=GOOGLETRANSLATE(A443, ""ko"", ""ja"")"
고대산자연휴양림,"=GOOGLETRANSLATE(A444, ""ko"", ""ja"")"
경기도 연천군 신서면 고대산길 84-79,"=GOOGLETRANSLATE(A445, ""ko"", ""ja"")"
"경기도 연천군 신서면 대광리에 소재한 고대산산자연휴양림은 2017년에 개장하였고 3번국도 및 경원선 신탄리역이 근접하고 있어 접근성이 좋으며 접경지역 특유의 맑고 고요한 자연환경을 그대로 즐길 수 있는 곳이다. 주요 시설물로는 숲속의집 14동, 산림휴양관 1동 6실, 숲속수련원 1동, 야영장 20개소, 공중화장실 및 취사장 1동을 갖추고 있고 고대산(832m)과 보개산(877m)으로 이어지는 다양한 등산로 및 탐방로를 통해 자연과 함께 숨쉬며 스트레스와 지친 심신을 말끔히 씻고 즐거움과 편안함을 더할 수 있는 곳이다. 경원선 신탄리역에서 차량으로 약 2분, 도보 약 15분 소요된다. 인근에 백마고지, 연천역고드름, 노동당사, 열쇠전망대, 동막골유원지, 두루미테마파크, 허브빌리지, 재인폭포(한탄강 국가지질공원), 한탄강∙임진강 주상절리, 연천전곡리유적, 연천 호로고루, 연천고랑포구역사공원 등이 있다. (출처 : 고대산자연휴양림 홈페이지)","=GOOGLETRANSLATE(A446, ""ko"", ""ja"")"
031-834-2200,"=GOOGLETRANSLATE(A447, ""ko"", ""ja"")"
동학산공원,"=GOOGLETRANSLATE(A448, ""ko"", ""ja"")"
화성 동학산공원,"=GOOGLETRANSLATE(A449, ""ko"", ""ja"")"
경기도 화성시 석우동 29-3,"=GOOGLETRANSLATE(A450, ""ko"", ""ja"")"
"동학산공원은 동탄과 인접한 화성시 석우동에 위치한 낮은 산으로 해발 121.3m로 누구나 가볍게 오를 수가 있으며 면적도 작아서는 왕복 40여 분 가볍게 즐기는 트레킹 코스로도 좋다. 인조잔디구장과 관람 스탠드, 주차장과 숲길 산책로를 갖춘 근린공원이다. 잔디구장은 예약이 가능하며 체육시설 내 반려견 출입은 자제해야 하지만 숲길 산책로는 펫티켓을 지킬 경우 동반도 가능하다. 숲길 산책로에는 간단한 운동기구가 마련되어 있다.","=GOOGLETRANSLATE(A451, ""ko"", ""ja"")"
031-5189-5123,"=GOOGLETRANSLATE(A452, ""ko"", ""ja"")"
바운스슈퍼파크 수원영통센터,"=GOOGLETRANSLATE(A453, ""ko"", ""ja"")"
수원 바운스슈퍼파크 수원영통센터,"=GOOGLETRANSLATE(A454, ""ko"", ""ja"")"
경기도 수원시 영통구 덕영대로 1566 (영통동),"=GOOGLETRANSLATE(A455, ""ko"", ""ja"")"
"바운스슈퍼파크 수원영통센터는 수원시 망포역 인근 판타지움 건물 3층에 있으며, 일반적인 키즈카페와 달리 성인도 체험할 수 있는 이색 실내 놀이터 이다. 짚코스터, 자이언트타워, 프리점프존, 네트플레이, 어드벤쳐존, 챌린지존, 바운스러너, 덩크존, 레이싱존, 멀티코트, 스포츠 아케이드존, 슈퍼트램폴린존, VR존으로 나뉘어 있으며 30분씩 나뉘어 시설점검과 충전을 갖고 운영된다. 국내 최초의 트램폴린파크이며, 트램폴린 이용 시 안전을 위해 미끄럼방지 양말은 필수로 착용해야 한다. 성인도 즐길 수 있는 실내 놀이터라는 장점을 이용 동심을 이해하고 아이들과의 친밀도를 높일 수 있으며, 청년들의 데이트 코스로도 인기 있다. 생일, 크리스마스, 연말연시 특별한 날 어린이들도 즐길 수 있는 곳이다.","=GOOGLETRANSLATE(A456, ""ko"", ""ja"")"
1599-9583,"=GOOGLETRANSLATE(A457, ""ko"", ""ja"")"
매탄공원,"=GOOGLETRANSLATE(A458, ""ko"", ""ja"")"
수원 매탄공원,"=GOOGLETRANSLATE(A459, ""ko"", ""ja"")"
경기도 수원시 영통구 매탄로 185 (매탄동),"=GOOGLETRANSLATE(A460, ""ko"", ""ja"")"
"수원시 매탄공원은 1989년에 조성된 공원으로, 아파트 밀집 지역에 위치하여 시민들의 휴식터로 각광을 받는다. 공원 내에는 다목적 운동장과 테니스장, 배드민턴장, 농구장 등의 체육시설이 들어서 있다. 다목적 운동장은 회사나 종교단체 등의 행사장으로 자주 활용된다. 이밖에도 노인정과 약수터, 화장실 등의 편의시설이 있다. 숲이 우거져 산림욕 하기에도 적당한 곳이다.","=GOOGLETRANSLATE(A461, ""ko"", ""ja"")"
031-5191-8988,"=GOOGLETRANSLATE(A462, ""ko"", ""ja"")"
탄천종합운동장 빙상장,"=GOOGLETRANSLATE(A463, ""ko"", ""ja"")"
성남 탄천종합운동장 빙상장,"=GOOGLETRANSLATE(A464, ""ko"", ""ja"")"
경기도 성남시 분당구 탄천로 215 (야탑동),"=GOOGLETRANSLATE(A465, ""ko"", ""ja"")"
"탄천종합운동장 빙상장은 경기도 성남시 분당구에 위치한 실내 스케이트장이다. 이곳은 60m×30m 규모의 국제 규격 아이스링크를 갖추고 있어 스피드 스케이트, 피겨 스케이트 등 다양한 빙상 스포츠를 즐길 수 있다. 시설 내에는 스케이트 대여소와 탈의실, 샤워 시설이 마련되어 있어 편리하게 이용할 수 있다. 또한, 초보자부터 숙련자까지 참여할 수 있는 스케이팅 강습 프로그램이 운영되고 있으며, 기술 향상에 도움을 준다. 탄천종합운동장 빙상장은 지역 주민들의 건강한 여가 생활을 지원하는 중요한 시설로 자리매김하고 있다.","=GOOGLETRANSLATE(A466, ""ko"", ""ja"")"
[소형] 30분 400원 / 이후 10분당 200원[중형] 30분 600원 / 이후 10분당 300원[대형] 800원 / 이후 10분당 400원,"=GOOGLETRANSLATE(A467, ""ko"", ""ja"")"
전화번호 031-725-7100,"=GOOGLETRANSLATE(A468, ""ko"", ""ja"")"
볼베어파크 부천점,"=GOOGLETRANSLATE(A469, ""ko"", ""ja"")"
부천 볼베어파크 부천점,"=GOOGLETRANSLATE(A470, ""ko"", ""ja"")"
경기도 부천시 원미구 조마루로 2 (상동),"=GOOGLETRANSLATE(A471, ""ko"", ""ja"")"
"볼베어파크는 경기도 부천시에 위치한 테마파크로 어린이와 가족 단위 방문객에게 적합한 실내 체험 공간이다. 공간은 스포츠존, 챌린저존, 디지털존, 영유아존 등으로 구성되어 연령과 흥미에 따라 다양하게 이용할 수 있다. 스포츠존은 가족이 함께하는 활동 중심의 스포츠 테마 공간이며, 챌린저존과 디지털존에서는 대형 볼풀장, 카레이싱, AR·VR 체험이 가능하다. 주말과 공휴일에는 키 측정 체험 콘텐츠인 ''볼베어파크 톨앤핏''이 운영된다. 서울과 가까운 위치에 있어 수도권 가족 나들이 장소로 인기가 높다.","=GOOGLETRANSLATE(A472, ""ko"", ""ja"")"
0507-1421-7789,"=GOOGLETRANSLATE(A473, ""ko"", ""ja"")"
비스타밸리,"=GOOGLETRANSLATE(A474, ""ko"", ""ja"")"
남양주 비스타밸리,"=GOOGLETRANSLATE(A475, ""ko"", ""ja"")"
경기 남양주시 화도읍 비룡로360번길 15-17,"=GOOGLETRANSLATE(A476, ""ko"", ""ja"")"
