name,key,mapped_region_id,district,address,lat,lng
대전광역시 동구 삼성동 278-34 레네의작업실,레네의작업실,daejeon,동구,대전광역시 동구 삼성동 278-34,,
대전광역시 동구 삼성동 278-4 레네의작업실,레네의작업실,daejeon,동구,대전광역시 동구 삼성동 278-34,,
대전광역시 서구 계룡로 314 대전 청춘스럽(대전일보사 1층 나눔회의실2),청춘스럽,daejeon,서구,대전광역시 서구 계룡로 314,,
"대전광역시 유성구 대덕대로 480 대전 C.T센터, 스튜디오큐브",스튜디오큐브,daejeon,유성구,대전광역시 유성구 대덕대로 480,,
대전광역시 유성구 대덕대로 507-50 대전교육과학연구원,대전교육과학연구원,daejeon,유성구,대전광역시 유성구 대덕대로 507-50,,
대전광역시 유성구 온천1동 월드컵대로253번안길 56,대전광역시 유성구 온천1동 월드컵대로253번안길 56,daejeon,유성구,대전광역시 유성구 온천1동 월드컵대로253번안길 56,,
대전아쿠아리움,대전아쿠아리움,daejeon,중구,대전광역시 중구 보문산공원로 469,,
대전예술의전당 아트홀,대전예술의전당,daejeon,서구,대전광역시 서구 둔산대로 135,,
대전예술의전당 앙상블홀,대전예술의전당,daejeon,서구,대전광역시 서구 둔산대로 135,,
대한문 입장 후 좌측 고객정보센터 앞(덕수궁 입장권 개별 구매),대한문,seoul,중구,서울특별시 중구 세종대로 99,,
라뮤제 베이크하우스,라뮤제 베이크하우스,gyeonggi,수원시,경기 수원시 영통구 권선로882번길 43-33,,
뮤티드메이크업,뮤티드메이크업,seoul,강남구,서울 강남구 선릉로148길 15,,
미남크루즈,미남크루즈,,여수시,전라남도 여수시 돌산읍 돌산로 3617-22,,
민림이네 베이킹,민림이네 베이킹,gyeonggi,수원시,경기 수원시 팔달구 화서문로32번길 25-6,,
베이크투데이,베이크투데이,seoul,강동구,서울 강동구 천호대로 1055,,
부산 고고요트,부산 고고요트,busan,해운대구,부산광역시 해운대구 해운대해변로 84,,
부산 금정구 서동 302-1917 1층,부산 금정구 서동 302-1917 1층,busan,금정구,부산 금정구 서동 302-1917,,
부산 금정구 장전1동 장전온천천로113번길 2,부산 금정구 장전1동 장전온천천로113번길 2,busan,금정구,부산 금정구 장전1동 장전온천천로113번길 2,,
부산 금정구 장전3동 420-25 벅구네 3층,부산 금정구 장전3동 420-25 벅구네 3층,busan,금정구,부산 금정구 장전3동 420-25,,
부산 금정구 장전동 389-40 1층,데이즈율,busan,금정구,부산 금정구 장전동 389-40,,
부산 금정구 장전동 389-40 1층 데이즈율,데이즈율,busan,금정구,부산 금정구 장전동 389-40,,
부산 금정구 장전동 521-68,부산 금정구 장전동 521-68,busan,금정구,부산 금정구 장전동 521-68,,
부산 금정구 장전동 금강로279번길 6 2층 화실 긞,화실 긞,busan,금정구,부산 금정구 장전동 금강로279번길 6,,
부산 금정구 장전동 금정로 11-1 1층 제이파레트,제이파레트,busan,금정구,부산 금정구 장전동 금정로 11-1,,
"부산 금정구 장전동 금정로 187 3층, 블레싱룸",블레싱룸,busan,금정구,부산 금정구 장전동 금정로 187,,
부산 금정구 장전동 금정로 79 3층 몸아트 스튜디오,몸아트 스튜디오,busan,금정구,부산 금정구 장전동 금정로 79,,
부산 금정구 장전동 장전온천천로113번길 2,부산 금정구 장전동 장전온천천로113번길 2,busan,금정구,부산 금정구 장전동 장전온천천로113번길 2,,
부산 기장군 기장읍 기장대로 82 아레볼 캔들 공방,아레볼 캔들 공방,busan,기장군,부산 기장군 기장읍 기장대로 82,,
부산 기장군 기장읍 대라리 128-10 1층 왼쪽가게,부산 기장군 기장읍 대라리 128-10 1층 왼쪽가게,busan,기장군,부산 기장군 기장읍 대라리 128-10,,
부산 기장군 일광면 삼성리 795,부산 기장군 일광면 삼성리 795,busan,기장군,부산 기장군 일광면 삼성리 795,,
부산 기장군 정관읍  모전1길 70-1 플람라탄,플람라탄,busan,기장군,부산 기장군 정관읍  모전1길 70-1,,
부산 기장군 정관읍 모전3길 32-8 1층 스튜디오 리어스,스튜디오 리어스,busan,기장군,부산 기장군 정관읍 모전3길 32-8,,
부산 기장군 정관읍 모전3길 48 1층,부산 기장군 정관읍 모전3길 48 1층,busan,기장군,부산 기장군 정관읍 모전3길 48,,
"부산 남구 대연3동 수영로 312, 1312호 (대연동, 센츄리빌딩)","부산 남구 대연3동 수영로 312, 1312호 (대연동, 센츄리빌딩)",busan,남구,부산 남구 대연3동 수영로 312,,
부산 남구 대연4동 대연파크푸르지오,부산 남구 대연4동 대연파크푸르지오,busan,남구,부산 남구 대연4동 대연파크푸르지오,,
부산 남구 대연5동 290-11 2층 쥬아트미술학원,쥬아트미술학원,busan,남구,부산 남구 대연5동 290-11,,
부산 남구 대연동 1135-26 2층 (참벗부동산),참벗부동산,busan,남구,부산 남구 대연동 1135-26,,
부산 남구 대연동 503-4 지하 1층,부산 남구 대연동 503-4 지하 1층,busan,남구,부산 남구 대연동 503-4,,
부산 남구 대연동 58-2 한라빌딩 5층,부산 남구 대연동 58-2 한라빌딩 5층,busan,남구,부산 남구 대연동 58-2,,
부산 남구 대연동 58-6 2층 카페위드,카페위드,busan,남구,부산 남구 대연동 58-6,,
부산 남구 대연동 수영로 294,부산 남구 대연동 수영로 294,busan,남구,부산 남구 대연동 수영로 294,,
부산 남구 대연동 수영로 294 동일스위트 617호,부산 남구 대연동 수영로 294 동일스위트 617호,busan,남구,부산 남구 대연동 수영로 294,,
"부산 남구 대연동 수영로 295 부산광역시 남구 수영로 295 (대연동, 세웅빌딩) 207호","부산 남구 대연동 수영로 295 부산광역시 남구 수영로 295 (대연동, 세웅빌딩) 207호",busan,남구,부산 남구 대연동 수영로 295,,
"부산 남구 대연동 홍곡로 360, 대연파크푸르지오","부산 남구 대연동 홍곡로 360, 대연파크푸르지오",busan,남구,부산 남구 대연동 홍곡로 360,,
부산 동구 범일동 망양로 978 패션비즈센터,부산 동구 범일동 망양로 978 패션비즈센터,busan,동구,부산 동구 범일동 망양로 978,,
부산 동구 범일동 범일로90번길 17 2509호,부산 동구 범일동 범일로90번길 17 2509호,busan,동구,부산 동구 범일동 범일로90번길 17,,
부산 동구 초량제3동 초량역,부산 동구 초량제3동 초량역,busan,동구,부산 동구 초량제3동 초량역,,
부산 동래구 명륜동 명륜로 140,부산 동래구 명륜동 명륜로 140,busan,동래구,부산 동래구 명륜동 명륜로 140,,
부산 동래구 명륜동 온천천로 13,부산 동래구 명륜동 온천천로 13,busan,동래구,부산 동래구 명륜동 온천천로 13,,
부산 동래구 사직동 사직북로47번길 20-4 부산 동래구 석사북로 41-1 지하1층,부산 동래구 사직동 사직북로47번길 20-4,busan,동래구,부산 동래구 사직동 사직북로47번길 20-4,,
"부산 동래구 안락2동 221-61 2층, 아르메이",아르메이,busan,동래구,부산 동래구 안락2동 221-61,,
부산 부산진구 당감동 가야대로 689-2,부산 부산진구 당감동 가야대로 689-2,busan,부산진구,부산 부산진구 당감동 가야대로 689-2,,
부산 부산진구 동평로183번길 104 은소리공방,은소리공방,busan,부산진구,부산 부산진구 동평로183번길 104,,
부산 부산진구 범전동 중앙대로 821,부산 부산진구 범전동 중앙대로 821,busan,부산진구,부산 부산진구 범전동 중앙대로 821,,
부산 부산진구 부전1동 142-11 동아빌딩 지하 1층,부산 부산진구 부전1동 142-11 동아빌딩 지하 1층,busan,부산진구,부산 부산진구 부전1동 142-11,,
부산 부산진구 부전2동 241-17 서면 하이스퀘어 세미나실,하이스퀘어,busan,부산진구,부산 부산진구 부전2동 241-17,,
부산 부산진구 부전동 266-22번지 9층 한누리빌딩 한우리빌딩 8층,부산 부산진구 부전동 266-22번지 9층 한누리빌딩 한우리빌딩 8층,busan,부산진구,부산 부산진구 부전동 266-22번지,,
부산 부산진구 부전동 521-1번지 1층,부산 부산진구 부전동 521-1번지 1층,busan,부산진구,부산 부산진구 부전동 521-1번지,,
부산 부산진구 부전동 중앙대로 지하 730 서면역,서면역,busan,부산진구,부산 부산진구 부전동 중앙대로 지하 730 서면역,,
부산 부산진구 서면로 10 2920호,부산 부산진구 서면로 10 2920호,busan,부산진구,부산 부산진구 서면로 10,,
부산 부산진구 양정동 동평로420번길 18,부산 부산진구 양정동 동평로420번길 18,busan,부산진구,부산 부산진구 양정동 동평로420번길 18,,
부산 부산진구 연지동 동평로183번길 104 1층 은소리 공방,은소리 공방,busan,부산진구,부산 부산진구 연지동 동평로183번길 104,,
부산 부산진구 전포1동 347-8 이담,이담,busan,부산진구,부산 부산진구 전포1동 347-8,,
부산 부산진구 전포2동 2-1 드리미탱글,드리미탱글,busan,부산진구,부산 부산진구 전포2동 2-1,,
부산 부산진구 전포2동 664-6 1층(스그니 가죽공방),스그니 가죽공방,busan,부산진구,부산 부산진구 전포2동 664-6,,
부산 부산진구 전포2동 666-6 405호,부산 부산진구 전포2동 666-6 405호,busan,부산진구,부산 부산진구 전포2동 666-6,,
부산 부산진구 전포3동 891-38 지하2층 아세르 필라테스,아세르 필라테스,busan,부산진구,부산 부산진구 전포3동 891-38,,
부산 부산진구 전포3동 동성로15번길 37 2층,부산 부산진구 전포3동 동성로15번길 37 2층,busan,부산진구,부산 부산진구 전포3동 동성로15번길 37,,
부산 부산진구 전포대로190번길 34 초랑실작업소,초랑실작업소,busan,부산진구,부산 부산진구 전포대로190번길 34,,
부산 부산진구 전포대로199번길 27 3층 프랑꼬아트랩,프랑꼬아트랩,busan,부산진구,부산 부산진구 전포대로199번길 27,,
부산 부산진구 전포대로199번길 27 KH마이하우스 3층 프랑꼬아트랩,KH마이하우스 3층 프랑꼬아트랩,busan,부산진구,부산 부산진구 전포대로199번길 27,,
부산 부산진구 전포동 198-3번지 1층 방구석유리쟁이,방구석유리쟁이,busan,부산진구,부산 부산진구 전포동 198-3번지,,
부산 부산진구 전포동 207-28 지하,부산 부산진구 전포동 207-28 지하,busan,부산진구,부산 부산진구 전포동 207-28,,
부산 부산진구 전포동 207-84 지하 1층,부산 부산진구 전포동 207-84 지하 1층,busan,부산진구,부산 부산진구 전포동 207-84,,
부산 부산진구 전포동 207-86 지하 1층,부산 부산진구 전포동 207-86 지하 1층,busan,부산진구,부산 부산진구 전포동 207-86,,
부산 부산진구 전포동 305-14 복합문화공간 별일,복합문화공간 별일,busan,부산진구,부산 부산진구 전포동 305-14,,
부산 부산진구 전포동 306-18,부산 부산진구 전포동 306-18,busan,부산진구,부산 부산진구 전포동 306-18,,
부산 부산진구 전포동 334-44 2층,부산 부산진구 전포동 334-44 2층,busan,부산진구,부산 부산진구 전포동 334-44,,
부산 부산진구 전포동 653-2 2층 크로우레진,크로우레진,busan,부산진구,부산 부산진구 전포동 653-2,,
"부산 부산진구 전포동 663-7 203호, 복도 끝 검정문","부산 부산진구 전포동 663-7 203호, 복도 끝 검정문",busan,부산진구,부산 부산진구 전포동 663-7,,
부산 부산진구 전포동 664-7번지 1층 B사동 205호,부산 부산진구 전포동 664-7번지 1층 B사동 205호,busan,부산진구,부산 부산진구 전포동 664-7번지,,
부산 부산진구 전포동 664-7번지 1층 부산진구 부산광역시 KR B사동 205호,부산 부산진구 전포동 664-7번지 1층,busan,부산진구,부산 부산진구 전포동 664-7번지,,
부산 부산진구 전포동 664-8 A 마동 3층 광월드,광월드,busan,부산진구,부산 부산진구 전포동 664-8 A,,
부산 부산진구 전포동 동성로 50,부산 부산진구 전포동 동성로 50,busan,부산진구,부산 부산진구 전포동 동성로 50,,
부산 부산진구 전포동 동천로108번길 32,부산 부산진구 전포동 동천로108번길 32,busan,부산진구,부산 부산진구 전포동 동천로108번길 32,,
부산 부산진구 전포동 서전로37번길 26,부산 부산진구 전포동 서전로37번길 26,busan,부산진구,부산 부산진구 전포동 서전로37번길 26,,
부산 부산진구 전포동 서전로47번길 27,부산 부산진구 전포동 서전로47번길 27,busan,부산진구,부산 부산진구 전포동 서전로47번길 27,,
부산 부산진구 전포동 서전로47번길 27  B자동 301호,부산 부산진구 전포동 서전로47번길 27  B자동 301호,busan,부산진구,부산 부산진구 전포동 서전로47번길 27,,
부산 북구 구포2동 896-27 1층,부산 북구 구포2동 896-27 1층,busan,북구,부산 북구 구포2동 896-27,,
부산 북구 구포동 896-27 1층,부산 북구 구포2동 896-27 1층,busan,북구,부산 북구 구포2동 896-27,,
부산 북구 구포동 896-29 1층,부산 북구 구포동 896-29 1층,busan,북구,부산 북구 구포동 896-29,,
부산 북구 구포동 산42-1 북구순환웰빙산책로 1층,부산 북구 구포동 산42-1 북구순환웰빙산책로 1층,busan,북구,부산 북구 구포동 산42-1,,
부산 북구 덕천동 450-34 2층 201호 레메이에르,레메이에르,busan,북구,부산 북구 덕천동 450-34,,
부산 북구 덕천동 만덕대로 164,부산 북구 덕천동 만덕대로 164,busan,북구,부산 북구 덕천동 만덕대로 164,,
부산 북구 만덕2동 만덕2로 21-1 2층 하늘미술공방,하늘미술공방,busan,북구,부산 북구 만덕2동 만덕2로 21-1,,
부산 북구 만덕동 841-2 1층 그림공간,그림공간,busan,북구,부산 북구 만덕동 841-2,,
부산 북구 만덕동 만덕3로33번길 8,부산 북구 만덕동 만덕3로33번길 8,busan,북구,부산 북구 만덕동 만덕3로33번길 8,,
부산 북구 백양대로1016번길 64 1층,부산 북구 백양대로1016번길 64 1층,busan,북구,부산 북구 백양대로1016번길 64,,
부산 북구 화명동 금곡대로 270 대림상가 310-1호,부산 북구 화명동 금곡대로 270 대림상가 310-1호,busan,북구,부산 북구 화명동 금곡대로 270,,
부산 사상구 가야대로 403 1층,부산 사상구 가야대로 403 1층,busan,사상구,부산 사상구 가야대로 403,,
부산 사상구 괘법동 558-14,부산 사상구 괘법동 558-14,busan,사상구,부산 사상구 괘법동 558-14,,
부산 사상구 괘법동 572-19 사상인디스테이션,사상인디스테이션,busan,사상구,부산 사상구 괘법동 572-19,,
부산 사상구 괘법동 새벽로 218,부산 사상구 괘법동 새벽로 218,busan,사상구,부산 사상구 괘법동 새벽로 218,,
부산 사상구 괘법동 새벽로 218 2층,부산 사상구 괘법동 새벽로 218,busan,사상구,부산 사상구 괘법동 새벽로 218,,
부산 사상구 사상로 201 메가박스 3층 아로마포레스트,아로마포레스트,busan,사상구,부산 사상구 사상로 201,,
부산 사상구 주례동 167-13 2층,부산 사상구 주례동 167-13 2층,busan,사상구,부산 사상구 주례동 167-13,,
"부산 사상구 주례동 167-13 공공북스 페이지2, 냉정역 3번출구에서 200m",공공북스,busan,사상구,부산 사상구 주례동 167-13,,
부산 사상구 학장동 149-16 1층 소꿉당,소꿉당,busan,사상구,부산 사상구 학장동 149-16,,
부산 사하구 감천동 감내1로175번안길 34-1,부산 사하구 감천동 감내1로175번안길 34-1,busan,사하구,부산 사하구 감천동 감내1로175번안길 34-1,,
"부산 사하구 감천동 감내2로 138-1  감천문화마을, 독락의탑 1층 아뜰리에",아뜰리에,busan,사하구,부산 사하구 감천동 감내2로 138-1,,
부산 사하구 괴정동 장평로 432 청하부동산 2층 leap,leap,busan,사하구,부산 사하구 괴정동 장평로 432,,
부산 사하구 낙동대로 549 1층 수화,수화,busan,사하구,부산 사하구 낙동대로 549,,
부산 사하구 신평동 하신번영로151번길 66 1층 네츄럴모먼트,네츄럴모먼트,busan,사하구,부산 사하구 신평동 하신번영로151번길 66,,
부산 사하구 장림동 다대로300번길 42,부산 사하구 장림동 다대로300번길 42,busan,사하구,부산 사하구 장림동 다대로300번길 42,,
부산 서구 서대신동3가 7-57 예림빌라,부산 서구 서대신동3가 7-57 예림빌라,busan,서구,부산 서구 서대신동3가 7-57 예림빌라,,
부산 수영구 광안동 174-9 4 층 3층,오드집,busan,수영구,부산 수영구 광안동 174-9,,
부산 수영구 광안동 174-9 4 층 3층 오드집,오드집,busan,수영구,부산 수영구 광안동 174-9,,
부산 수영구 광안동 광서로 30 2F 더넛츠컴퍼니X스튜디오G1,더넛츠컴퍼니X스튜디오G1,busan,수영구,부산 수영구 광안동 광서로 30,,
부산 수영구 광안동 수영로618번길 19 1층,부산 수영구 광안동 수영로618번길 19 1층,busan,수영구,부산 수영구 광안동 수영로618번길 19,,
부산 수영구 남천1동 69-45 4층 금꽃바다,금꽃바다,busan,수영구,부산 수영구 남천1동 69-45,,
부산 수영구 남천동 광안해변로 122 비치B상가 4층 402호,부산 수영구 남천동 광안해변로 122 비치B상가 4층 402호,busan,수영구,부산 수영구 남천동 광안해변로 122,,
부산 수영구 남천동 남천바다로15번길 31 2층,부산 수영구 남천동 남천바다로15번길 31 2층,busan,수영구,부산 수영구 남천동 남천바다로15번길 31,,
부산 수영구 망미2동 망미번영로 61,부산 수영구 망미2동 망미번영로 61,busan,수영구,부산 수영구 망미2동 망미번영로 61,,
부산 수영구 망미동 과정로42번길 46 1층 오드화,오드화,busan,수영구,부산 수영구 망미동 과정로42번길 46,,
부산 수영구 망미번영로 69-1 비콘그라운드 SH107호,부산 수영구 망미번영로 69-1 비콘그라운드 SH107호,busan,수영구,부산 수영구 망미번영로 69-1,,
부산 수영구 민락동 181-139 민락수변로13 3층,부산 수영구 민락동 181-139 민락수변로13 3층,busan,수영구,부산 수영구 민락동 181-139,,
부산 수영구 민락동 광남로 271 1층,부산 수영구 민락동 광남로 271 1층,busan,수영구,부산 수영구 민락동 광남로 271,,
부산 수영구 민락동 광안로61번가길 16 1층 odd.zip,odd.zip,busan,수영구,부산 수영구 민락동 광안로61번가길 16,,
부산 수영구 민락동 민락수변로 13,부산 수영구 민락동 민락수변로 13,busan,수영구,부산 수영구 민락동 민락수변로 13,,
부산 수영구 수영동 513 현대아파트 상가 2층 선데이향수공방,선데이향수공방,busan,수영구,부산 수영구 수영동 513,,
부산 수영구 수영로,부산 수영구 수영로,busan,수영구,부산 수영구 수영로,,
부산 아쿠아리움,부산 아쿠아리움,busan,해운대구,부산광역시 해운대구 해운대해변로 266,,
부산 연제구 연산4동 거제천로230번길 81,부산 연제구 연산4동 거제천로230번길 81,busan,연제구,부산 연제구 연산4동 거제천로230번길 81,,
부산 연제구 연산동 1049-2 1층,부산 연제구 연산동 1049-2 1층,busan,연제구,부산 연제구 연산동 1049-2,,
부산 연제구 연산동 337-29 바라던케이크. 1층,부산 연제구 연산동 337-29 바라던케이크. 1층,busan,연제구,부산 연제구 연산동 337-29,,
부산 연제구 연산동 778-32 1층,부산 연제구 연산동 778-32 1층,busan,연제구,부산 연제구 연산동 778-32,,
"부산 연제구 연산동 988-3 (고분로 111, 1층) 맘스핸즈",맘스핸즈,busan,연제구,부산 연제구 연산동 988-3,,
부산 전포동 309-43번지 2층 부산진구 부산광역시 KR 4층 집! 스튜디오,집! 스튜디오,busan,부산진구,부산 전포동 309-43번지,,
부산 해운대구 구남로 8-1 라뮤에뜨상가 401호,부산 해운대구 구남로 8-1 라뮤에뜨상가 401호,busan,해운대구,부산 해운대구 구남로 8-1,,
"부산 해운대구 송정동 711-5 부산광역시 해운대구 송정해변로 50 1층,2층 서프홀릭",서프홀릭,busan,해운대구,부산 해운대구 송정동 711-5,,
"부산 해운대구 송정동 711-5 송정동 711-5 1층,2층 서프홀릭",서프홀릭,busan,해운대구,부산 해운대구 송정동 711-5,,
부산 해운대구 송정해변로 28 송정호텔2층 송정서핑학교,송정서핑학교,busan,해운대구,부산 해운대구 송정해변로 28,,
부산 해운대구 우1동 777 102동,부산 해운대구 우1동 777 102동,busan,해운대구,부산 해운대구 우1동 777,,
부산 해운대구 우1동 해운대로 620 라뮤에뜨 2층 212호,부산 해운대구 우1동 해운대로 620 라뮤에뜨 2층 212호,busan,해운대구,부산 해운대구 우1동 해운대로 620,,
부산 해운대구 우동 해운대해변로 85 경동아파트,부산 해운대구 우동 해운대해변로 85 경동아파트,busan,해운대구,부산 해운대구 우동 해운대해변로 85,,
부산 해운대구 좌동 1479-1 웅진시네아트 7층 701-3호,부산 해운대구 좌동 1479-1 웅진시네아트 7층 701-3호,busan,해운대구,부산 해운대구 좌동 1479-1,,
"부산 해운대구 좌동 대천로 187 , 장소 미정 (예약 후 안내 예정)",부산 해운대구 좌동 대천로 187,busan,해운대구,부산 해운대구 좌동 대천로 187,,
부산 해운대구 중1동 1088-68 미작스튜디오,미작스튜디오,busan,해운대구,부산 해운대구 중1동 1088-68,,
부산 해운대구 중1동 1199-5 415호,부산 해운대구 중1동 1199-5 415호,busan,해운대구,부산 해운대구 중1동 1199-5,,
부산 해운대구 중2동 1485-9 삼안스튜디오 1차 젬마하우스,부산 해운대구 중2동 1485-9 삼안스튜디오 1차 젬마하우스,busan,해운대구,부산 해운대구 중2동 1485-9,,
부산 해운대구 중2동 1485-9 삼안스튜디오1차 젬마하우스,부산 해운대구 중2동 1485-9 삼안스튜디오 1차 젬마하우스,busan,해운대구,부산 해운대구 중2동 1485-9,,
부산센텀스파랜드,부산센텀스파랜드,busan,해운대구,부산광역시 해운대구 센텀남대로 35,,
"부산시 해운대 중동 달맞이길50번길 17 미포 골목, 제이마치아뜰리에",제이마치아뜰리에,busan,,부산시 해운대 중동 달맞이길50번길 17,,
상가1동,인천 부평구 충선로 176-8 (부개동),incheon,부평구,인천 부평구 충선로 176-8,,
서울 강서구 하늘길 177,서울 강서구 하늘길 177,seoul,강서구,서울 강서구 하늘길 177,,
서울 마포구 월드컵로 386,서울 마포구 월드컵로 386,seoul,마포구,서울 마포구 월드컵로 386,,
서울 상수역 걸어서 5분 거리,서울 상수역 걸어서 5분 거리,seoul,,서울 상수역,,
서울 서대문구 연희로32길 51,서울 서대문구 연희로32길 51,seoul,서대문구,서울 서대문구 연희로32길 51,,
서울 성동구 성수동1가 642-1,서울 성동구 성수동1가 642-1,seoul,성동구,서울 성동구 성수동1가 642-1,,
서울 송파구 송파대로37길 77,서울 송파구 송파대로37길 77,seoul,송파구,서울 송파구 송파대로37길 77,,
서울 신논현역 인근 (예약 확정 후 상세 장소 안내 드려요),서울 신논현역 인근 (예약 확정 후 상세 장소 안내 드려요),seoul,,서울 신논현역,,
서울 종로3가 종로3가,서울 종로3가 종로3가,seoul,,서울 종로3가,,
서울 종로구 창경궁로 215 국립어린이과학관,국립어린이과학관,seoul,종로구,서울 종로구 창경궁로 215,,
서울남산국악당,서울남산국악당,seoul,중구,서울 중구 퇴계로34길 28,,
서울남산국악당 크라운해태홀,서울남산국악당,seoul,중구,서울 중구 퇴계로34길 28,,
서울문화예술교육센터 은평,서울문화예술교육센터 은평,seoul,은평구,서울특별시 은평구 수색로 322-2,,
서울문화재단 대학로센터,서울문화재단 대학로센터,seoul,종로구,서울특별시 종로구 동숭길 122,,
서울생활문화센터 체부,서울생활문화센터 체부,seoul,종로구,서울특별시 종로구 자하문로1나길 3-2,,
서울숲 스튜디오301,서울숲,seoul,성동구,서울특별시 성동구 서울숲길 36,,
서울시 노원구 동일로205길 13,서울시 노원구 동일로205길 13,seoul,노원구,서울시 노원구 동일로205길 13,,
서울시 종로구 북촌로5길 48 정독도서관,정독도서관,seoul,종로구,서울시 종로구 북촌로5길 48,,
서울시 종로구 율곡로3길 4,서울시 종로구 율곡로3길 4,seoul,종로구,서울시 종로구 율곡로3길 4,,
서울크루즈,서울크루즈,seoul,영등포구,서울특별시 영등포구 여의도한강공원길 231,,
"서울특별시 강서구 마곡중앙5로 9 마곡중앙광장 상가 3-5, 11-13호","서울특별시 강서구 마곡중앙5로 9 마곡중앙광장 상가 3-5, 11-13호",seoul,강서구,서울특별시 강서구 마곡중앙5로 9,,
서울특별시 광진구 워커힐로 127 생태자료실,생태자료실,seoul,광진구,서울특별시 광진구 워커힐로 127,,
서울특별시 동대문구 회기로 47 한국개발연구원,한국개발연구원,seoul,동대문구,서울특별시 동대문구 회기로 47,,
서울특별시 서대문구 통일로 251 독립공원,독립공원,seoul,서대문구,서울특별시 서대문구 통일로 251,,
서울특별시 서초구 매헌로 99 양재시민의숲,양재시민의숲,seoul,서초구,서울특별시 서초구 매헌로 99,,
서울특별시 송파구 성내천로35길 53 송파안전체험교육관,송파안전체험교육관,seoul,송파구,서울특별시 송파구 성내천로35길 53,,
서울특별시 송파구 송파대로37길 77,서울특별시 송파구 송파대로37길 77,seoul,송파구,서울특별시 송파구 송파대로37길 77,,
서울특별시 송파구 올림픽로 424 올림픽공원 서울백제어린이박물관,서울백제어린이박물관,seoul,송파구,서울특별시 송파구 올림픽로 424,,
서울특별시 용산구 임정로 26 백범기념관,백범기념관,seoul,용산구,서울특별시 용산구 임정로 26,,
서울특별시 종로구 대학로 101 서울대학교병원 서울대학교 치의학대학원 치의학박물관 1층,치의학박물관,seoul,종로구,서울특별시 종로구 대학로 101,,
서울특별시 종로구 대학로 101 서울대학교병원 의학박물관,치의학박물관,seoul,종로구,서울특별시 종로구 대학로 101,,
서울특별시 종로구 북촌로11길 76,서울특별시 종로구 북촌로11길 76,seoul,종로구,서울특별시 종로구 북촌로11길 76,,
서울특별시 종로구 세종대로 172 5호선 광화문역 지하보도,서울특별시 종로구 세종대로 172 5호선 광화문역 지하보도,seoul,종로구,서울특별시 종로구 세종대로 172,,
서울특별시 종로구 율곡로 283 서울디자인지원센터 1-3층,서울디자인지원센터,seoul,종로구,서울특별시 종로구 율곡로 283,,
서울특별시 종로구 창의문로5길 46-1,서울특별시 종로구 창의문로5길 46-1,seoul,종로구,서울특별시 종로구 창의문로5길 46-1,,
서울특별시 종로구 청계천로 105 전태일기념관,전태일기념관,seoul,종로구,서울특별시 종로구 청계천로 105,,
서울특별시 종로구 효자로13길 45 청와대사랑채,청와대사랑채,seoul,종로구,서울특별시 종로구 효자로13길 45,,
서울특별시 중구 새문안로 16 농협중앙회 중앙본부 사무실,농협중앙회 중앙본부 사무실,seoul,중구,서울특별시 중구 새문안로 16,,
서울특별시 중구 칠패로 5 서소문공원,서소문공원,seoul,중구,서울특별시 중구 칠패로 5,,
성남아트센터 콘서트홀,성남아트센터,gyeonggi,성남시,경기도 성남시 분당구 성남대로 808,,
세종시 다정동 가온마을8단지 다정북로 180,세종시 다정동 가온마을8단지 다정북로 180,sejong,,세종시 다정동 가온마을8단지,,
세종시 아름동 달빛1로 307 투썸플레이스 세종어진점,투썸플레이스 세종어진점,sejong,,세종시 아름동 달빛1로 307,,
송도 해상케이블카,송도 해상케이블카,busan,서구,부산 서구 송도해변로 171,,
송파책박물관,송파책박물관,seoul,송파구,서울 송파구 송파대로37길 77,,
스카이온파이브다이닝,스카이온파이브다이닝,jeju,서귀포시,제주 서귀포시 안덕면 신화역사로304번길 38,,
아트스페이스 흥학관,아트스페이스 흥학관,gwangju,동구,광주 동구 문화전당로35번길 16-4,,
안산(무악산),안산(무악산),seoul,서대문구,서울 서대문구 봉원동 산1,,
안산올림픽기념관 대공연장,안산올림픽기념관,gyeonggi,안산시,경기도 안산시 단원구 적금로 202,,
여수 녹테마레,여수 녹테마레,jeonnam,여수시,전남 여수시 만성로 294 녹테마레,,
용산 전쟁기념관 1층 로비,용산 전쟁기념관,seoul,용산구,서울특별시 용산구 이태원로 29,,
"울산광역시 남구 남부순환도로 111 울산광역시교육연구정보원, 울산과학관",울산과학관,ulsan,남구,울산광역시 남구 남부순환도로 111,,
울산광역시 남구 달동 1332-63 1층 코너ㅡ주차가능,울산광역시 남구 달동 1332-63 1층 코너ㅡ주차가능,ulsan,남구,울산광역시 남구 달동 1332-63,,
울산광역시 남구 무거동 대학로 46,울산광역시 남구 무거동 대학로 46,ulsan,남구,울산광역시 남구 무거동 대학로 46,,
울산광역시 남구 신정동 599-6 1층 레이홉,레이홉,ulsan,남구,울산광역시 남구 신정동 599-6,,
울산광역시 동구 전하2동 691-6 1F 해도방 도예카페,해도방 도예카페,ulsan,동구,울산광역시 동구 전하2동 691-6,,
울산광역시 울주군 범서읍 굴화2길 15,울산광역시 울주군 범서읍 굴화2길 15,ulsan,울주군,울산광역시 울주군 범서읍 굴화2길 15,,
